y_unc,cb_oof,xgb_oof,meta_oof
17.7,17.915934040709544,16.327878952026367,18.067676840012798
15.2,15.28066182351904,14.884384155273438,15.426906159164721
15.0,14.882377921545412,14.95540714263916,14.817734086540858
16.5,16.650080392108066,16.022201538085938,16.5175634086521
12.2,13.222840227012057,14.825688362121582,12.588665882780358
14.8,15.248203611758072,14.862626075744629,15.397270308167323
10.6,10.610907042660983,13.200604438781738,10.112470281612193
18.9,18.67918627700419,16.832530975341797,18.769636990166383
18.8,17.1036432547844,16.02142906188965,17.1530959976546
14.6,13.565965692745522,14.202838897705078,13.521449537767756
14.7,15.216317314352636,14.985189437866211,15.263604040821086
14.5,14.60736706823809,14.834248542785645,14.52073514340138
8.6,8.508903859765269,11.582658767700195,8.344973077380505
14.5,14.585787344753044,14.702628135681152,14.586129714565017
15.5,15.671106550580589,15.300677299499512,15.67113080712001
19.4,17.01343611109769,15.933820724487305,17.09044553911146
13.5,13.6001635650955,14.379881858825684,13.44072623717802
11.9,12.468738046276485,13.686369895935059,12.360519504593974
12.8,13.143955784355057,13.97901725769043,13.093228845924287
14.7,14.625852424534969,14.835404396057129,14.545774389145375
14.9,14.688502235338092,14.66798210144043,14.755092733654871
15.8,14.927330451933813,14.782980918884277,15.005911597964593
11.5,11.32172751717735,13.385802268981934,10.973070503962013
13.1,13.769240762310801,14.160964012145996,13.836443980141489
13.6,14.004310888973123,14.555620193481445,13.878866335271569
9.3,8.875827661831863,12.926825523376465,7.882287738784788
16.0,16.819332493705588,16.034055709838867,16.745899644592487
4.3,7.4276889256434515,11.651195526123047,6.78152836735382
19.0,17.620862899755593,14.946487426757812,18.657992322328905
16.3,16.41160413165926,15.712182998657227,16.408894164536143
11.8,11.701607076916844,13.65715503692627,11.307784955059192
18.8,17.13193175260676,15.181158065795898,17.80304831256526
19.2,18.564351260720287,16.899429321289062,18.560279055711014
14.9,14.775095021937886,14.846135139465332,14.746914075248114
11.5,11.896426898427308,13.655326843261719,11.581853556570909
11.7,12.628084375639446,13.885979652404785,12.438607592869594
13.8,13.040481363539584,13.977933883666992,12.949155359219342
10.9,12.212682744662743,13.561382293701172,12.092838923932572
13.7,13.961366343923146,14.410748481750488,13.923976313203775
15.8,15.63728294360044,15.088020324707031,15.77824709321133
15.4,15.101428473106353,14.895028114318848,15.16825452291443
14.1,13.993027057877043,14.207090377807617,14.116231733765149
16.0,15.6089152279892,14.992194175720215,15.808138770530332
9.4,10.738716713705799,13.032639503479004,10.413404215674754
13.6,13.68768827826716,14.664390563964844,13.356598447619533
13.7,14.008618139123428,14.575305938720703,13.87059715150331
17.7,17.883840089431033,16.195091247558594,18.119199767607242
12.7,13.262991841620533,13.980813026428223,13.258570593047674
11.6,13.067435741773807,13.495962142944336,13.33698135546821
11.1,11.215580487674742,13.137784957885742,11.004621396810746
14.1,14.547990383784054,14.70305061340332,14.532908470154698
16.2,16.60117623140104,15.587066650390625,16.765169228466405
14.6,13.824833385879174,14.435251235961914,13.715037027816843
14.1,14.140881368453847,14.540628433227539,14.080949628190028
14.9,14.975254745051643,15.333593368530273,14.67305431447394
14.4,14.447942652739584,14.57863712310791,14.483215785791067
12.8,12.385608777287416,13.886954307556152,12.098442626550684
13.6,15.420871511276346,14.81208610534668,15.6757099038271
14.5,14.288066703738878,14.560884475708008,14.272290310326804
15.9,15.610732748551527,15.23257064819336,15.636080458402324
15.0,14.079894845286617,14.401776313781738,14.096429029873148
15.9,16.255693315073586,15.668237686157227,16.222545352414823
15.2,15.709673725126777,15.812519073486328,15.353335837490041
14.6,14.610125812789192,15.321452140808105,14.170706161134524
8.1,11.444040798116475,13.843409538269043,10.811911465980996
13.7,13.711997323749529,14.342937469482422,13.624124800484433
17.8,16.604116090296884,15.706074714660645,16.682840780513807
14.2,14.406384534508106,14.69597053527832,14.339808211627826
18.8,18.693038020515814,16.8653507232666,18.765189575638644
15.5,15.902368480448786,15.314642906188965,15.984744856002582
13.0,12.51608254477469,13.82526969909668,12.325907129249432
15.7,14.427809395012446,14.31593132019043,14.645852136880592
14.8,14.362709387589348,14.584314346313477,14.35976854293355
10.4,10.533601089788135,13.156137466430664,10.036544334188813
17.7,16.976836839316093,15.975663185119629,17.00881469396282
14.0,13.837622022838332,14.544492721557617,13.653590681080697
17.4,16.808144619284576,15.845216751098633,16.867404388127696
15.6,15.57325112624676,14.736638069152832,15.943839165511916
14.4,13.684609337738948,14.633112907409668,13.375007261634588
16.3,16.491054974176222,15.329596519470215,16.79802261233359
13.5,13.763912757392973,14.365039825439453,13.680749980454335
12.7,12.640724280941868,14.774571418762207,11.810854689552048
16.1,14.269498329522321,14.149967193603516,14.544774131853423
14.5,15.314343551086495,15.32587718963623,15.153371106876065
18.6,18.729572158888914,16.34222412109375,19.19632063220042
13.5,13.255894536152482,14.001943588256836,13.233285972368012
12.9,13.114861772284712,14.060768127441406,12.99311673407916
16.5,16.208964025834575,15.41718864440918,16.33948108166654
13.2,13.669519097915327,14.202435493469238,13.66671355400943
11.7,12.015896838187473,13.573365211486816,11.808641766322612
9.8,10.658643045904682,13.507630348205566,9.956283877664747
15.2,15.113096759479959,14.841714859008789,15.223314962535316
12.7,12.45380581941572,14.092175483703613,12.04484905442955
10.6,11.123614711104892,13.354345321655273,10.718569243398383
11.3,12.255823884828715,13.463468551635742,12.224356763639802
16.0,16.482015729972773,15.68758773803711,16.525333149274186
15.1,15.020033399778185,14.768468856811523,15.146233505350212
12.8,13.046523676661309,14.094842910766602,12.872694916294906
11.5,11.613972194449161,13.107390403747559,11.58443302990449
14.7,14.573706818136998,14.699522018432617,14.571473614471827
10.1,12.296920208144002,14.055100440979004,11.852145192645073
13.0,12.384380205359776,13.994478225708008,12.018620291193786
15.6,15.211531008686507,15.061225891113281,15.2016726253696
12.8,12.651613762078341,13.630925178527832,12.656812342787314
6.4,11.036000994150527,13.821508407592773,10.25657897723615
5.0,8.664109320030548,12.91757869720459,7.592606410453506
14.1,13.759948912489563,14.647148132324219,13.470285125085427
12.9,13.940662351320498,14.377813339233398,13.918914648059134
9.7,10.262787208426744,12.901914596557617,9.84207517854214
12.4,12.90330197964795,13.928442001342773,12.793058744295676
11.9,11.599513084453065,13.066587448120117,11.593828933210126
10.7,10.110417566611432,12.62666130065918,9.82869955889909
14.1,14.511832362302812,14.612325668334961,14.548188630618652
11.9,12.254185012716334,13.69014835357666,12.057408507686933
18.7,17.937767768104095,16.459362030029297,18.002737617103264
7.2,8.059214676904958,12.132787704467773,7.315826266573543
15.4,15.854470763850259,15.342972755432129,15.8971117842919
14.9,14.497326688288013,14.602837562561035,14.534773111234099
19.6,19.37618452392053,16.505172729492188,19.983193055501264
13.6,14.406876330962405,15.05083179473877,14.082735373380038
14.2,14.578571968155302,14.766739845275879,14.529459489967923
12.5,13.905648892599856,14.692296981811523,13.6414649223895
14.1,14.702354082482998,14.946969985961914,14.571835785998148
14.2,14.72644042309912,14.625699043273926,14.838918050173527
15.5,14.750073517605415,15.12337875366211,14.510502841117303
13.9,13.68538732131492,14.29642391204834,13.62065791915252
14.7,14.999735488154329,14.822635650634766,15.078471918165024
12.4,13.470481970609399,14.075664520263672,13.480151731129823
18.5,18.415401905134786,16.79132843017578,18.430276860833942
15.0,14.693439434564425,14.845320701599121,14.63319081273666
16.0,16.227191357087577,15.493414878845215,16.309630067712472
15.3,14.697972625115653,14.759842872619629,14.701625828621873
17.5,17.55885195810697,16.194869995117188,17.6643889351434
12.0,12.35575395449996,13.84164047241211,12.089561670081071
11.3,10.498654548922786,12.637821197509766,10.36411095186127
15.1,14.771605228990666,14.717506408691406,14.835460819759758
12.5,11.683886558690574,13.703794479370117,11.249099283124654
15.8,16.240454639249947,15.55935001373291,16.280304733965707
11.9,11.652643827663269,13.506429672241211,11.348720896847713
13.7,13.249512363807298,14.11130428314209,13.144914600717826
14.8,15.029500106989872,14.844544410705566,15.104227387049251
15.2,15.092179110448342,15.136857032775879,14.979647961150661
18.7,18.46245668454503,16.785194396972656,18.500607428611143
15.2,15.022498094509501,14.87971305847168,15.068879298440866
17.9,18.022168905008584,16.27384376525879,18.25565143443839
15.8,15.887679522013059,15.40483570098877,15.898667315216251
16.7,17.51710922413622,15.893021583557129,17.82520490748378
17.3,17.826599447231274,16.41753387451172,17.877488825081826
11.4,11.723214258701773,13.71546459197998,11.295679785609618
15.2,15.197145677229855,14.845702171325684,15.33808411275047
16.5,16.799677760198392,15.571426391601562,17.05442478546628
11.6,12.709648926509544,13.873229026794434,12.562056691891621
13.6,13.300805288512493,13.864479064941406,13.396009790619162
15.2,14.839197944547777,14.737813949584961,14.915337326936553
19.7,18.92780784824572,16.950729370117188,19.03184211033461
10.8,12.160295372803375,13.22563362121582,12.263376996382878
14.7,14.359962072165217,14.579182624816895,14.35964994099609
10.6,11.121187268785434,13.246587753295898,10.793443009006305
19.1,19.25156816051458,16.567642211914062,19.763358594536655
19.1,18.64072474447312,16.485240936279297,18.968054057572665
10.4,10.6323813238414,13.354731559753418,10.030579844961604
11.3,11.000988875282928,13.097087860107422,10.733762195680086
15.0,14.768149295938201,14.765044212341309,14.796092502830321
17.4,17.70689516310813,16.206798553466797,17.862979456167043
15.0,14.619807318609674,14.787911415100098,14.571809039686569
14.6,15.349921321880174,15.279783248901367,15.2366600445917
17.2,17.110634107521037,16.15094757080078,17.068804299242565
12.2,13.274546199885663,13.862140655517578,13.36094657867414
14.0,14.449788501520743,15.228413581848145,14.01382038461676
13.0,13.061768357962137,14.292339324951172,12.750581020086678
19.2,18.465767258836422,15.946996688842773,19.11408558192737
13.7,13.107263154757675,13.85645580291748,13.130885728449261
18.4,17.6458080203156,16.216188430786133,17.77063913638847
15.1,14.872895964421332,14.78580093383789,14.927656918252756
14.4,14.211372614261563,14.360843658447266,14.310225457305533
17.9,17.50443647877546,15.984273910522461,17.74118037689368
16.6,16.84723582067454,15.808165550231934,16.949043606294715
12.3,12.240425870957552,13.935609817504883,11.85984983962219
16.4,16.832032136328053,15.324153900146484,17.279331584154715
18.6,18.284401247190544,16.42629051208496,18.51203408901019
8.3,8.953346765134484,12.051234245300293,8.62681677692758
12.4,12.208395575324175,13.322011947631836,12.260708995549301
14.9,15.16791183067835,15.096745491027832,15.114806917171606
12.0,12.290822375536663,13.887715339660645,11.965192324778089
13.2,13.793811860319693,14.086170196533203,13.925170766716874
17.3,17.344698357919697,16.150056838989258,17.397132725287445
14.9,15.350864930602256,14.994988441467285,15.444848078513536
10.9,10.723426465847297,12.821459770202637,10.545393502246265
13.9,14.420516458892962,14.621766090393066,14.413492432961986
13.7,13.255640755989589,14.113941192626953,13.151578748899734
13.4,14.042952939547831,14.907066345214844,13.677683102060694
12.9,12.508172509231372,13.892863273620605,12.265735277727385
15.2,15.058999379485613,14.618277549743652,15.309879239718892
15.3,15.176922053848102,14.887228965759277,15.27960786990841
19.6,18.7707591400831,16.47236442565918,19.1594506127703
15.7,15.47481687105028,14.854388236999512,15.72050435196016
16.9,17.509254435808543,16.27130889892578,17.539431120063952
14.2,14.821647095412118,14.571313858032227,15.011707806734872
11.5,11.321747585141566,13.437150001525879,10.935801035584811
15.6,15.738336187267123,15.290006637573242,15.773000720836809
8.1,9.92381052102428,12.904289245605469,9.365795286650068
13.9,15.271958930010442,15.146384239196777,15.224412861508904
13.8,13.643577874048788,14.258993148803711,13.589314880066263
15.1,14.790533744671848,14.677903175354004,14.890726737797891
16.0,16.329859449644573,15.61964225769043,16.36167360460753
16.8,15.645356568071293,14.482877731323242,16.22910859889406
14.1,14.97602896328317,14.736217498779297,15.108055385619268
14.6,12.774203224475059,13.320308685302734,13.054056293502217
12.1,12.45832857635105,13.601872444152832,12.4073232215033
11.5,11.050516320727183,13.210129737854004,10.720988343365315
15.3,15.422637325173127,15.183793067932129,15.408184394016741
9.3,11.068729592021555,13.361595153808594,10.636466000068761
10.1,9.60862064655521,12.716734886169434,9.060775208185898
15.1,15.414296267437749,15.142643928527832,15.426396805851747
11.0,11.008889805991203,13.662274360656738,10.3342874782605
14.9,14.84751688913093,14.811511039733887,14.873452032590356
14.1,14.448528419423383,14.667256355285645,14.419665295754376
15.5,15.523730563247227,15.064332008361816,15.636484430823375
11.1,12.130826471257024,14.076217651367188,11.604281058558943
9.5,10.504236405424308,13.243005752563477,9.932336142262994
12.9,13.283017383277183,14.96987247467041,12.568180385635946
15.7,15.460125491779763,15.359088897705078,15.333336453066517
13.2,14.064941868884489,14.587947845458984,13.940265592259884
12.6,12.712719246952474,13.905320167541504,12.543044917811175
15.2,15.72353119563195,15.622057914733887,15.51108147239223
13.8,14.055239570971025,14.35291862487793,14.097401408505803
6.7,7.090685859438963,10.7921724319458,6.933706802486009
15.5,13.822166419548012,14.245420455932617,13.849191163609492
9.8,11.170391699124593,13.316957473754883,10.81121281387199
15.5,14.948561638811952,14.846423149108887,14.989551817053355
14.5,13.51928698833217,14.77379035949707,13.041377812308976
15.9,15.884655199508416,15.099981307983398,16.11587111424257
15.0,17.36068371813235,16.149738311767578,17.419743016518098
14.4,14.802870924177114,15.413627624511719,14.373588590985475
14.2,14.137582161667524,14.536422729492188,14.079385764941131
19.8,18.553968857449945,16.436195373535156,18.88222430715313
19.1,19.103169503679965,16.763517379760742,19.413327614883077
11.7,11.700771652162075,13.971433639526367,11.078332167116836
14.4,13.888115764246322,14.519068717956543,13.742747367606217
11.6,12.291366262739757,13.89197063446045,11.96286281942264
17.2,16.974893812061055,16.207651138305664,16.837584938667852
12.5,14.355793550843373,15.170329093933105,13.924421832305013
16.0,16.11542857296081,15.400153160095215,16.220908956610224
13.4,14.668704703974072,14.606409072875977,14.772101844030361
15.0,15.797244492019672,14.968414306640625,16.089065913659304
11.1,11.11003806174267,13.3607177734375,10.69493365741716
19.8,18.556788464949932,16.07455825805664,19.148854783389886
14.4,13.641642208880512,14.475382804870605,13.429425600012108
14.7,14.194821047734877,14.534574508666992,14.160860616272851
14.8,15.12516157067148,15.228063583374023,14.959572305772284
15.6,15.374389463104308,15.088717460632324,15.409699417979521
12.8,12.918171390832867,14.329273223876953,12.522722742040758
8.9,10.684820143564139,13.196860313415527,10.21866555850308
18.1,17.429790587193565,15.679438591003418,17.858102734037978
14.1,14.392808370525017,14.42092514038086,14.520587391009888
15.4,15.228940417597187,14.957404136657715,15.30145839441464
14.5,14.324880297272102,14.51268482208252,14.358838886051
13.9,14.64063512114808,14.80210018157959,14.590660879665137
19.5,18.921763761725742,16.878000259399414,19.076209009794074
15.1,15.237825175689068,15.099308013916016,15.210821707889025
13.1,12.631639035014814,13.663972854614258,12.604843541132269
13.4,13.927527157677105,14.223260879516602,14.012788457674795
14.7,14.673394663928775,14.616156578063965,14.771587300821517
16.5,17.33127320604399,15.696405410766602,17.70785776423608
14.2,14.339510984893423,14.949444770812988,14.062071053472799
13.7,13.258124007974402,13.839385986328125,13.354484466224111
10.7,11.10551279579522,13.075579643249512,10.895714846126813
16.4,15.597089762848555,15.47779655456543,15.438855507032086
10.6,11.295200491789728,13.789093017578125,10.642994467407098
13.4,13.693846127605866,14.313592910766602,13.620028857311151
14.6,15.040475849327777,14.87116813659668,15.10025429349036
9.9,9.67225197510561,11.960383415222168,9.699249392765115
12.7,13.484331298561301,14.507920265197754,13.185561751668239
13.1,13.32062946870792,14.297821044921875,13.108995375742017
15.2,15.165619583282023,14.88426399230957,15.265938497015119
14.1,14.844086068245815,15.079257011413574,14.67416579170512
10.5,11.02455806848593,12.831567764282227,10.959624609914716
18.0,17.997539301548386,16.69104766845703,17.918125591458796
13.5,14.005081874456664,14.44532585144043,13.960060425029196
15.0,14.931699921266045,14.876107215881348,14.944384347434902
7.4,8.408852161024697,11.970986366271973,7.92283399216752
19.0,18.713508817978436,16.574745178222656,19.004935720354673
12.5,12.935403086274164,14.204822540283203,12.637243998277329
13.2,13.563365667831022,14.153651237487793,13.55353814402975
15.4,15.855105986527633,15.039504051208496,16.118432287513414
15.0,14.287167823087657,14.494874954223633,14.318979388088522
12.1,12.760179727516515,14.121818542480469,12.452229471849938
14.9,15.032353568880353,14.822608947753906,15.124155439087438
13.1,13.666819400707027,14.120563507080078,13.722403606907053
13.3,12.460638802236645,14.16711139678955,11.999983621273863
3.1,9.344318507239223,13.223774909973145,8.322462090703553
13.8,14.167629624780602,14.64278793334961,14.044190397002177
9.1,9.625538999040145,12.386042594909668,9.324665955319139
9.4,8.883507798658684,12.77719497680664,8.001727112100635
18.2,15.70915920974221,14.846813201904297,16.054077383220235
10.7,12.190767937339842,13.744199752807617,11.929365481558259
12.1,12.046112760410324,13.587224006652832,11.840876313808717
12.9,12.896214598149527,13.725016593933105,12.930899218591172
12.0,10.607874425069895,12.78984546661377,10.406588604496129
8.1,10.668805767316371,13.42159652709961,10.033003888858122
14.0,14.30710548866773,14.372430801391602,14.435831415877118
14.7,14.765823385125259,14.743023872375488,14.808831274074723
15.0,14.284527265064753,14.40283489227295,14.382138040580422
19.2,17.18908440534142,15.89625358581543,17.36363447515704
11.9,13.1773856782238,14.022010803222656,13.1088001654127
12.9,14.261960973002715,14.599764823913574,14.20750163631398
4.6,6.847246283112327,11.896320343017578,5.790877974320734
13.5,13.897843615384772,14.707172393798828,13.619732733684298
15.1,15.99917408512556,16.236370086669922,15.45075222359305
19.9,16.14000080861115,15.1941499710083,16.40494417032385
13.7,14.39343319190084,14.67913818359375,14.333903355266754
16.6,15.08527146510096,14.505395889282227,15.428653296659048
19.8,17.83280618643039,16.61165428161621,17.745174376711535
15.3,14.731949401297243,14.89486312866211,14.651117124014345
19.4,19.250540138105862,16.865673065185547,19.54543808947951
13.5,12.97733158688061,13.863753318786621,12.94368555473392
15.2,15.042518295405898,14.875565528869629,15.099919500318496
14.1,14.034539638640126,14.529158592224121,13.940406453680703
13.6,13.788107221502287,14.417459487915039,13.676545165925502
19.5,18.64701038680505,16.67259407043457,18.840765629303718
14.7,14.951548237469979,14.83461856842041,15.002307465002511
12.4,13.92943107287283,14.534408569335938,13.789444853707652
15.9,15.633671807945575,15.214221954345703,15.68152228601932
17.6,18.814809299976332,16.98451042175293,18.8491106444079
15.6,15.203794142405968,15.008182525634766,15.229370517775195
14.6,14.500317806325256,14.665695190429688,14.493302537326365
17.9,18.495722498104442,16.55363655090332,18.71537552576835
16.4,17.18442541960394,16.026344299316406,17.262617793824226
11.9,10.905591205926612,14.049997329711914,9.908042035523984
18.6,18.45510064298287,16.342327117919922,18.81199569529278
16.8,16.705572490638588,15.927206993103027,16.66425171665075
18.9,18.423301003407687,15.871190071105957,19.109698187210554
17.7,18.002604455687106,16.3509578704834,18.172248379876162
16.5,15.777765928063673,15.452589988708496,15.710104903435878
12.6,13.175943643698702,14.266080856323242,12.929495680817402
18.9,18.908896896842634,16.78890609741211,19.12291138555561
16.5,17.24566222159774,16.001197814941406,17.36661279154852
19.8,18.504263810958946,16.465665817260742,18.79123254337209
17.3,16.934371518465923,15.490008354187012,17.302130934699683
15.6,15.508742170408368,15.137665748596191,15.56223364046373
18.1,18.578925931127742,16.16397476196289,19.114896771507638
13.9,12.746470443124053,13.786975860595703,12.676257371317464
14.4,14.618179487195448,14.962804794311523,14.44249245543738
13.8,14.22448143287329,14.459373474121094,14.257008011910868
12.3,14.260725926724263,14.651541709899902,14.168163328614762
14.5,14.858657187316567,14.787348747253418,14.9065988604892
15.5,15.184984917525071,14.827306747436523,15.334421415765942
15.8,16.175046245014528,15.811117172241211,16.005858713170838
14.1,13.91286215634318,14.424806594848633,13.845860795856671
13.9,13.437366719765123,14.379298210144043,13.213240530782231
11.4,12.856238600506913,14.340278625488281,12.428025074672998
16.8,16.326865109382197,15.675680160522461,16.31677726546443
15.1,14.917507984195254,15.132230758666992,14.738475144576158
15.0,15.518906061945017,14.001127243041992,16.40201263418463
14.1,14.062582414539065,14.553285598754883,13.96214013273638
16.6,17.993240895069903,16.246219635009766,18.235218673245356
15.3,15.077729924727464,14.844605445861816,15.171703040563633
12.5,13.055230686324649,13.998302459716797,12.955008707437473
14.0,13.737077889818465,14.563232421875,13.499220561441085
18.1,18.199777853049454,16.593505859375,18.272103849130602
12.7,11.584390574251302,13.348884582519531,11.367605193902062
18.0,17.154533804574385,15.899320602416992,17.31303709737298
15.8,15.263571337767644,14.885697364807129,15.40202622291331
16.3,16.24710750612212,15.50723934173584,16.327470245978922
17.0,16.65778389776824,15.824975967407227,16.67160719739153
15.7,14.583710954850176,14.71538257598877,14.573958374140789
12.7,14.316300700877036,14.711641311645508,14.20231131093152
15.2,14.6813932483783,14.584676742553711,14.80565110339739
16.3,14.316840067709563,14.420414924621582,14.414605141218438
15.0,15.002269673597766,14.822858810424805,15.081857588405773
19.0,18.644612312375102,16.76070213317871,18.77340916965295
17.5,17.740112534869695,16.414608001708984,17.758535571129777
12.8,13.878526661952492,14.34887409210205,13.852947609742937
16.9,16.500091606605565,15.611214637756348,16.60611401095014
15.5,15.60361084860051,15.272226333618164,15.597305272519257
12.7,12.244924281258136,13.73330020904541,12.013099515068992
16.4,17.097005629417254,16.57122802734375,16.744444908313113
14.2,14.192437493882608,14.460097312927246,14.211621888381455
15.1,14.863822096469448,14.599099159240723,15.050568802791274
18.7,18.605595099186758,16.8129940032959,18.680803134608375
6.6,8.480559464282123,12.15935230255127,7.8863978345357655
14.5,14.593690312343824,14.717207908630371,14.586603240277585
12.7,12.780543984123142,13.76633071899414,12.738955143224917
14.8,14.964372137270402,14.640564918518066,15.161215624086642
15.7,15.302306677422166,14.96163272857666,15.401096953936422
14.1,13.067279272756423,14.010605812072754,12.962939477013322
16.3,16.470686434906384,15.630941390991211,16.550618877718094
15.0,14.647075347660575,14.652377128601074,14.70843161779143
15.6,15.710602447063138,15.16300106048584,15.826427808800146
11.8,13.002246326184832,14.353466987609863,12.622850912427277
15.1,14.8074901303371,14.647235870361328,14.936740936192795
17.6,17.487448792342548,16.21811294555664,17.547544072549336
8.4,8.380112240382005,12.372633934020996,7.590853543676349
13.7,12.979246549046366,13.922383308410645,12.903779240485786
15.1,15.35653861335959,15.172361373901367,15.323952269698959
12.6,13.22548885224387,13.94649887084961,13.23099262111067
9.1,11.157886622215301,13.31445026397705,10.795527329129124
15.9,15.226218429834262,14.845649719238281,15.378823006970425
9.0,9.435725021990947,13.08446979522705,8.551615236748068
13.8,14.034323332394706,14.363571166992188,14.060381726607288
15.5,14.210036766648045,14.548478126525879,14.172062867648378
15.8,15.172266565879909,14.761002540588379,15.364777715976977
10.7,11.396269685617881,13.305917739868164,11.135452721126562
12.3,13.429902870237129,14.173650741577148,13.352168006887924
13.2,13.352649226144422,14.23715591430664,13.197887330877123
14.7,14.238703517825343,14.385937690734863,14.330260120450099
14.5,13.826993713053525,14.615110397338867,13.587416721724326
10.5,10.710933663649485,13.319938659667969,10.16582285249885
12.3,13.026460750086699,13.909494400024414,12.979239545935101
14.7,14.68348154675914,14.747605323791504,14.690227861484964
9.9,9.709384091955144,12.846595764160156,9.107513035870065
15.8,16.36370734887896,15.654342651367188,16.383854030908388
18.2,17.34837920597056,16.39112091064453,17.22718355086466
18.2,18.779802830074914,16.591968536376953,19.085234354442118
10.8,11.13552886195248,13.40705680847168,10.696960464619009
14.9,14.718626999172557,14.815876007080078,14.689840291581858
15.1,14.559423766360851,14.610658645629883,14.616025741341018
15.8,15.681515927575674,15.132047653198242,15.808191434128185
15.8,15.466614979904989,15.322985649108887,15.368645894262396
15.0,14.925141605983299,14.993227005004883,14.850130392138887
13.0,13.374425641104608,13.94174861907959,13.442949150120134
17.7,16.53776103720884,15.603734970092773,16.664282863712955
15.8,15.538325586472638,15.047901153564453,15.668851846918386
17.3,16.93129385492648,15.67951488494873,17.160170052010265
15.8,15.337050872854888,15.038468360900879,15.393926298447987
15.4,15.224533942964626,14.969986915588379,15.286149710300288
7.5,11.753285696497187,13.999725341796875,11.131299611468819
17.9,17.453188048588345,15.532730102539062,17.997423287521137
15.8,15.161230334580978,14.688307762145996,15.402130856608192
18.0,17.116330560436836,15.692192077636719,17.41000633888845
8.6,9.58756382012507,12.024399757385254,9.534189373121524
5.3,5.836255648522638,10.70777702331543,5.2388526821451125
16.2,15.650305985785963,15.304621696472168,15.639145674099016
13.9,13.667910589429084,14.324936866760254,13.575480115047283
16.2,15.999693864130677,15.405274391174316,16.055164661007026
15.9,15.075403217086205,14.849676132202148,15.164762529300972
15.8,15.555286708920903,15.205238342285156,15.578311448656653
16.0,15.548162843566388,15.074545860290527,15.663269675600144
15.9,15.109745149999071,15.10947036743164,15.024132687505592
16.5,16.208024011808448,15.59227180480957,16.2109895649326
19.3,18.666165829752572,17.012008666992188,18.621041241919436
15.2,14.940742585957196,14.752799034118652,15.046611377449869
16.1,15.340183253782016,15.021888732910156,15.410354497629783
13.2,14.074433158766624,14.755029678344727,13.83218946242602
19.3,18.699809163430473,16.685361862182617,18.90540782472447
13.2,13.185675041488139,14.176864624023438,13.007923469508865
14.7,14.632774155328661,14.557943344116211,14.757004540443647
15.8,15.3928600821273,15.13688850402832,15.400567507425592
15.5,14.200140362197999,14.566389083862305,14.145198241400593
12.9,12.149784637691482,13.406923294067383,12.116978581021478
13.2,13.696698264451697,14.424306869506836,13.543602208935901
17.3,17.480790824556607,16.409616470336914,17.399120333515064
16.4,15.785595113526142,15.235383987426758,15.87883786762002
15.6,15.394739274284802,15.083459854125977,15.442007391192417
11.0,9.198002263903618,12.64000415802002,8.541659495726988
14.1,14.660578259823524,14.883223533630371,14.559654803751105
14.5,14.289428957394193,14.256240844726562,14.495482064503785
14.1,14.200458953826455,14.919713973999023,13.888998898592915
16.3,16.63536982380174,15.584061622619629,16.81522178058389
14.7,14.922925309181664,15.06300163269043,14.79634531115375
14.9,14.285781796497758,14.709389686584473,14.161221474380167
13.3,13.338701547472738,14.08827018737793,13.286507534184286
15.5,15.238949021386361,14.95352840423584,15.31828529917719
14.9,15.130274370414554,14.866765022277832,15.229167251131123
16.3,16.29163395769865,15.855295181274414,16.136987588145736
13.5,12.882374739754596,14.268158912658691,12.517000468182728
15.0,14.851160135789542,14.888869285583496,14.822361569960707
15.8,15.88553149719155,15.48613452911377,15.836606954285916
14.5,14.621687074974034,14.739052772521973,14.609930187284803
15.3,15.242929866100894,15.091890335083008,15.223356083803472
13.8,13.714811112149619,14.136866569519043,13.777748164033612
14.5,14.625606270332355,14.643792152404785,14.684611579283288
14.1,13.943807205010671,14.246665954589844,14.018579136175536
8.8,8.460074348025955,11.156534194946289,8.586138561209594
16.5,16.143365850264672,15.375642776489258,16.27782378703541
14.7,14.625669632077916,14.777732849121094,14.58740949180604
15.1,15.080769225372933,14.83559513092041,15.182502792561705
15.5,15.130993688799208,14.823820114135742,15.26136825584766
19.2,18.849570642283652,16.771780014038086,19.05229670048425
13.2,14.580826152581722,14.85052490234375,14.471756134147668
18.8,16.688000972382724,15.298683166503906,17.0961944334045
16.0,15.73889297869755,15.513677597045898,15.611311853220167
16.6,15.84380458279702,15.074586868286133,16.077127552809188
18.2,18.46702749695396,16.728832244873047,18.54794629696336
15.4,15.584774438932072,15.206852912902832,15.618420417264382
12.8,13.012963068958925,14.263479232788086,12.703218560671454
14.8,15.774886551502277,15.391974449157715,15.750103320830869
13.5,12.343280571982177,13.646608352661133,12.213765288781552
14.7,14.423753639159258,14.695229530334473,14.364662570711246
15.5,15.541147718933644,15.269601821899414,15.51176553882134
13.3,13.52523019228829,14.330249786376953,13.371873600263964
18.1,18.20440694707213,16.312368392944336,18.48279483756425
14.9,14.876211897062603,15.191218376159668,14.637815164626854
15.5,15.240312370660831,15.075525283813477,15.231578802993413
14.5,14.785048603745963,14.693038940429688,14.872053542139598
18.6,18.538653965340927,16.799196243286133,18.59711029456409
14.7,14.402880287674634,14.301891326904297,14.621150554895145
14.5,14.438515670310153,14.829972267150879,14.287455505317595
19.6,18.486111669801176,16.8758602142334,18.46786642172804
