y_unc,cb_oof
14.2,14.049568936025025
16.5,15.688969705079217
14.8,15.05189610305024
14.0,14.662295282061677
16.0,14.841212257219013
12.2,13.691567084406415
13.8,13.713764239742886
14.2,14.029832795251423
13.9,13.488550322410447
14.6,14.628246113978093
15.3,15.106406480335863
13.7,13.990289024077356
10.3,10.760117539728526
14.8,14.408221544115804
14.5,14.416892985438608
16.0,15.533661915971607
11.8,12.785219853336457
17.1,17.467708097072318
14.7,15.275537272944348
13.7,13.757341119027842
19.6,18.708077663119184
13.5,15.48251395393163
14.2,14.644651308801258
16.2,13.774802885600366
11.6,12.853495197865414
14.3,14.169729759480106
13.2,13.166058956005145
9.3,8.130023958161473
15.2,15.057237498105678
15.6,15.054698039893992
14.5,15.661537441657856
14.3,13.953056032274617
16.3,15.401968289257638
17.2,18.41517259075772
14.0,13.847615266538924
12.6,12.536103359656408
14.3,14.43596207225346
18.6,17.947476883564377
19.3,18.98297720728442
12.1,12.01047470245976
10.9,11.384665427496657
11.9,11.815636341318168
18.6,19.234408456279198
12.0,12.139826199621893
15.3,15.125840922191855
14.7,14.58692616704866
16.4,15.75410099563669
15.1,15.057079675694695
12.7,12.755371104343794
14.9,15.140547626768239
14.9,14.889388435727597
12.2,12.873765121621545
14.4,14.497694943653187
15.8,15.930678363849438
15.6,15.667687033303082
14.9,14.713798889071768
18.3,18.41229258099338
15.5,14.906446506036445
11.1,11.806621888332302
14.4,14.88858022619388
15.0,15.221072482956515
16.4,16.322073404560797
15.8,15.198235690651927
12.5,11.955678284808528
11.4,12.306174279772677
16.8,16.896929714712314
12.1,12.117970780178439
11.8,12.106374570073967
14.6,14.942982833650603
12.8,13.516545778315049
15.7,15.49001082223549
17.2,17.439135281019844
14.5,14.570709440924475
8.9,9.609392385173123
15.7,15.903084044193747
17.9,17.385874516505282
19.0,18.10381889756536
13.6,14.361518051999155
13.5,13.369770242716186
11.1,12.053906339395326
15.4,15.524275556905195
15.2,15.279832503907528
15.3,15.267522234615171
15.4,15.42712349415524
15.0,14.989961350835074
10.0,11.503139095730148
19.4,16.80991298857043
14.1,13.510584569041384
16.8,17.460244686284568
14.7,14.510443881095853
10.9,11.854957155323063
13.5,14.092547811542318
10.9,10.829082042095251
18.2,18.296546385477995
13.9,14.158950010081753
17.7,18.236557165684644
15.8,15.842099743051222
17.9,18.0601265890582
17.8,17.01998678248492
12.2,12.258177165487723
11.4,12.585253695840947
12.2,12.229180546477437
14.6,14.857587577502272
16.0,15.573403682967182
14.4,14.44553476877627
13.7,14.286608370166505
15.6,15.342547525491682
10.2,10.208632284600753
14.7,14.723548006055353
14.4,14.632593014684971
17.8,18.0950443665497
15.2,15.080538852605969
16.1,15.640037343753647
15.8,15.923132733034436
11.8,12.003157740080496
16.8,17.27407063999999
14.5,14.630741448758272
15.0,14.966522366274148
15.2,15.364690920941939
10.4,10.106201790538762
12.5,12.737991734151365
12.8,13.257908659375971
11.0,11.521403903610917
15.7,16.665688914396014
15.6,15.433129174365604
18.0,16.819833968998864
15.1,15.191909484827193
15.1,15.341690688805102
15.1,15.775420989200938
11.8,11.591372809925815
17.2,16.47672713024076
16.7,16.455227259808453
12.6,13.113755566089822
9.9,10.524905252561439
13.6,13.528370758858728
10.9,11.04716783191543
17.1,17.66185941448566
15.5,14.811060093546985
17.4,17.288826890104247
15.0,14.846460493979976
13.4,13.594289533593837
17.0,18.67144119623117
15.1,14.732241949182935
15.1,14.735051154348184
19.5,18.049813570003607
15.4,16.258305367842695
12.7,12.303715578455012
15.9,16.182165393664036
14.2,12.80720730633766
14.9,14.949702472977151
13.8,13.81024725700263
10.9,10.939098575385287
14.7,13.936092142190319
14.8,14.32602066535037
13.4,13.61144922591484
14.7,14.30948711414203
16.1,16.09186054804377
15.0,14.918538705998799
13.8,13.964635582626215
19.1,18.490443159564165
11.5,11.889192533679307
16.7,16.525980388047174
15.1,15.300492493573984
15.7,15.484382470371202
16.1,15.484746732283384
9.4,9.691663117380813
16.1,15.783059500550735
12.9,13.099423924017174
13.3,14.39720880863024
13.8,13.81700244158128
13.3,12.686321955028689
15.7,15.31838978707674
14.3,16.21772275420153
15.4,15.560474802856334
18.6,17.150481311546173
12.7,12.717592583212536
12.2,11.68553019547835
14.7,14.977035444811918
16.2,15.750254001141002
15.1,15.490322338351689
11.4,11.705987520719646
11.7,11.381791591324145
15.0,14.549664060061332
16.9,17.235695338025835
11.0,11.742061496857787
15.6,15.36650486732833
14.9,14.311726030544378
16.9,17.97029334803483
17.6,18.269345249806065
14.3,14.338166940811789
15.3,15.113391613387648
13.0,13.49432034129859
19.3,17.898681844235398
13.8,14.660950052872067
18.0,17.595558087836253
14.8,14.9466987074411
15.5,15.156449177276954
16.1,16.353894278247026
13.0,12.761213753197808
17.3,16.31725287423251
17.0,17.555801374663133
14.6,14.834176914693671
13.1,13.53929538965167
16.1,15.717535296571441
15.0,14.806480217725039
17.3,16.940672550728777
13.7,13.434524854412302
17.6,18.321467800618848
15.9,15.12968150989036
14.0,14.044985930981056
14.2,13.773666354769375
14.8,13.903360792290187
19.4,18.951515017135534
15.0,15.1519023119763
16.1,16.116877042179112
14.5,14.471548362625981
17.1,15.527480889228173
15.8,14.80033856339287
15.4,14.87683086443576
15.0,16.030171010963386
14.9,14.944784824852832
11.4,11.446085620802478
15.5,15.750399543147068
19.8,18.54966423881706
10.8,11.384315011207946
15.4,16.03175259694399
17.4,17.400771374988835
16.4,16.39055265922798
13.9,14.531589887104928
17.9,17.896249704324873
15.9,16.285271840752102
15.9,16.578113047900843
17.5,17.65448160053711
14.3,14.995372489820511
16.3,16.12761443844647
14.5,14.627305314410478
13.5,13.50654698474682
19.2,18.06996815124876
13.4,14.877867632229027
17.8,17.6942278459901
12.0,12.579850290669128
7.1,7.5677178335608914
10.0,10.623643255850766
15.6,14.591042677755468
15.4,15.378152316119667
13.6,13.866337564983041
19.0,19.215568975982023
14.5,14.65488894257578
12.6,12.712485900749016
14.2,14.6102818458221
17.8,17.377165212412365
18.4,18.38790247356519
18.5,16.85182332486147
15.8,15.540170223393943
9.5,13.052083678461713
14.5,14.687353631950828
15.2,15.35844353113498
13.4,14.205732406815514
12.8,12.961283120856024
16.0,16.145420732384082
13.0,13.691318597126156
18.0,17.617447437369265
13.8,13.090408758993362
18.9,18.702741885674186
16.5,16.60979395727918
17.7,18.40772222171654
12.7,13.045771297969623
16.6,16.80653464543866
15.9,16.054410135082435
13.7,13.005573797272518
15.3,14.644523974478943
19.8,19.151092191721546
11.4,10.658077314146794
13.8,13.54951792099746
16.4,15.304072669949164
15.9,15.794341524655465
10.7,11.94470179185737
14.9,15.097161304292968
14.1,13.321431964519434
15.3,15.21859060350107
14.0,13.767954153829123
18.5,17.601085667702137
19.4,19.34263957699295
15.3,14.369723097979659
14.5,14.180960536294151
14.2,13.465798058801738
17.8,17.706188300944632
17.7,17.16307725099614
14.0,13.743486022111028
16.6,16.904940168649773
19.2,19.08278822572902
17.1,15.863865552382777
15.0,14.074101402540691
10.7,11.673816213326063
15.3,14.715693060225021
14.3,14.407869042770471
14.8,14.453440713583404
12.9,12.75216072506737
14.5,14.288077438759501
15.4,15.389453762647463
17.8,16.59051479230402
14.5,14.425082676287275
13.1,13.255582011421211
15.3,15.81329372874825
16.4,16.378182506537996
12.3,12.008142931881594
11.3,12.131730944704032
15.4,15.49885806459315
18.8,16.749376093881438
8.5,10.288850327287946
17.6,17.35148929746356
11.2,11.220190125808585
14.9,15.899662532872753
13.7,14.26717480444131
13.1,11.962960907025263
13.2,13.585432062362088
5.9,9.107833729940467
14.9,14.57238037046045
18.0,17.76547015446704
13.7,12.852846500158194
15.2,14.96229483408024
15.1,14.673185074911089
14.2,14.075712763762567
15.7,16.547600003075786
9.0,8.047607442282242
15.8,16.51593284694536
14.6,14.804945315758232
15.0,14.798584224568913
9.2,9.408738647995051
13.4,13.380683790310286
14.8,14.890909856680082
18.5,17.926487271121005
16.1,15.506518429119751
12.3,13.05797784292372
15.1,15.523323743103902
17.2,17.219982164882822
17.3,17.859734133147867
15.7,15.872593531777966
19.4,19.290923125925474
15.7,15.054035616329202
14.3,14.163260658217041
16.6,16.0979380691424
14.2,14.818011405895959
13.6,13.418350854044547
14.7,14.752374728879659
13.8,13.276285387086318
15.0,14.525850958030787
18.5,18.095152402529493
14.9,14.78327513797558
13.4,13.26122013782151
15.2,15.115680421004072
10.5,15.278736230102368
14.4,14.648958460107679
14.7,15.117744763574592
11.7,13.453342057619011
14.9,15.206477007392095
14.6,15.32850540621439
12.6,12.434645258705132
15.9,16.064222233711916
16.5,17.083162222930696
13.6,14.091186219608062
13.6,13.871993641339941
17.0,16.856255746130046
15.2,14.585900510806823
12.0,11.842842218640726
11.6,11.497839800082147
13.0,12.144949564884882
19.1,18.228035149164498
9.1,9.146647419023793
15.5,15.76564926066203
14.9,15.136076850554673
14.5,14.19052325177472
16.3,16.42456410425075
14.3,14.895562335184877
13.9,13.453005562525505
16.2,16.263047745422227
16.4,16.377421390730888
14.4,14.194534683329039
14.6,14.847721458092565
13.6,13.859857045321405
15.0,14.47724584554635
14.5,14.884436957034268
17.7,17.389085149785387
15.2,15.536687074054498
15.7,15.55203561320377
18.7,18.31833292983356
14.5,16.275481946591754
19.1,18.298027441021986
10.3,10.542070205996424
13.6,13.827885973561933
13.4,13.537408871896332
14.2,13.60316558505292
11.6,12.793699254834792
13.3,13.057209725229768
13.5,12.722905822714893
16.2,15.19831249100389
9.7,9.296422397950664
16.9,17.47783453532611
12.6,12.784411511500366
16.5,16.695655032453942
9.5,9.575148933450691
17.6,16.976012128812727
15.7,15.98346087342361
11.9,11.984480316663394
14.2,14.032204291346716
12.1,13.941991999592574
12.7,14.264854541488603
17.6,16.93731866654707
14.7,15.241421037590044
10.7,11.583145719871027
12.1,12.208605582243763
19.1,17.95093314399128
15.9,15.936919024421513
9.7,11.055756476591341
14.2,13.803054032428918
15.9,15.622790202061879
13.0,13.655623616679804
17.3,17.13580176150208
15.2,15.330353772520539
12.3,12.474588878249051
14.3,14.40490947003127
14.4,15.558947442132194
14.4,14.292967653314918
11.3,12.509865503263427
14.7,15.38891112204874
15.8,15.817693490476813
17.7,18.033387666451745
19.3,17.77422689233208
16.8,16.908231650246307
7.4,7.950404605886433
15.0,14.140268143126377
12.9,12.637604920309968
13.1,14.066743223957019
15.5,14.677293526474386
16.6,15.416295343689853
17.2,17.51676570350537
19.6,18.4616349110147
15.8,16.514783098420594
15.0,14.7368115317513
16.9,16.696003373072017
15.5,14.853060583671322
19.7,18.070641907659592
11.9,11.993382155254949
16.6,17.977924238482956
16.9,17.468894552614074
16.0,15.765372898778878
16.8,17.558093591418583
14.9,15.818585119908676
19.6,18.912401062989375
12.7,12.576317647792166
14.6,13.822194679238237
19.1,19.44582667798386
18.3,18.459429168171482
18.1,18.338341302005574
15.2,15.098198488354683
17.0,16.712403245910536
13.3,13.527396983674407
19.2,18.877142515790183
17.9,17.48791875736788
15.2,14.852035713731311
15.8,16.172261085772334
15.6,15.452941152179847
15.0,14.55565649496566
15.2,15.450465747504495
13.8,13.764796177187236
18.3,18.154943888133857
19.6,19.09895395723288
14.5,15.657955390277493
14.8,14.920740461020614
14.4,16.81227103646961
14.5,14.949207291521816
14.2,14.004378024314065
16.0,15.682459036295768
15.6,15.117991102510132
18.9,19.171426454820903
13.5,13.527673316886649
15.9,15.774266750027891
16.0,14.884140944341198
13.0,11.999032840249129
15.6,16.55145058443304
15.6,15.425237688206835
17.2,17.336140082319616
18.0,17.817806038307026
18.9,18.96339878201252
14.0,13.717325396632077
18.1,18.41919889318524
12.3,13.190069105068687
19.7,19.534068090142682
14.4,16.34529528141138
12.2,13.28579478210304
15.0,15.340345773409354
15.2,14.65095265673881
14.3,14.202641321826377
18.0,18.206947901082458
13.0,13.554841796256369
14.4,14.50326704676263
17.1,17.59899282141123
14.8,14.635493933223188
16.8,16.39784921104001
15.9,15.746630306646693
14.9,13.809757505601738
5.3,10.5673067382304
15.1,14.486528021690901
15.7,15.550224192111273
13.0,13.099989116604775
12.3,13.214226217358373
17.8,18.51164218136546
10.3,11.343556287174579
15.1,15.009332582332718
14.5,14.66749462406733
14.6,14.985193623611849
16.9,15.753608564002207
17.6,17.474099964681955
14.2,14.85450711845624
15.7,15.388517396349926
17.8,18.32203146442771
15.9,14.998188908768498
15.4,14.9625942400653
15.3,16.336798757611177
15.3,15.525465533579336
19.2,17.354487194505055
14.8,15.363501166639253
17.9,16.891089838929474
17.6,18.02613709337311
17.6,16.838574097317178
16.5,16.843715583501762
11.6,10.05851354758488
18.4,18.125490918726427
15.6,15.727694142609835
15.5,14.990708604775136
17.1,17.810655156910798
19.4,19.24218297371408
10.9,11.368677434686106
15.2,15.687812892156217
12.2,14.276817674492122
15.6,16.192848561826395
18.8,17.950360438000644
14.2,15.185468664276414
16.7,17.40803260368193
15.8,16.029817984061083
18.8,18.730113931771484
16.0,16.285141313594067
13.7,14.586056454689242
15.0,15.918437851825729
17.5,17.102368987805676
14.7,14.752081770071527
16.5,16.606348291263203
16.9,17.333982087904587
15.1,15.905495273531415
16.3,17.133904067450203
13.0,12.813418160425499
19.0,18.78088849305641
15.5,15.975950941967312
15.7,16.32761653373018
14.8,15.959368909932891
16.5,17.35571564172642
14.9,14.746868665301008
17.0,17.957563173320523
13.5,13.130879564303541
15.4,15.402109490474686
12.6,12.459928526659496
13.5,13.065662607437844
19.2,19.230941572604934
14.7,14.470717146847164
19.5,19.401522634376306
14.6,14.663552012862056
16.9,15.827883118006866
14.4,14.049786646242865
19.3,18.17043890099012
14.5,14.573619098111521
13.9,14.39019191492116
17.7,18.472522488154937
14.8,14.354571126465089
13.9,13.517316412297077
13.7,13.84952896777395
16.2,15.713088816264644
15.4,14.921176848589312
15.2,15.239629501302261
14.6,14.458844498934923
14.8,14.656998416758142
17.4,16.743048445292516
13.9,13.683293655372836
16.1,17.093999251534115
9.5,10.652089170063846
14.8,14.322211070440972
15.0,14.664791356568458
16.1,15.102236515256664
9.4,9.550717934645945
14.9,15.01455838365655
16.9,17.763559386803536
14.4,17.338554444984766
16.8,17.12931819666119
17.8,17.60065475938609
13.9,14.372438070131466
13.1,14.006230882154341
15.6,15.12433680536924
15.3,15.345606151171523
17.2,17.579431181336986
14.7,14.314173276856309
11.3,10.791176353930496
14.3,14.227923075202852
18.9,18.38679857860552
19.7,19.248844785557594
16.9,17.396842129295692
18.9,18.03373529482633
14.7,15.137798970928998
18.0,18.094789903669152
15.4,16.3851313451014
15.0,15.30935019422759
17.0,17.411598048725864
15.1,15.391512543548743
15.0,14.968964609783143
16.4,16.47324899220257
15.8,15.45188471741858
17.9,17.75574486248661
14.5,15.358645664789947
19.5,18.578144257589884
15.7,14.35948866349645
16.2,15.141953997197561
16.8,17.045119394926587
15.2,14.929258679649138
14.4,14.436128940844355
15.6,15.207441515172832
14.1,14.241010262805503
14.6,14.46588917128065
14.2,14.347554884225246
14.7,15.395906620309688
18.4,18.010989309317665
15.6,15.479139441336883
12.4,12.539291861699894
18.2,19.020368206198327
14.7,14.829133944527712
15.0,14.690665477019138
13.4,13.372566065459978
13.9,15.204391866695005
17.8,16.291597696195822
13.7,13.44969937831047
13.3,13.507774596422678
15.6,15.151172789919656
14.7,14.841066678927746
14.5,14.304586652870057
18.6,17.4529068316333
19.6,19.128728771262104
12.1,10.83154980908148
15.0,14.522160386346513
15.9,15.41062507921015
14.2,14.459812571258226
15.9,15.473541062352524
11.4,11.710516392689897
13.4,13.758024588780245
12.5,12.46747960956418
16.9,16.476348899974255
19.2,18.886660614516586
14.4,14.46843511710722
16.7,15.906805901919142
14.4,14.106712993234396
12.9,12.377627664187457
11.9,13.033461415208876
15.2,15.101931428571334
9.5,10.628301267395727
15.6,14.015491168189328
15.3,14.606832763820421
15.4,15.033821989833086
10.9,11.392931849870365
14.4,14.858740755706094
15.4,15.340248472166422
16.3,15.442587798868772
14.8,14.911730682404595
15.2,14.353133191405504
13.0,12.793215080047958
15.1,14.921003653726075
12.7,11.902337061241269
14.2,14.45753982255701
17.1,17.615267014451092
12.2,12.896411994937807
14.5,15.127826412706781
18.2,17.942750394606264
14.4,14.87949328799732
15.7,15.686126701177272
14.5,15.246746294977129
15.2,15.418476370541612
17.6,17.379035460355226
13.6,14.411900004546624
14.8,14.638976599529997
13.6,15.435966682263825
10.9,11.09827831783332
15.7,15.178568640258163
14.2,14.624765971151646
15.6,16.39619605291773
8.8,9.186405482585542
13.2,12.99989519699011
14.7,14.421641520457342
14.3,14.275349412022479
15.8,15.224839345552027
14.8,14.149781053569313
17.3,18.46137655628263
16.6,17.00397831655573
15.1,15.031857095154919
18.9,17.305807186092352
14.6,14.552923126961105
13.9,13.618856593213422
15.2,15.243174786144664
12.4,11.841388988832477
14.9,15.162020222574938
15.8,15.726702511812618
16.9,16.371456383662007
15.4,15.917589717137162
17.5,18.211085669667227
13.0,13.535611917759525
14.8,15.431795100332238
15.8,15.54638051224174
15.7,15.456313426082488
17.5,16.96697890458745
10.3,9.286615353106754
12.1,14.277144763880642
18.0,17.121304545667954
12.1,12.431410457778838
14.6,14.83374631568222
13.7,14.062035451992415
14.8,14.103473899129312
12.6,12.916426524945564
13.9,13.801374060092712
11.7,10.527664905592246
10.4,10.167574276390951
16.8,17.54576727480162
13.5,12.907983399258228
12.4,11.797802768851398
16.8,17.357456670026295
15.2,15.328855474013835
11.8,12.447002930159215
15.3,15.940997192054056
14.4,14.895902913998725
11.6,12.65138483166811
15.3,15.020227501232512
12.9,12.78056652052328
17.3,17.752495283817552
9.8,10.054014798253775
16.1,15.505315426793459
5.6,7.983952371228952
9.2,13.246374019747236
17.2,17.814454722421942
11.7,10.929975621547783
12.4,13.174611019610893
15.1,14.664423434151104
15.4,15.27603685244685
18.1,17.71888065294479
16.8,16.695005043118726
14.0,14.360104151477572
5.6,8.058399190718774
16.5,15.680525500152726
18.1,17.179694212245522
18.6,18.51978802665508
14.8,14.688041482819244
14.0,14.060796500263677
5.3,6.675263619283214
14.1,13.408885800599819
13.2,14.17222536393092
13.5,13.945818012700329
14.5,16.069471899614655
14.1,15.878336161142215
10.4,11.512636700965231
14.9,14.885266307650454
16.3,15.008603603346273
14.5,15.525174908150802
14.1,14.74838740551786
14.7,14.532484996845596
11.8,11.516304405406117
13.4,13.570029418948252
13.0,12.593498303322122
15.9,16.11953641281434
13.0,12.85740178186461
13.3,14.632253030780703
15.3,16.529853317790185
19.2,18.247798567463178
14.5,14.39479404850863
14.5,15.515319996222388
18.5,17.84766895227949
13.7,13.070282799657434
17.1,17.462711086758645
12.8,13.109568828804186
12.8,13.995427089743316
13.9,13.94517664768864
14.9,15.065667814493281
15.1,15.018216992291855
14.7,14.483960077777738
14.6,13.387360261782305
16.7,16.38611770735588
17.4,18.145770378425368
14.8,14.221172194404062
15.8,16.278032518021064
15.5,16.70527722319821
18.3,17.75478485036001
13.4,13.724729899462545
18.6,17.687442122842185
11.2,11.56394429973443
14.6,14.961335938474804
18.8,18.15694466640707
12.8,12.967281296732835
12.3,12.129115878487937
18.2,17.802114424179308
14.0,13.706680243252777
10.3,10.69029495830182
19.5,18.264827102189884
15.6,15.211637005762896
14.1,13.821183028107043
17.8,17.444968353578588
17.5,13.578502405876861
14.9,14.659683874750044
15.6,15.522343854889186
18.2,16.166986963740783
14.3,14.205376129393699
18.1,18.673185680207098
13.3,12.878004833357409
17.0,15.861348636943148
17.4,16.741949682531413
12.6,14.319384439766509
19.0,19.094325401529204
17.0,17.56569065898657
15.5,15.932718797484995
15.6,15.351419620776142
17.3,16.838479806334362
13.5,13.014964561909437
17.1,17.092966564552626
16.1,15.591803138362593
19.9,18.9733962888713
13.3,13.449885277543217
14.6,15.441385250043822
16.3,16.519011596135897
15.3,14.789854391088738
13.8,14.0818743656273
16.2,16.35478085549221
18.6,18.657550555159105
15.8,15.528546261135489
14.0,13.305616594860112
15.7,15.9015693886613
15.2,16.095362579842913
15.2,14.97250848665135
15.8,14.821516272728331
15.9,16.70237082798849
13.4,12.867652072502096
15.2,14.531951590091921
15.4,14.554313066508257
18.2,16.919120242877398
19.6,19.16963570934604
17.6,16.802002008573254
13.1,13.943127908540191
16.7,17.39677704416681
15.2,14.983838551101144
12.6,12.418049390602391
16.0,16.51171225286089
18.9,19.12581990362378
19.5,17.02835582778789
14.8,14.797077602259378
12.4,12.754822382270504
15.4,15.074979017605074
16.0,15.894625052329502
15.3,14.998030786926392
15.0,15.121920453239
15.3,15.323114225440804
17.8,17.705298902466893
11.8,11.346426687410712
14.8,14.85766073060222
15.1,15.010166552510782
15.9,15.451058307186031
15.6,15.570334951951736
14.1,13.758878532331437
16.6,17.380496552685145
14.4,15.00407099135009
14.5,13.996681309276028
14.4,14.363991690654075
15.5,15.287551852530669
14.1,13.942096394050168
13.4,14.193947519466747
15.0,14.978794261613075
14.8,14.193597607536503
15.5,15.186915168451378
15.0,14.929539894801565
12.6,12.977813220699318
12.5,12.745588929275982
12.1,13.030018562887562
12.4,12.774292420828715
14.7,14.467470938398037
9.0,11.188115286029642
16.7,17.3910895777517
9.7,9.95135719422251
14.4,15.397020048192644
15.4,15.604162005176477
14.4,14.742023222032003
18.9,19.06590805403539
12.3,14.590883154391122
13.6,13.154133863281459
15.4,15.609274091752013
15.2,14.475770988792647
14.6,14.68731919664424
14.8,15.028028336662828
13.8,14.273137973277699
14.9,14.899813639440254
9.9,9.787483407508262
13.0,13.528833362011937
14.2,14.481847673770972
16.5,16.367612941365223
15.3,16.171749244836974
18.0,17.356590105486248
19.2,18.839712632412557
15.4,15.497854949695466
14.5,13.713497634627856
14.2,14.430022076558089
10.0,11.104184148425702
10.4,10.891486693057232
14.3,13.77396443984253
12.7,12.602403126948047
19.8,18.82236409233883
14.4,15.028640725009609
18.5,18.56983687481261
12.8,13.158324520394672
13.7,14.629092026973012
17.4,16.48357550619403
12.8,13.406594923369994
17.2,17.46733458089875
17.4,17.713644105184358
14.3,14.567169722249673
14.7,14.296190508030122
14.8,15.32900551539933
11.7,10.896193744032644
14.8,14.122919549408834
15.6,14.505745390750235
12.7,12.786588053997548
16.3,15.36143302347591
15.4,15.51444996111968
18.4,18.792422090278706
14.2,13.833247500762809
12.5,12.732666055846494
19.2,17.86108473650529
12.5,12.986817272321787
19.6,19.034628258435987
15.0,14.912141712549783
14.7,14.738876910632825
14.6,14.097995043226547
16.2,15.530403164364543
16.5,16.855140611587558
15.0,14.891004398930818
18.0,17.615041702263625
14.0,13.940477437750815
13.8,13.468426515091778
18.1,18.43439972124179
17.7,18.372220969817135
17.6,17.035932096114266
12.0,12.564206679326162
14.9,15.03248526167954
14.2,14.095934850945923
16.3,17.87967175914673
15.6,15.44610354976976
16.0,16.857428940798854
14.9,15.761387673090212
13.8,14.343994974915404
18.5,18.76969729634584
16.7,18.03624991023389
14.9,14.755786371068098
13.1,13.364190714230062
14.0,14.652913764006371
16.0,16.519580634016165
14.4,14.302358059998369
18.8,18.80526170815574
15.5,15.3329083189019
15.3,15.310279529952822
15.2,15.05233671978931
13.8,14.068026438486413
15.5,15.252383681741776
14.9,14.815466628555441
16.2,16.12918122713745
10.0,10.664396461041179
19.7,18.832204049103893
17.7,17.730028915320872
15.7,15.235477148899008
15.8,15.626401884685038
15.5,15.264832926102827
11.8,13.19055459872834
19.1,18.88354276912287
19.3,18.39882586686872
16.6,17.354901777987834
16.8,16.403637464070925
17.1,17.6270439735963
18.1,18.172305538580986
12.5,12.768147397062421
10.6,10.791240449121688
13.2,15.454339189949678
15.7,14.984144829726574
15.4,14.860572362114908
18.1,17.89794108690694
15.8,15.369002600156819
16.5,17.13131628138217
9.8,11.168312929516105
17.1,17.07132016980904
15.3,15.335360316821607
13.7,13.654505270533264
15.3,15.070862035587197
14.3,14.90852774103405
17.2,17.773861884517828
15.6,15.915139328222722
15.4,16.647525187028805
14.3,13.887726822173136
15.6,15.505695744963305
15.9,15.485255635925569
17.4,17.080116253146116
15.0,15.315143645711942
15.1,16.55442819718155
16.2,16.21899937338094
16.4,15.443324272622704
15.9,15.280755355663132
15.6,15.25312978916918
15.0,14.85901985791861
15.0,14.163047878921134
14.8,16.326858335291035
15.7,16.85899173692451
16.7,16.46859011275228
18.7,14.805257007776163
14.0,13.816205072074808
14.5,14.267747529927874
18.7,18.47636878164485
15.7,16.458410207997076
16.7,16.4976423790431
14.7,14.973839581245556
14.7,14.306770664325086
15.4,15.184793318505399
17.3,17.29745183878549
15.7,15.702601477314602
12.1,12.007444467253663
10.5,11.180133802292403
19.3,18.58455614442937
18.2,18.176461251452565
17.6,16.98183171384153
14.9,15.32504468435036
15.5,15.548764818056952
17.8,17.70706480662193
15.6,15.627542737842305
16.2,15.711463099854882
19.4,17.907129291885212
15.3,16.307933116477216
16.0,15.764611820341088
17.7,17.000829506723676
14.8,14.751834373637394
13.3,14.219063842785545
13.9,14.150621764598327
14.1,14.161391481000464
18.2,17.34748006911832
18.8,19.18147695949301
13.6,13.215987576782936
10.8,11.27722727890432
10.9,10.49373761471361
15.1,15.034482247923734
19.7,18.79092713719001
16.1,16.408033728948794
15.6,15.696566604425243
13.2,12.990740653800458
13.5,13.172758812725078
11.0,11.29960824502632
6.8,7.29289121623151
15.5,15.250786731339758
12.8,12.713386921654092
18.1,18.135208038205747
15.5,15.501772456569597
16.4,16.323218176803493
18.2,18.02013292600168
15.3,14.040753031877102
18.6,17.92867096926784
15.5,15.03406005891702
15.5,15.350839953251125
15.7,16.164691069177934
19.1,17.849178594979094
15.6,15.635116792218469
19.7,18.532085989252664
17.5,17.32627141912235
17.0,17.870849487637315
17.7,17.14711896580411
13.4,14.029824856144842
9.7,9.764456583132414
12.6,13.322444957215339
12.3,12.41380408464829
16.0,15.672356349503389
14.5,14.138983132928843
17.8,17.5806416538544
15.0,15.620343957620207
17.4,17.322550130542368
14.1,13.734329643775709
17.4,16.83994378845091
14.2,14.238233206386212
15.5,15.268020063173026
13.4,12.535680771514308
14.4,14.868986087676603
12.5,12.312359277711948
15.5,15.925605384720257
15.6,15.435713134065736
13.5,14.213751083647367
11.2,11.351228794490453
13.1,13.086243846279103
17.4,16.813584493706003
13.4,13.097421998012578
12.6,12.541664705408039
17.0,15.937685237096957
18.9,16.91877265414223
15.2,14.901390254934086
12.5,13.062016294308705
10.2,10.973122444469482
12.6,12.771825874748174
18.8,18.880743395129684
17.0,16.67340805506683
10.7,10.111098764406051
15.4,15.405876911856467
16.1,16.489138729521073
16.8,17.15629820601316
11.5,11.922484948823694
16.7,16.91089979395474
14.8,14.720293505557493
13.9,13.38403905951418
15.1,14.756606919243495
15.4,15.276952825985063
15.6,15.17268640194743
18.9,18.920853915740736
15.0,15.571243097947445
19.4,19.55796290343278
14.9,15.512211821886012
15.8,15.613683081872296
11.4,12.138726803532336
15.4,15.518619998707436
17.4,16.656499907490797
13.7,14.41159096636693
16.3,15.828117485623807
11.7,12.189366906532086
17.0,17.017622299234063
15.5,14.71205568707046
15.1,14.733591482192423
14.7,15.261191886136658
15.8,15.951383532086766
19.5,18.65082715713652
15.3,15.347577685359283
7.5,8.609635259810602
11.2,12.607312680600444
13.3,13.866735407382293
13.6,14.773238695721375
12.5,12.794131212838693
10.1,10.03775729809422
19.5,18.74009275797289
10.8,11.521288922638632
18.8,18.06751380773494
17.9,17.983313147560693
16.5,16.57572807665565
15.3,15.39884371455264
15.8,15.791342850563524
10.9,12.159354869436356
14.0,14.823610823310446
14.9,15.310772703051043
16.6,16.719273088208865
13.0,14.038186371239135
11.8,11.694798713346245
15.4,15.629765098819917
14.6,13.542988134606276
16.2,16.421450099500362
16.5,17.1904830920721
19.0,17.593488503702247
13.7,12.508314918202814
16.5,16.230094132988597
16.0,15.79282073045033
15.6,15.576453816320281
16.1,16.108886079106014
15.6,14.248546082468238
