SamplingOperations_code,IBD_pred,region
3789,15.273351023537302,10
3790,18.47417750887307,10
3791,19.36285757310784,10
3792,17.971098877114024,10
3793,14.599049086922662,10
3794,15.416436847088754,10
3795,14.67495787645412,10
3796,15.760484500939638,10
3797,13.001951259458512,10
3798,16.530510292302225,10
3799,17.344973910149022,10
3800,17.724939367649082,10
3801,16.178504917803206,10
3802,15.800273044509716,10
3803,16.752698444022098,10
3804,19.723877571255528,10
3805,19.833182975047293,10
3806,20.17155345530656,10
3807,15.449581915869814,10
3808,12.19737045887094,10
3809,14.628937683679963,10
3810,14.484132115406135,10
3811,17.454235967180296,10
3812,18.920520685520113,10
3813,18.207446919819866,10
3814,14.908261635927586,10
3815,14.700929924236616,10
3816,20.31604600171152,10
3817,19.897151302809654,10
3818,18.72856741248801,10
3819,20.50120849135302,10
3820,17.25754154805354,10
3821,16.228902735303905,10
3822,19.04674094611003,10
3823,15.486315400302114,10
3824,16.788564023440205,10
3825,18.609750505249956,10
3826,16.502585920478055,10
3827,16.321961972250886,10
3828,17.193274549564954,10
3829,16.625223625867367,10
3830,19.48456083909028,10
3831,17.55537355725886,10
3832,15.13767839501155,10
3833,15.629449812225824,10
3834,13.714314584803423,10
3835,13.349434810300155,10
3836,15.42257896506373,10
3837,12.702363644821421,10
3838,18.317750913367217,10
3839,19.434488054764664,10
3840,15.29599058497879,10
3841,11.511953662172488,10
3842,11.424817861608096,10
3843,15.100163529784698,10
3844,13.482850961730763,10
3845,15.703361064018921,10
3846,17.257361852811787,10
3847,14.0279312338734,10
3848,14.621716038860814,10
3849,13.040012793590925,10
3850,14.921496520416135,10
3851,14.602683274361844,10
3852,14.630600099291188,10
3853,14.649569030956844,10
3854,12.379192557238273,10
3855,13.753805457443875,10
3856,12.595707110839914,10
3857,14.203553239727887,10
3858,12.824853902504634,10
3859,15.159641055388972,10
3860,14.188851990779108,10
3861,13.071952789449062,10
3862,16.23976330803886,10
3863,13.854347858958178,10
3864,15.863211429271024,10
3865,18.545252824615773,10
3866,14.751194143105431,10
3867,15.810601180542367,10
3868,16.2296335256761,10
3869,16.795287542913712,10
3870,15.151273970287482,10
3871,18.565538142428682,10
3872,16.686999649253607,10
3873,18.220631342169916,10
3874,19.834219688116555,10
3875,16.606903827900748,10
3876,19.960462562863878,10
3877,19.86394877524158,10
3878,15.71139495387113,10
3879,18.10124556418954,10
3880,16.182650228306073,10
3881,14.632644570699364,10
3882,14.479910956536477,10
3883,14.4700371766399,10
