iter	Passed	Remaining
846	18174	196401
847	18192	196343
848	18210	196285
849	18231	196260
850	18252	196233
851	18274	196218
852	18294	196180
853	18315	196147
854	18334	196108
855	18359	196118
856	18381	196101
857	18397	196027
858	18417	195985
859	18439	195978
860	18459	195940
861	18478	195893
862	18496	195833
863	18513	195760
864	18533	195727
865	18550	195654
866	18567	195590
867	18583	195514
868	18611	195558
869	18635	195563
870	18662	195598
871	18696	195714
872	18721	195728
873	18744	195728
874	18770	195744
875	18789	195704
876	18813	195706
877	18839	195728
878	18861	195719
879	18885	195727
880	18908	195713
881	18932	195722
882	18958	195744
883	18984	195777
884	19009	195785
885	19034	195797
886	19057	195799
887	19083	195820
888	19109	195845
889	19137	195892
890	19165	195930
891	19187	195918
892	19219	196002
893	19245	196031
894	19270	196039
895	19295	196060
896	19313	195999
897	19335	195979
898	19356	195952
899	19376	195915
900	19401	195933
901	19421	195896
902	19438	195826
903	19458	195794
904	19477	195745
905	19495	195688
906	19517	195671
907	19536	195626
908	19557	195599
909	19575	195541
910	19597	195527
911	19621	195522
912	19645	195528
913	19669	195535
914	19693	195534
915	19719	195560
916	19752	195653
917	19780	195690
918	19802	195672
919	19820	195615
920	19839	195572
921	19860	195543
922	19880	195505
923	19901	195482
924	19923	195461
925	19948	195481
926	19969	195453
927	19993	195453
928	20017	195452
929	20039	195435
930	20060	195412
931	20082	195395
932	20102	195361
933	20121	195315
934	20141	195274
935	20159	195218
936	20177	195162
937	20197	195123
938	20221	195134
939	20243	195108
940	20261	195059
941	20286	195067
942	20305	195022
943	20323	194968
944	20342	194919
945	20358	194851
946	20377	194799
947	20397	194769
948	20416	194720
949	20438	194704
950	20459	194678
951	20487	194717
952	20511	194723
953	20532	194688
954	20550	194637
955	20569	194593
956	20592	194587
957	20614	194567
958	20638	194572
959	20663	194582
960	20686	194577
961	20705	194531
962	20726	194506
963	20745	194458
964	20763	194399
965	20784	194375
966	20802	194325
967	20821	194275
968	20841	194244
969	20864	194230
970	20883	194185
971	20901	194134
972	20920	194092
973	20937	194022
974	20959	194014
975	20979	193976
976	21001	193955
977	21022	193935
978	21047	193944
979	21072	193953
980	21091	193911
981	21111	193871
982	21130	193827
983	21153	193824
984	21171	193767
985	21188	193702
986	21211	193700
987	21233	193679
988	21252	193636
989	21273	193609
990	21296	193602
991	21314	193548
992	21334	193515
993	21355	193485
994	21378	193483
995	21397	193438
996	21415	193386
997	21433	193331
998	21452	193282
999	21471	193241
1000	21490	193201
1001	21508	193149
1002	21527	193101
1003	21546	193059
1004	21564	193012
1005	21583	192963
1006	21602	192916
1007	21627	192930
1008	21648	192906
1009	21670	192884
1010	21689	192848
1011	21711	192825
1012	21729	192774
1013	21747	192722
1014	21767	192691
1015	21787	192652
1016	21805	192608
1017	21824	192557
1018	21841	192498
1019	21859	192452
1020	21877	192400
1021	21894	192335
1022	21913	192293
1023	21931	192241
1024	21951	192210
1025	21970	192164
1026	21989	192128
1027	22010	192102
1028	22031	192076
1029	22049	192025
1030	22065	191955
1031	22081	191888
1032	22101	191857
1033	22123	191838
1034	22145	191819
1035	22164	191776
1036	22182	191729
1037	22199	191671
1038	22218	191622
1039	22238	191589
1040	22255	191536
1041	22276	191505
1042	22295	191469
1043	22312	191412
1044	22329	191353
1045	22350	191325
1046	22373	191315
1047	22391	191263
1048	22414	191257
1049	22432	191210
1050	22451	191167
1051	22472	191147
1052	22497	191154
1053	22520	191148
1054	22538	191100
1055	22559	191068
1056	22580	191045
1057	22610	191097
1058	22635	191111
1059	22658	191102
1060	22678	191070
1061	22699	191042
1062	22719	191014
1063	22743	191007
1064	22759	190948
1065	22780	190922
1066	22799	190877
1067	22816	190824
1068	22835	190777
1069	22853	190730
1070	22873	190700
1071	22900	190724
1072	22927	190751
1073	22947	190714
1074	22965	190663
1075	22986	190642
1076	23009	190635
1077	23030	190606
1078	23053	190602
1079	23075	190590
1080	23096	190562
1081	23117	190536
1082	23137	190507
1083	23157	190474
1084	23181	190473
1085	23203	190460
1086	23223	190426
1087	23246	190413
1088	23267	190391
1089	23288	190367
1090	23307	190324
1091	23331	190326
1092	23354	190314
1093	23376	190300
1094	23394	190257
1095	23415	190227
1096	23436	190208
1097	23458	190186
1098	23482	190192
1099	23506	190192
1100	23529	190184
1101	23556	190207
1102	23578	190188
1103	23602	190187
1104	23620	190136
1105	23638	190088
1106	23659	190066
1107	23679	190032
1108	23707	190067
1109	23738	190119
1110	23760	190107
1111	23785	190111
1112	23806	190089
1113	23828	190075
1114	23849	190044
1115	23868	190008
1116	23885	189950
1117	23905	189919
1118	23923	189870
1119	23940	189817
1120	23961	189793
1121	23982	189768
1122	24005	189759
1123	24024	189714
1124	24044	189681
1125	24065	189657
1126	24083	189615
1127	24103	189580
1128	24122	189542
1129	24140	189494
1130	24164	189495
1131	24185	189468
1132	24205	189432
