SamplingOperations_code,IBD_hat
S04000850_20140912,14.33064
S05204880_20140912,19.635916
S04023135_20140912,12.651591
S05206500_20140912,19.802689
S05211930_20140913,17.723543
S05207030_20140913,18.724709
S05207070_20140913,19.624313
S03006272_20140915,18.796944
S06165190_20140915,19.009233
S05068850_20140915,19.02284
S02118000_20140916,14.712704
S04023140_20140916,12.209181
S04024660_20140916,14.128362
S03225062_20140917,15.706654
S04066700_20140917,16.094
S03207220_20140918,15.101669
S04132000_20140918,12.734226
S05051500_20140919,16.048178
S06067760_20140922,18.103123
S05229050_20140922,13.034391
S03097690_20140923,16.027971
S04052300_20140923,11.812306
S04052420_20140923,11.483014
S03090010_20140924,15.5201645
S02023000_20140924,14.528013
S02076180_20140924,13.530809
S03276025_20140924,15.617543
S06113000_20140925,17.61509
S04072875_20140929,14.348938
S02044000_20140930,13.9374695
S02097000_20140930,13.380388
S04143000_20140930,12.2014675
S04473014_20140930,15.103019
S02123000_20140930,15.839646
S04103600_20141001,13.737563
S02089000_20141001,11.922267
S04074450_20141001,14.217563
S04052800_20141002,12.297115
S02115200_20141002,14.549684
S02094800_20141003,13.512321
S04087000_20141003,15.192411
S02055500_20141003,12.005709
S03148220_20141006,14.706984
S05224000_20141006,14.003315
S05229200_20141007,13.583064
S03265996_20141008,13.536322
S06212100_20141009,18.889027
S04074000_20141009,14.396235
S05231370_20141010,12.715544
S03250975_20141014,12.223365
S03264000_20141015,13.955136
S03041285_20141016,15.344316
S04423004_20141020,16.11686
S04103910_20141020,14.595356
S04422004_20141021,16.01193
S04027850_20141022,15.458388
S05218250_20141023,19.31126
S04096345_20141027,13.734203
S04088200_20141028,15.439598
S04088500_20141029,14.722815
S04423001_20141029,16.060501
S06178800_20141113,18.498783
S06132900_20150216,19.801086
S06063600_20150219,19.13425
S06188740_20150421,12.816016
S06048480_20150428,13.405734
S06091610_20150512,16.207844
S03277728_20150512,14.409132
S06049010_20150518,13.2991
S03154745_20150519,15.019334
S03142025_20150520,14.982451
S03057720_20150526,14.140805
S04010250_20150526,17.082214
S06196185_20150527,17.878757
S04059200_20150527,13.50489
S04060500_20150528,12.685438
S04217400_20150528,15.284903
S04162958_20150528,12.817707
S06198503_20150528,17.757986
S06129000_20150528,15.777635
S04162300_20150528,12.475677
S04009415_20150529,11.974312
S04009440_20150529,12.03479
S06970900_20150601,17.72399
S05052100_20150601,16.097612
S06076420_20150602,17.747572
S04179690_20150602,15.87417
S05030700_20150602,15.629607
S05124940_20150602,14.553948
S04052750_20150602,12.405217
S06085270_20150602,18.902945
S06083580_20150602,18.48342
S04052600_20150602,12.352393
S06580184_20150602,17.67571
S05123950_20150602,15.065533
S03264965_20150603,13.613392
S04023130_20150603,12.85514
S06084770_20150603,18.015425
S04137993_20150603,11.804726
S04023680_20150603,13.024802
S06005695_20150604,16.279707
S06069650_20150604,18.09749
S05047500_20150604,16.387236
S06830246_20150604,17.115803
S04023350_20150605,13.234425
S04199078_20150605,13.909182
S04379000_20150605,12.051404
S05135300_20150608,17.783411
S06001890_20150608,14.207614
S06031200_20150608,15.383321
S05138900_20150608,18.457844
S05138000_20150608,18.377567
S04022210_20150608,14.62984
S05170800_20150608,18.426752
S05025000_20150608,15.999641
S05007300_20150608,15.317747
S04022150_20150608,17.764624
S06464775_20150609,16.827274
S04116400_20150609,14.70566
S05136200_20150609,18.313911
S03113340_20150609,15.49143
S05004230_20150609,16.384281
S05176900_20150609,18.932571
S05006900_20150609,15.324223
S05054600_20150609,17.603695
S06468000_20150609,17.079643
S04030000_20150609,13.933882
S02107890_20150609,18.50136
S06003500_20150609,14.328591
S04041100_20150609,13.004493
S05178200_20150609,18.703392
S06177500_20150609,14.598372
S05139220_20150610,16.280247
S02045350_20150610,13.519128
S06426000_20150610,16.608734
S04015050_20150610,12.616423
S05134300_20150610,14.400761
S06029100_20150610,16.764917
S05020100_20150611,16.150974
S05025680_20150611,14.277865
S04036300_20150611,17.046171
S06180500_20150611,14.149189
S06439900_20150611,14.960443
S03043280_20150615,16.200237
S03025368_20150616,16.320114
S03025440_20150616,16.109903
S03093900_20150616,17.66631
S03025551_20150616,16.375652
S06014970_20150617,17.076221
S04210020_20150617,12.047796
S04210050_20150617,12.055806
S04052265_20150618,11.803342
S03189975_20150618,13.903241
S04052650_20150618,13.1850195
S03193520_20150619,14.421827
S05052540_20150622,15.966688
S05127000_20150622,13.66851
S05060400_20150622,17.254211
S04153100_20150622,12.538155
S03004280_20150622,16.97575
S05060900_20150622,17.408825
S05061950_20150622,18.55788
S05061942_20150622,18.41865
S05089090_20150623,17.510962
S06215900_20150623,19.693031
S05055940_20150623,16.794685
S05058600_20150623,17.157372
S05055950_20150623,16.99052
S05056600_20150623,17.29375
S04002530_20150623,14.593675
S06070465_20150623,18.01204
S05044300_20150623,16.421177
S05126150_20150623,14.317025
S03007023_20150623,17.460188
S03008505_20150623,16.476122
S03136000_20150623,14.686193
S05055105_20150624,17.933336
S05118000_20150624,13.81417
S05116100_20150624,15.222168
S05115950_20150624,13.823449
S05112210_20150624,14.202331
S05055555_20150624,19.19297
S05055150_20150624,19.549706
S04154060_20150624,13.226275
S05142150_20150624,13.975988
S05055550_20150624,19.646986
S04022180_20150624,14.91213
S03246300_20150624,13.767441
S03127001_20150624,13.578112
S04003340_20150624,16.631222
S05036500_20150624,13.533617
S03109000_20150624,14.021848
S05184200_20150624,13.922302
S03065050_20150624,14.88134
S03047445_20150624,15.315969
S03134000_20150624,14.8036
S05134250_20150624,14.408954
S03069000_20150624,14.604144
S05051120_20150625,15.960974
S06120560_20150625,17.94869
S06120750_20150625,18.030706
S05074500_20150625,14.092212
S05074000_20150625,14.228038
S03225015_20150625,15.593921
S05118760_20150625,17.543884
S06013100_20150625,15.66287
S03237050_20150625,14.208703
S06175355_20150625,17.311008
S06222410_20150625,14.591676
S04165225_20150625,13.3378
S04068800_20150625,14.379618
S03085945_20150626,16.283318
S06178006_20150626,16.670385
S05120015_20150629,15.698363
S06070100_20150629,17.110085
S06012585_20150629,16.893587
S05011600_20150629,15.846151
S06700020_20150629,17.780172
S03032780_20150630,16.204405
S05077650_20150630,14.992906
S06217910_20150630,19.441357
S06088800_20150630,18.181879
S03129170_20150630,15.456844
S06110900_20150630,18.712997
S05192040_20150630,18.81998
S05075800_20150630,14.909568
S05008000_20150630,14.89521
S04100980_20150701,12.613235
S05108180_20150701,14.693485
S04101400_20150701,12.80904
S03039110_20150701,15.6932125
S03039673_20150701,16.201992
S05114400_20150701,14.121364
S05114500_20150701,14.205708
S06181950_20150702,17.6566
S03040791_20150702,15.400555
S03039240_20150702,15.615509
S03039130_20150702,15.218005
S03036332_20150702,14.759191
S03006354_20150702,19.08911
S03102000_20150702,15.617612
S03178319_20150702,14.80862
S03172150_20150702,13.991841
S03104528_20150702,16.278648
S05074600_20150703,14.284378
S03036630_20150703,15.379947
S03034813_20150703,15.711665
S05075250_20150703,14.852471
S03034254_20150703,14.969796
S03032550_20150703,16.638254
S05075700_20150703,14.886809
S03107000_20150706,15.420488
S05084000_20150706,13.478027
S05040100_20150706,15.416102
S05041000_20150706,15.194894
S05042000_20150706,15.416493
S03274000_20150706,13.116007
S03274420_20150707,13.290186
S06041250_20150707,16.374058
S04173100_20150707,14.51463
S05122000_20150707,15.252908
S05120085_20150707,16.387583
S04216000_20150707,12.208819
S04200499_20150707,12.051005
S05226150_20150707,14.87279
S05068020_20150707,18.58327
S05222000_20150707,14.494473
S05067950_20150707,18.668625
S04454018_20150707,13.429887
S05033380_20150707,16.278154
S06013800_20150707,15.687324
S06017000_20150707,14.862639
S05197600_20150708,15.725549
S05021500_20150708,16.846445
S05021700_20150708,15.77345
S05197900_20150708,15.043345
S04201170_20150708,12.509579
S05234000_20150708,14.120924
S04201990_20150708,12.007543
S03180100_20150708,14.406722
S03161881_20150708,14.724607
S03161695_20150708,14.813018
S05068920_20150708,17.835402
S04159150_20150708,15.184645
S04172060_20150708,13.629569
S05068371_20150708,19.275097
S06178043_20150708,14.108567
S05068400_20150708,18.077242
S04046150_20150708,13.5792885
S05116050_20150709,15.315288
S05232980_20150709,13.11465
S04089300_20150709,14.057927
S04208395_20150709,12.197086
S05065500_20150709,18.57669
S04090500_20150709,14.52058
S05087000_20150709,15.415194
S06129900_20150710,16.887804
S06176680_20150710,15.700936
S04153200_20150710,12.593687
S04148575_20150710,12.1157055
S04215500_20150710,12.718622
S03146715_20150710,14.706373
S05135100_20150713,16.177485
S05135000_20150713,15.97587
S05139390_20150715,18.904116
S03251190_20150715,12.056572
S02020750_20150715,14.293809
S02019950_20150716,14.776872
S03254035_20150716,13.021587
S03108890_20150716,14.198327
S04119220_20150716,14.827269
S05139310_20150716,18.659367
S03031191_20150716,15.509147
S05223130_20150716,12.871617
S04070300_20150716,14.209049
S05133280_20150716,17.849209
S03056024_20150717,15.214806
S06042000_20150717,15.384885
S03105380_20150720,15.216527
S05088450_20150720,16.956848
S05088130_20150720,16.575884
S04115900_20150720,14.710101
S03114395_20150720,14.794548
S06182000_20150720,16.79977
S04108285_20150721,15.751394
S04115760_20150721,14.709804
S03018342_20150721,16.02103
S05172800_20150721,19.809242
S03023000_20150721,15.678015
S05173150_20150721,19.815773
S05173350_20150721,19.818108
S04085180_20150721,15.20151
S03163300_20150721,14.1027565
S03105946_20150721,15.423104
S03164330_20150721,14.730331
S03105585_20150721,15.334866
S06174960_20150721,12.986402
S04159250_20150721,14.721764
S03256600_20150721,11.517624
S02048960_20150722,18.277103
S03112875_20150722,15.416871
S03113040_20150722,15.504013
S03168035_20150722,14.561253
S05153980_20150722,16.378563
S05093000_20150722,15.669144
S05180295_20150722,19.517654
S05051000_20150722,16.121778
S04105680_20150722,13.940424
S05180210_20150722,19.781466
S03027549_20150722,14.731556
S04570000_20150722,13.527262
S05181100_20150722,19.11712
S04041710_20150723,14.443809
S03258850_20150723,13.208055
S03115950_20150723,14.50466
S05101600_20150723,17.535734
S05101000_20150723,17.560596
S05181900_20150723,19.27415
S02065090_20150723,16.356659
S05182200_20150723,19.289309
S05176000_20150724,16.570618
S06041700_20150724,14.302794
S03016840_20150727,18.373043
S05098000_20150727,16.548233
S03029798_20150727,15.515878
S03177760_20150727,14.708442
S06175540_20150728,18.907425
S03175000_20150728,14.322596
S06580871_20150728,17.119972
S05096805_20150728,18.09437
S04016650_20150728,14.847915
S05096480_20150729,15.133362
S03212090_20150729,14.61359
S03029500_20150729,14.806217
S03210572_20150730,15.416502
S06179700_20150730,13.344294
S04037300_20150730,16.5844
S04045900_20150730,13.905201
S06830142_20150803,19.533997
S04082340_20150803,15.20331
S06139405_20150803,19.392025
S06139700_20150803,17.998188
S04082375_20150803,15.213252
S06139400_20150803,19.323685
S05236000_20150804,18.157341
S05145410_20150804,18.054867
S04426029_20150804,13.967885
S05234290_20150804,18.31979
S04082800_20150804,15.782057
S06710010_20150804,19.687067
S05235850_20150804,17.872227
S04057700_20150804,13.42762
S04124875_20150804,12.51089
S05152550_20150804,14.796949
S04127970_20150805,13.819903
S06089175_20150805,16.960815
S05236100_20150805,18.338192
S06710110_20150805,19.089352
S05145200_20150805,17.030361
S03213505_20150805,15.097213
S05145750_20150805,17.917116
S05175200_20150806,16.749886
S06068400_20150806,16.95654
S05142520_20150806,16.061419
S05143000_20150806,16.393215
S03213230_20150806,15.51713
S03216130_20150806,14.882167
S04127000_20150806,13.699492
S04077000_20150806,17.472733
S05234028_20150806,17.348555
S03216180_20150806,14.611564
S05234012_20150806,16.789648
S03216150_20150806,14.734634
S05234015_20150806,17.485289
S06455150_20150807,14.912101
S05234287_20150807,15.65236
S06460650_20150810,14.720773
S03002100_20150810,18.774021
S04195680_20150810,14.113945
S03221560_20150810,14.802682
S05191000_20150811,18.322016
S02000010_20150811,14.875246
S04164550_20150811,15.658612
S05158170_20150811,14.099235
S03221860_20150811,14.483412
S04134700_20150812,13.027138
S05157680_20150812,15.402028
S05164000_20150813,14.975254
S05165850_20150813,15.459198
S02094700_20150813,13.406674
S05234004_20150813,14.99583
S06580075_20150813,14.243784
S02058000_20150815,12.815684
S02076800_20150817,12.580046
S02106410_20150818,14.418252
S03071080_20150818,14.2270565
S02118300_20150818,15.310256
S02046000_20150818,13.304135
S06081990_20150819,15.635906
S04051400_20150819,14.103497
S05154250_20150819,13.416353
S03109660_20150820,14.201317
S02059800_20150820,13.111092
S05079100_20150820,14.782933
S02106230_20150821,14.041359
S02041230_20150822,13.275592
S05151150_20150824,19.622095
S04074790_20150824,14.193862
S05177600_20150824,18.086826
S05230020_20150825,12.908365
S06205960_20150825,13.085671
S06205955_20150825,13.053409
S06113285_20150825,18.741707
S05151100_20150825,19.61357
S05149520_20150825,19.287645
S05148200_20150825,19.337336
S06173550_20150826,17.457455
S06113320_20150827,18.520016
S06113360_20150827,18.185593
S06113370_20150827,18.368422
S06175345_20150827,16.59465
S05145650_20150827,17.547894
S05145600_20150827,17.608849
S05230600_20150827,14.343264
S06180800_20150828,12.703134
S06179999_20150828,12.920191
S05221600_20150828,15.213797
S05083586_20150831,14.012533
S05150900_20150831,19.707882
S05191200_20150901,18.286848
S04550001_20150902,16.211777
S03149158_20150903,15.513087
S04075882_20150903,17.955349
S06128860_20150904,15.978251
S06079161_20150907,17.045496
S06149500_20150907,16.201933
S03201260_20150907,15.430967
S06079170_20150907,16.736738
S04079820_20150908,15.997928
S05095170_20150908,15.714443
S04110000_20150909,13.738751
S06076442_20150909,17.648527
S06076760_20150909,17.798334
S06710036_20150909,14.428472
S04403005_20150909,15.332604
S03219030_20150910,15.098881
S06126600_20150910,15.002097
S04000850_20150910,14.578326
S04114500_20150910,14.006188
S06131550_20150911,14.110757
S03014000_20150914,14.894657
S03264250_20150914,14.251376
S04067700_20150915,14.434431
S04201550_20150915,12.613239
S04171400_20150915,13.815393
S04092000_20150916,14.793136
S04117450_20150916,14.006307
S04096645_20150916,14.229684
S04085500_20150917,14.987026
S04064000_20150918,12.183023
S04027290_20150921,16.210495
S03219263_20150921,14.71139
S03219420_20150922,14.725547
S04030025_20150922,15.483675
S03222327_20150922,14.794593
S03219550_20150923,14.608987
S04027610_20150923,15.905024
S03182415_20150924,14.113099
S05163290_20150925,13.294315
S04630007_20150928,12.178129
S03024840_20150928,15.408376
S04631005_20150928,12.92735
S05217310_20150928,19.071827
S03027697_20150929,15.228219
S05218450_20150929,19.619522
S05218620_20150929,19.80827
S05218700_20150929,19.79606
S04173130_20150929,14.497628
S03199200_20150929,14.803229
S05216135_20150929,16.293818
S04178750_20150930,15.701935
S03242520_20150930,14.067312
S03056740_20150930,14.7084875
S04036500_20151001,13.174697
S05199600_20151001,18.208113
S03073000_20151001,13.804901
S03071550_20151001,13.892731
S05063900_20151002,15.330135
S04135000_20151002,11.995408
S05211650_20151002,17.251623
S05057150_20151007,19.54788
S05068850_20151007,19.037209
S05055600_20151007,19.724825
S05069400_20151008,18.379133
S05069900_20151008,18.657848
S04082000_20151014,15.670682
S04003353_20151016,16.399042
S03233896_20151020,14.794522
S05162624_20151109,15.702948
S06150820_20160420,13.719062
S06820240_20160521,17.206995
S04374005_20160524,12.134418
S03098845_20160524,18.400429
S04143700_20160526,12.413911
S05236950_20160527,16.536594
S06194000_20160531,13.895866
S03264560_20160531,13.511779
S03257800_20160602,13.816078
S06117850_20160606,14.54492
S06580318_20160606,17.99269
S04217100_20160606,16.658007
S06300046_20160606,18.48194
S03270390_20160608,12.632653
S06580300_20160613,19.400236
S03243000_20160614,13.342514
S05170800_20160614,18.518816
S06155975_20160615,18.480026
S05176100_20160615,17.835041
S03247160_20160615,12.814334
S04160070_20160616,14.8982315
S03215193_20160617,15.331798
S06190700_20160620,12.662555
S06700070_20160620,19.6906
S04217400_20160621,15.650021
S04377001_20160621,13.007873
S06213400_20160621,17.703745
S06177988_20160621,13.712299
S04034650_20160621,11.944756
S06217465_20160621,19.014874
S05000250_20160621,15.687983
S05001600_20160621,16.494299
S05145410_20160622,18.097052
S05145440_20160622,18.641834
S06700260_20160622,19.359737
S05012700_20160622,16.807045
S06222195_20160622,19.685417
S04010410_20160622,14.93692
S05004230_20160622,16.387724
S04137900_20160622,11.613045
S06820073_20160623,16.721788
S06217000_20160623,18.069393
S06213310_20160623,13.90852
S05020000_20160623,15.5996275
S05022450_20160623,15.476146
S06820138_20160623,14.268118
S05020990_20160623,15.786451
S05108100_20160624,14.708834
S05007920_20160624,14.732756
S05013200_20160624,15.43408
S05119030_20160627,14.104241
S05061950_20160627,18.528572
S05120143_20160628,15.892755
S05119105_20160628,16.110395
S05119056_20160628,14.595783
S06579000_20160628,18.376255
S06148850_20160628,16.853298
S05089090_20160628,17.396038
S06960950_20160629,17.508478
S05061240_20160629,17.005154
S06119000_20160629,17.319443
S05051500_20160630,15.818052
S04196300_20160630,15.211395
S05133280_20160630,17.67811
S04099400_20160630,13.790597
S06181210_20160630,17.230427
S06178006_20160630,16.811142
S05227000_20160630,13.79459
S06189500_20160630,14.746741
S06129550_20160630,15.803833
S06193500_20160701,11.721525
S05120085_20160701,15.918322
S05019940_20160701,15.492757
S04100980_20160701,12.503388
S04164200_20160704,13.336506
S04126800_20160704,13.537524
S04163465_20160704,13.329005
S05139215_20160704,15.472426
S05148020_20160704,19.217457
S05111530_20160705,13.814244
S06181150_20160705,12.409302
S05061400_20160705,16.759487
S06116620_20160705,19.663132
S05176090_20160705,17.150377
S05061945_20160705,18.209011
S05149520_20160705,19.216719
S03219450_20160705,14.710676
S03223200_20160705,14.813126
S03222327_20160705,14.880317
S05149000_20160705,19.034615
S03222275_20160705,14.70948
S05021900_20160706,16.405798
S03085929_20160706,16.110168
S03222228_20160706,14.519928
S03222135_20160706,14.517446
S06110900_20160706,18.629612
S05176900_20160706,18.765343
S05143200_20160706,17.397852
S05074840_20160706,16.480768
S04136600_20160706,11.799635
S05080960_20160706,13.511363
S05148700_20160706,19.034277
S05091760_20160707,16.228771
S05061950_20160707,18.558226
S04075882_20160707,18.015862
S03013740_20160707,15.009149
S05076600_20160707,15.718968
S05178200_20160707,18.672026
S04338000_20160707,15.676072
S04210020_20160707,12.04373
S03233896_20160707,14.696313
S06176680_20160707,16.197517
S03221860_20160707,14.418249
S04416011_20160707,11.990333
S03223240_20160707,14.949569
S05080742_20160708,15.591492
S05075200_20160708,14.872646
S04215195_20160708,12.208075
S06177956_20160708,13.68186
S04213000_20160708,12.894567
S03056260_20160711,14.804656
S06193660_20160711,11.089546
S06054265_20160711,12.452364
S06464775_20160712,16.263393
S04134890_20160712,12.620042
S04173083_20160712,14.707494
S04133000_20160712,13.027607
S03085730_20160712,16.171873
S04322000_20160712,15.732673
S05128020_20160712,15.867431
S05223210_20160712,14.431929
S05233500_20160712,13.032335
S05234000_20160712,13.442591
S05125780_20160713,16.228231
S03194415_20160713,15.005378
S04636002_20160713,13.010449
S04043100_20160713,12.63436
S05197500_20160715,15.793205
S05197900_20160715,14.8801985
S02082330_20160718,12.121586
S02082710_20160718,12.340265
S05022000_20160718,15.382078
S05021500_20160718,16.941093
S05011710_20160718,15.693113
S05167950_20160718,18.011993
S02057350_20160719,13.909967
S02007000_20160719,12.586012
S05024000_20160719,14.724944
S05024180_20160719,15.103155
S02057250_20160719,13.802085
S05172800_20160719,19.619804
S03195417_20160719,14.462237
S02007300_20160719,12.621145
S02000011_20160719,14.81417
S04115580_20160719,14.722641
S02021000_20160719,14.356771
S02054500_20160719,13.052823
S02021700_20160719,14.481214
S02054300_20160719,12.98255
S02054100_20160719,13.70258
S02011000_20160719,12.418043
S04044400_20160719,12.881809
S05077600_20160719,18.024338
S02054000_20160719,13.959264
S05077970_20160719,15.729818
S04074200_20160719,14.808878
S02018500_20160719,14.484714
S04070215_20160719,15.097781
S02010000_20160719,12.806522
S05091520_20160719,16.687935
S06002081_20160719,14.510059
S02054550_20160719,13.367242
S06172930_20160719,18.847305
S02051820_20160720,15.1520405
S02051600_20160720,15.00084
S06580601_20160720,14.857947
S02067000_20160720,12.715065
S02051000_20160720,15.351128
S03033306_20160720,17.298887
S02024000_20160720,14.089166
S05005605_20160720,13.952956
S02022000_20160720,14.479903
S04143500_20160720,12.19899
S02001000_20160720,14.741158
S02001025_20160720,14.586141
S02020000_20160720,14.371514
S02019500_20160720,14.005647
S05218850_20160720,14.657821
S02052000_20160720,15.254837
S03051395_20160720,14.416966
S02004000_20160720,13.940466
S05180700_20160720,19.792091
S02005700_20160720,13.579169
S02052500_20160720,15.115708
S05230200_20160720,12.417406
S05068850_20160721,19.028927
S04543001_20160721,14.430307
S06491950_20160721,14.647738
S03197000_20160721,14.624417
S06106935_20160721,18.281298
S02064000_20160721,14.716282
S02064770_20160721,14.411465
S02003200_20160721,13.821469
S02003100_20160721,13.747476
S05014100_20160721,16.20768
S02019000_20160721,14.743204
S02001895_20160721,13.675396
S02063000_20160721,15.201677
S05013700_20160721,15.1061735
S02061970_20160721,16.817335
S02018000_20160721,13.6676445
S02003800_20160721,13.789142
S02013000_20160721,12.973954
S02061500_20160721,16.623915
S05007900_20160721,14.584341
S05012000_20160721,15.412375
S03033273_20160721,17.40544
S02049500_20160722,16.471905
S05011500_20160722,15.69864
S02003350_20160722,13.416082
S02003400_20160722,13.339306
S02016050_20160722,13.849866
S02009000_20160722,15.342836
S02001750_20160722,13.886883
S03198750_20160722,15.305991
S02049900_20160722,15.085587
S04426012_20160722,13.923797
S02050000_20160722,15.591013
S04108530_20160725,14.276529
S05047000_20160725,14.703243
S05047200_20160725,15.291914
S02115625_20160726,14.201817
S04025040_20160726,17.304638
S02078900_20160726,13.125242
S02085600_20160726,14.492884
S02077200_20160726,14.699809
S02078000_20160726,13.61202
S06044900_20160726,13.420881
S05163860_20160726,14.191477
S05099150_20160726,17.513874
S05099170_20160726,17.61997
S06580640_20160726,13.568869
S05125700_20160726,14.031697
S02085325_20160727,13.731629
S04128050_20160727,13.181876
S04090000_20160727,14.7971945
S02060750_20160727,12.21994
S02060500_20160727,12.405135
S04123800_20160727,12.387608
S05125280_20160727,14.198396
S02112000_20160727,15.007051
S02111000_20160727,14.916917
S06494200_20160727,15.522239
S05139000_20160727,14.808841
S03034720_20160727,16.167564
S02076800_20160727,12.797702
S02076180_20160727,13.579633
S02107900_20160727,18.408192
S02107890_20160727,18.483452
S05230020_20160727,12.524485
S03189652_20160727,12.624643
S03189675_20160727,12.7176075
S02106900_20160728,14.769235
S02018780_20160728,17.072073
S02106750_20160728,14.308036
S02115675_20160728,14.492765
S02107000_20160728,15.962382
S05093750_20160728,15.413992
S04406006_20160728,14.052589
S02086500_20160728,14.04507
S02089000_20160728,13.207068
S02088000_20160728,13.502044
S02106600_20160729,13.988727
S04139050_20160729,12.215464
S02084000_20160729,12.0051
S02082900_20160729,12.224703
S04131200_20160729,13.003932
S02092000_20160729,12.477444
S02089900_20160729,12.284956
S05093550_20160729,15.32168
S06209945_20160801,12.0291195
S05044310_20160801,16.206871
S05044300_20160801,16.205679
S06076420_20160801,17.944025
S05057050_20160801,17.665989
S05056850_20160801,17.613483
S06150795_20160801,19.7691
S04475002_20160802,14.411241
S05222000_20160802,14.539949
S04194500_20160802,16.363543
S05054030_20160802,17.29558
S05054020_20160802,17.210625
S06154000_20160802,16.344503
S04217445_20160802,15.7222595
S02004300_20160803,17.879623
S05053060_20160803,16.289045
S05054200_20160803,17.285336
S05054600_20160803,17.195366
S02048960_20160803,17.724638
S02049000_20160803,17.353563
S02048980_20160803,17.672644
S05192063_20160804,18.331154
S05183862_20160804,19.798029
S05053920_20160804,16.520401
S05055000_20160804,17.370258
S04175100_20160805,13.504404
S05086270_20160805,15.114701
S03134790_20160806,14.800503
S03133140_20160808,14.621444
S05106820_20160808,15.52965
S06104000_20160808,14.333349
S05096085_20160809,17.128212
S06581665_20160809,14.674996
S06820164_20160809,19.4653
S04040400_20160809,13.1792965
S03132615_20160809,14.417526
S05033510_20160809,16.407934
S06149500_20160809,15.641191
S05137000_20160809,17.349625
S02095600_20160809,13.115257
S05116650_20160809,14.100126
S02057760_20160809,12.924556
S02057600_20160809,13.036861
S02057557_20160809,13.739813
S02057525_20160809,13.128505
S02059500_20160810,12.594333
S02072700_20160810,11.414434
S06147650_20160810,18.88697
S06147840_20160810,18.09239
S05054020_20160810,17.286327
S02095500_20160810,13.292778
S02056200_20160810,12.470563
S02096000_20160810,12.803407
S02057000_20160810,12.3193655
S02094979_20160810,16.735786
S02094973_20160810,16.584576
S05099120_20160810,17.43043
S05134550_20160810,14.960683
S02055500_20160810,12.115418
S02055580_20160810,12.610006
S04068990_20160810,13.30887
S02094970_20160810,16.582962
S06580839_20160811,19.004433
S02074000_20160811,11.658474
S02068500_20160811,12.129877
S02070900_20160811,12.230339
S02070250_20160811,11.993877
S02070000_20160811,12.018324
S02069100_20160811,12.312098
S02071050_20160811,11.726557
S02072400_20160811,11.413559
S06540210_20160811,17.905956
S02068800_20160811,11.205756
S04013000_20160811,12.55909
S04172030_20160811,13.793133
S05133100_20160811,17.820229
S02096500_20160811,13.123512
S02096750_20160811,13.148364
S02096900_20160811,13.204251
S02097000_20160811,13.201566
S02098200_20160811,13.106843
S02098800_20160811,13.082992
S02098900_20160811,13.199469
S02099500_20160811,13.215231
S03118300_20160811,14.389308
S02067150_20160811,12.571871
S04096105_20160811,14.527333
S02067400_20160812,14.153752
S05220950_20160812,12.72446
S03194080_20160812,14.207789
S02067600_20160812,13.378066
S02065500_20160812,14.020494
S06172100_20160812,12.5865965
S02066000_20160812,13.80841
S06123100_20160812,14.501677
S03209000_20160816,15.218516
S05192014_20160816,17.825706
S04028500_20160816,14.882284
S05069245_20160816,17.676445
S05150900_20160816,19.611057
S02082000_20160816,11.840676
S02104000_20160816,13.392331
S02104400_20160816,13.809813
S02112150_20160817,15.7068205
S02056020_20160817,12.723011
S02081000_20160817,12.590497
S02041000_20160817,13.018951
S05069230_20160817,18.89329
S06092000_20160817,16.049751
S02081100_20160817,13.411288
S06139500_20160817,18.498653
S02081300_20160817,12.61041
S02041950_20160817,13.605181
S06078560_20160817,17.101622
S04187500_20160817,17.158085
S02042000_20160817,13.595639
S04187600_20160817,17.036108
S02107845_20160817,16.246868
S03207285_20160817,15.000241
S02060100_20160817,13.384895
S02070750_20160817,12.404815
S05075650_20160817,15.979612
S05055940_20160817,16.327179
S05151150_20160817,19.588442
S02058000_20160817,12.730286
S05151100_20160818,19.523989
S05055950_20160818,16.620308
S03176470_20160818,14.697261
S06076650_20160818,16.500587
S05069310_20160818,18.18441
S04065800_20160818,16.397913
S03207335_20160818,14.887608
S05148200_20160818,19.325062
S02043450_20160818,13.292727
S02043500_20160818,13.383388
S02043600_20160818,13.59109
S05069400_20160819,18.069263
S05234030_20160819,17.445644
S05071300_20160819,17.49789
S03129380_20160819,13.7991905
S02042900_20160819,14.22923
S03177889_20160819,14.4095745
S02045050_20160822,13.204498
S02030200_20160822,13.8437195
S05068655_20160822,18.195898
S03149104_20160822,15.177605
S06135350_20160822,19.800663
S05068485_20160823,18.276953
S02028500_20160823,14.198838
S02038000_20160823,13.513031
S02042500_20160823,13.324223
S03101140_20160823,16.112139
S06070465_20160823,18.071342
S04026420_20160823,18.15438
S02045000_20160823,13.210645
S04173370_20160823,13.427748
S02044000_20160823,13.512375
S02001700_20160823,13.509535
S02026500_20160823,14.569511
S02029160_20160824,15.133101
S05068660_20160824,16.758186
S02028000_20160824,15.0373535
S02041650_20160824,13.289571
S02041750_20160824,13.591243
S04190750_20160824,15.492005
S02041575_20160824,13.040318
S02037500_20160824,13.322831
S02107400_20160824,17.52288
S04053800_20160824,14.700755
S05069220_20160824,18.549652
S05068890_20160824,18.395487
S05068850_20160824,19.020206
S04168990_20160824,14.787561
S05057098_20160824,18.848434
S05057150_20160824,19.537361
S02045200_20160824,13.799677
S06063600_20160824,18.400509
