SamplingOperations_code,IBD_hat
S05206500_20140912,19.900175
S05204880_20140912,19.633999
S04174660_20140912,13.410402
S04000850_20140912,14.333735
S05207030_20140913,18.751253
S05207070_20140913,19.620415
S05211930_20140913,17.805788
S05068850_20140915,19.090845
S03006272_20140915,18.879417
S06165190_20140915,19.008366
S04023140_20140916,12.260558
S04024660_20140916,14.106039
S02118000_20140916,14.735964
S03225062_20140917,15.718363
S04066700_20140917,16.11726
S04132000_20140918,12.732605
S03207220_20140918,15.101597
S05051500_20140919,16.003302
S05229050_20140922,13.019176
S06067760_20140922,18.120407
S03097690_20140923,16.00219
S04052420_20140923,11.484595
S04052300_20140923,11.821355
S02076180_20140924,13.536999
S03276025_20140924,15.608639
S02023000_20140924,14.454005
S03090010_20140924,15.524758
S06113000_20140925,17.665562
S04072875_20140929,14.376174
S02123000_20140930,15.88923
S04473014_20140930,15.099687
S02044000_20140930,13.929173
S02097000_20140930,13.393566
S04143000_20140930,12.217745
S02089000_20141001,11.930725
S04074450_20141001,14.199851
S04103600_20141001,13.735694
S04052800_20141002,12.277685
S02115200_20141002,14.579808
S04087000_20141003,15.199781
S02055500_20141003,12.032552
S02094800_20141003,13.526598
S05224000_20141006,14.015201
S03148220_20141006,14.724969
S05229200_20141007,13.719472
S03265996_20141008,13.505623
S06212100_20141009,18.983128
S04074000_20141009,14.399142
S05231370_20141010,12.799682
S03250975_20141014,12.214191
S03264000_20141015,13.971573
S03041285_20141016,15.40312
S04423004_20141020,16.128218
S04103910_20141020,14.600097
S04422004_20141021,15.967515
S04027850_20141022,15.43259
S05218250_20141023,19.304365
S04096345_20141027,13.696607
S04088200_20141028,15.435949
S04423001_20141029,16.110298
S04088500_20141029,14.724934
S06178800_20141113,18.443476
S06132900_20150216,19.903128
S06063600_20150219,19.105621
S06188740_20150421,12.824932
S06048480_20150428,13.398359
S06091610_20150512,16.217274
S03277728_20150512,14.422251
S06049010_20150518,13.361714
S03154745_20150519,15.032366
S03142025_20150520,15.007039
S04010250_20150526,17.109562
S03057720_20150526,14.106433
S04059200_20150527,13.499338
S06196185_20150527,17.979126
S06129000_20150528,15.799557
S04162300_20150528,12.499334
S06198503_20150528,17.836403
S04060500_20150528,12.707087
S04217400_20150528,15.310504
S04162958_20150528,12.832523
S04009440_20150529,12.075624
S04009415_20150529,12.066845
S05052100_20150601,16.10948
S06970900_20150601,17.78947
S06085270_20150602,18.926586
S04052750_20150602,12.397815
S05124940_20150602,14.538884
S06083580_20150602,18.489578
S05123950_20150602,15.041205
S06580184_20150602,17.712528
S04052600_20150602,12.426458
S06076420_20150602,17.709126
S04179690_20150602,15.888812
S05030700_20150602,15.6129265
S06084770_20150603,18.052677
S04023130_20150603,12.761917
S03264965_20150603,13.620814
S04137993_20150603,11.796
S04023680_20150603,13.020241
S05047500_20150604,16.405754
S06830246_20150604,17.127445
S06005695_20150604,16.295906
S06069650_20150604,18.139032
S04379000_20150605,12.046796
S04199078_20150605,13.899655
S04023350_20150605,13.225897
S05025000_20150608,15.984739
S05007300_20150608,15.3203
S04022150_20150608,17.732279
S05170800_20150608,18.482393
S04022210_20150608,14.675901
S05135300_20150608,17.86059
S06001890_20150608,14.216043
S06031200_20150608,15.409241
S05138900_20150608,18.49817
S05138000_20150608,18.390518
S02107890_20150609,18.549877
S04030000_20150609,13.908418
S06177500_20150609,14.596853
S05178200_20150609,18.656843
S04041100_20150609,12.996723
S06003500_20150609,14.256452
S05004230_20150609,16.406351
S03113340_20150609,15.507752
S05136200_20150609,18.302015
S04116400_20150609,14.696637
S06464775_20150609,16.779135
S05176900_20150609,18.911854
S06468000_20150609,17.042538
S05054600_20150609,17.62708
S05006900_20150609,15.333682
S05134300_20150610,14.423203
S04015050_20150610,12.547393
S06029100_20150610,16.736568
S06426000_20150610,16.575565
S02045350_20150610,13.499479
S05139220_20150610,16.291517
S06439900_20150611,14.914785
S06180500_20150611,14.172613
S05025680_20150611,14.313362
S05020100_20150611,16.179499
S04036300_20150611,17.032595
S03043280_20150615,16.215332
S03025551_20150616,16.394505
S03093900_20150616,17.686884
S03025440_20150616,16.109694
S03025368_20150616,16.299107
S04210020_20150617,12.030843
S04210050_20150617,12.036027
S06014970_20150617,17.089685
S04052650_20150618,13.199104
S03189975_20150618,13.862766
S04052265_20150618,11.810296
S03193520_20150619,14.420804
S03004280_20150622,17.012497
S05060900_20150622,17.488565
S05061950_20150622,18.574476
S05061942_20150622,18.433453
S05052540_20150622,16.043201
S05127000_20150622,13.726809
S04153100_20150622,12.532481
S05060400_20150622,17.329746
S05126150_20150623,14.312935
S03136000_20150623,14.702476
S03008505_20150623,16.507584
S03007023_20150623,17.547739
S06215900_20150623,19.759079
S05089090_20150623,17.587456
S05044300_20150623,16.420328
S06070465_20150623,18.000893
S05055940_20150623,16.808247
S04002530_20150623,14.60887
S05056600_20150623,17.317715
S05055950_20150623,16.993826
S05058600_20150623,17.170147
S03246300_20150624,13.723925
S03127001_20150624,13.612055
S04003340_20150624,16.607504
S04022180_20150624,14.917878
S05036500_20150624,13.528469
S03069000_20150624,14.598893
S05134250_20150624,14.42541
S03134000_20150624,14.796862
S03109000_20150624,14.026581
S03047445_20150624,15.331505
S03065050_20150624,14.924273
S05184200_20150624,13.932965
S05055550_20150624,19.666054
S05118000_20150624,13.804356
S05055105_20150624,18.00879
S05116100_20150624,15.219307
S05142150_20150624,14.005447
S04154060_20150624,13.220836
S05055150_20150624,19.589117
S05115950_20150624,13.809304
S05112210_20150624,14.225304
S05055555_20150624,19.261005
S06175355_20150625,17.365393
S03225015_20150625,15.597273
S03237050_20150625,14.215094
S06013100_20150625,15.730854
S05118760_20150625,17.599306
S04068800_20150625,14.400742
S04165225_20150625,13.339754
S06222410_20150625,14.615541
S05051120_20150625,15.958799
S05074000_20150625,14.2199335
S05074500_20150625,14.1118555
S06120750_20150625,18.073042
S06120560_20150625,18.008368
S06178006_20150626,16.617464
S03085945_20150626,16.322508
S06700020_20150629,17.863201
S05120015_20150629,15.6985855
S06070100_20150629,17.043304
S06012585_20150629,16.971453
S05011600_20150629,15.814048
S05192040_20150630,18.933527
S05008000_20150630,14.925258
S05075800_20150630,14.924595
S06217910_20150630,19.494398
S05077650_20150630,15.005918
S03032780_20150630,16.289165
S06088800_20150630,18.173834
S06110900_20150630,18.758682
S03129170_20150630,15.462173
S03039673_20150701,16.21916
S03039110_20150701,15.714505
S04101400_20150701,12.833431
S05108180_20150701,14.693715
S05114500_20150701,14.199084
S05114400_20150701,14.127581
S04100980_20150701,12.635363
S03178319_20150702,14.813998
S03104528_20150702,16.294508
S03172150_20150702,13.942389
S03036332_20150702,14.776852
S03039130_20150702,15.225395
S03039240_20150702,15.619631
S03040791_20150702,15.409484
S06181950_20150702,17.67646
S03006354_20150702,19.169569
S03102000_20150702,15.611758
S03036630_20150703,15.411127
S03034813_20150703,15.780716
S05075250_20150703,14.857097
S03034254_20150703,14.944836
S05074600_20150703,14.294323
S03032550_20150703,16.65974
S05075700_20150703,14.912133
S05041000_20150706,15.20784
S05040100_20150706,15.3981
S05084000_20150706,13.493758
S05042000_20150706,15.409559
S03274000_20150706,13.109276
S03107000_20150706,15.417411
S05222000_20150707,14.515272
S05067950_20150707,18.670544
S05068020_20150707,18.60178
S06017000_20150707,14.887856
S06013800_20150707,15.747095
S05033380_20150707,16.294064
S04454018_20150707,13.404052
S05226150_20150707,14.916442
S05120085_20150707,16.405987
S05122000_20150707,15.301772
S04173100_20150707,14.519825
S06041250_20150707,16.399158
S03274420_20150707,13.296122
S04200499_20150707,12.044785
S04216000_20150707,12.225651
S03161695_20150708,14.8227
S03161881_20150708,14.709959
S03180100_20150708,14.410145
S04046150_20150708,13.588837
S05068400_20150708,18.106367
S06178043_20150708,14.136306
S05068371_20150708,19.28848
S04172060_20150708,13.632219
S04159150_20150708,15.195155
S05068920_20150708,17.894224
S04201990_20150708,11.99797
S05197900_20150708,15.035004
S05021700_20150708,15.719007
S05021500_20150708,16.815334
S05197600_20150708,15.714112
S05234000_20150708,14.123426
S04201170_20150708,12.498213
S05087000_20150709,15.416995
S04208395_20150709,12.209044
S04089300_20150709,14.022482
S05232980_20150709,13.120411
S05116050_20150709,15.324167
S04090500_20150709,14.511986
S05065500_20150709,18.626678
S03146715_20150710,14.692643
S04215500_20150710,12.715965
S06129900_20150710,16.882095
S06176680_20150710,15.707081
S04153200_20150710,12.60668
S04148575_20150710,12.097586
S05135100_20150713,16.190834
S05135000_20150713,15.997515
S02020750_20150715,14.317162
S03251190_20150715,12.033937
S05139390_20150715,18.981562
S05133280_20150716,17.87095
S04070300_20150716,14.199403
S05223130_20150716,12.954242
S03031191_20150716,15.504042
S05139310_20150716,18.68233
S03108890_20150716,14.168884
S03254035_20150716,13.02329
S02019950_20150716,14.6840315
S04119220_20150716,14.83091
S03056024_20150717,15.20841
S06042000_20150717,15.387907
S04115900_20150720,14.699847
S06182000_20150720,16.86246
S03114395_20150720,14.795624
S03105380_20150720,15.222692
S05088450_20150720,17.026546
S05088130_20150720,16.577032
S06174960_20150721,13.004641
S03105585_20150721,15.362878
S03163300_20150721,14.109449
S03105946_20150721,15.432665
S03164330_20150721,14.725007
S03256600_20150721,11.523529
S04159250_20150721,14.730354
S04115760_20150721,14.707612
S04108285_20150721,15.785183
S03018342_20150721,15.99889
S03023000_20150721,15.6882925
S05172800_20150721,19.829876
S05173350_20150721,19.822104
S04085180_20150721,15.202408
S05173150_20150721,19.81786
S03027549_20150722,14.761566
S05181100_20150722,19.11227
S04570000_20150722,13.518443
S05180210_20150722,19.809608
S04105680_20150722,13.941779
S05051000_20150722,16.154394
S05180295_20150722,19.502289
S05093000_20150722,15.6390505
S03113040_20150722,15.51209
S02048960_20150722,18.302748
S03112875_20150722,15.419333
S05153980_20150722,16.391098
S03168035_20150722,14.542283
S05182200_20150723,19.231544
S02065090_20150723,16.400833
S05181900_20150723,19.375391
S04041710_20150723,14.400429
S03258850_20150723,13.192436
S03115950_20150723,14.498229
S05101600_20150723,17.545895
S05101000_20150723,17.566687
S06041700_20150724,14.294193
S05176000_20150724,16.585901
S03177760_20150727,14.699537
S03029798_20150727,15.5277195
S03016840_20150727,18.452206
S05098000_20150727,16.51259
S05096805_20150728,18.13091
S04016650_20150728,14.839326
S06175540_20150728,18.917044
S06580871_20150728,17.108747
S03175000_20150728,14.2989
S03029500_20150729,14.817935
S05096480_20150729,15.132127
S03212090_20150729,14.629229
S06179700_20150730,13.35989
S04037300_20150730,16.584032
S04045900_20150730,13.91162
S03210572_20150730,15.424569
S06139400_20150803,19.30537
S04082375_20150803,15.19391
S06139700_20150803,18.002983
S06139405_20150803,19.411543
S04082340_20150803,15.202081
S06830142_20150803,19.536303
S04057700_20150804,13.433426
S06710010_20150804,19.701784
S05235850_20150804,17.960371
S04124875_20150804,12.498975
S05152550_20150804,14.816043
S05236000_20150804,18.056608
S05145410_20150804,18.149693
S04426029_20150804,14.058297
S05234290_20150804,18.237299
S04082800_20150804,15.813859
S06710110_20150805,19.105812
S05145750_20150805,18.011703
S05145200_20150805,17.04546
S05236100_20150805,18.251213
S03213505_20150805,15.100275
S04127970_20150805,13.823493
S06089175_20150805,17.060589
S04127000_20150806,13.708095
S03213230_20150806,15.519321
S03216130_20150806,14.919073
S03216150_20150806,14.73536
S04077000_20150806,17.508099
S05234028_20150806,17.37471
S03216180_20150806,14.621367
S05234012_20150806,16.836174
S05234015_20150806,17.508305
S05143000_20150806,16.418785
S05175200_20150806,16.780888
S06068400_20150806,16.928122
S05142520_20150806,16.083845
S05234287_20150807,15.676703
S06455150_20150807,14.902075
S04195680_20150810,14.112683
S03002100_20150810,18.878716
S03221560_20150810,14.802965
S06460650_20150810,14.784165
S04164550_20150811,15.689847
S05158170_20150811,14.122843
S03221860_20150811,14.510236
S05191000_20150811,18.393206
S02000010_20150811,14.906377
S05157680_20150812,15.416978
S04134700_20150812,13.01396
S06580075_20150813,14.269362
S05164000_20150813,14.990755
S05165850_20150813,15.484792
S02094700_20150813,13.406623
S05234004_20150813,15.008962
S02058000_20150815,12.796491
S02076800_20150817,12.598274
S02046000_20150818,13.300634
S02118300_20150818,15.310709
S03071080_20150818,14.225822
S02106410_20150818,14.421129
S05154250_20150819,13.413117
S04051400_20150819,14.12796
S06081990_20150819,15.594854
S05079100_20150820,14.800037
S02059800_20150820,13.116182
S03109660_20150820,14.208899
S02106230_20150821,14.027627
S02041230_20150822,13.305225
S05177600_20150824,18.148476
S05151150_20150824,19.668407
S04074790_20150824,14.209256
S06113285_20150825,18.72664
S05151100_20150825,19.6906
S05149520_20150825,19.36801
S05148200_20150825,19.39278
S05230020_20150825,12.919393
S06205960_20150825,13.107419
S06205955_20150825,13.033492
S06173550_20150826,17.485535
S05145650_20150827,17.670834
S05145600_20150827,17.690584
S05230600_20150827,14.311005
S06175345_20150827,16.617035
S06113320_20150827,18.531479
S06113360_20150827,18.168581
S06113370_20150827,18.41834
S05221600_20150828,15.212687
S06179999_20150828,12.937351
S06180800_20150828,12.703212
S05150900_20150831,19.76199
S05083586_20150831,14.003188
S05191200_20150901,18.295336
S04550001_20150902,16.207869
S04075882_20150903,17.95118
S03149158_20150903,15.513897
S06128860_20150904,15.996185
S06079170_20150907,16.714344
S03201260_20150907,15.433475
S06149500_20150907,16.245152
S06079161_20150907,17.038767
S05095170_20150908,15.711954
S04079820_20150908,16.014795
S04403005_20150909,15.311173
S04110000_20150909,13.700517
S06076442_20150909,17.636936
S06076760_20150909,17.799671
S06710036_20150909,14.431334
S04114500_20150910,14.006236
S03219030_20150910,15.112396
S04000850_20150910,14.595383
S06126600_20150910,15.026944
S06131550_20150911,14.104013
S03264250_20150914,14.274818
S03014000_20150914,14.892794
S04171400_20150915,13.818043
S04201550_20150915,12.601279
S04067700_20150915,14.426565
S04096645_20150916,14.223695
S04092000_20150916,14.804374
S04117450_20150916,14.002525
S04085500_20150917,15.010081
S04064000_20150918,12.172371
S04027290_20150921,16.24374
S03219263_20150921,14.713364
S04030025_20150922,15.506834
S03222327_20150922,14.799711
S03219420_20150922,14.710678
S04027610_20150923,15.889962
S03219550_20150923,14.607435
S03182415_20150924,14.094563
S05163290_20150925,13.3038
S05217310_20150928,19.074293
S04631005_20150928,12.922147
S03024840_20150928,15.45516
S04630007_20150928,12.161027
S04173130_20150929,14.498148
S05218450_20150929,19.618935
S05218620_20150929,19.807358
S05218700_20150929,19.898197
S03199200_20150929,14.801443
S05216135_20150929,16.309374
S03027697_20150929,15.2177725
S03242520_20150930,14.025392
S03056740_20150930,14.705024
S04178750_20150930,15.714125
S03073000_20151001,13.809066
S05199600_20151001,18.21581
S03071550_20151001,13.898547
S04036500_20151001,13.207396
S05211650_20151002,17.294107
S05063900_20151002,15.315979
S04135000_20151002,12.0343275
S05055600_20151007,19.777729
S05068850_20151007,19.078506
S05057150_20151007,19.557627
S05069400_20151008,18.407637
S05069900_20151008,18.694601
S04082000_20151014,15.647053
S04003353_20151016,16.406988
S03233896_20151020,14.790717
S05162624_20151109,15.730663
S06150820_20160420,13.714778
S06820240_20160521,17.272547
S04374005_20160524,12.130635
S03098845_20160524,18.468235
S04143700_20160526,12.416745
S05236950_20160527,16.591795
S06194000_20160531,13.908188
S03264560_20160531,13.525844
S03257800_20160602,13.828574
S06300046_20160606,18.492172
S04217100_20160606,16.68494
S06580318_20160606,18.097878
S06117850_20160606,14.514312
S03270390_20160608,12.641085
S06580300_20160613,19.425383
S05170800_20160614,18.586298
S03243000_20160614,13.374163
S03247160_20160615,12.827933
S06155975_20160615,18.486961
S05176100_20160615,17.834425
S04160070_20160616,14.917201
S03215193_20160617,15.311022
S06700070_20160620,19.732153
S06190700_20160620,12.685917
S05000250_20160621,15.709803
S05001600_20160621,16.520884
S04217400_20160621,15.693442
S04377001_20160621,13.002512
S06213400_20160621,17.769428
S06217465_20160621,19.057133
S06177988_20160621,13.694365
S04034650_20160621,11.978756
S05004230_20160622,16.409195
S04010410_20160622,14.867269
S04137900_20160622,11.588884
S06222195_20160622,19.757105
S05145410_20160622,18.156204
S05145440_20160622,18.738602
S06700260_20160622,19.386957
S05012700_20160622,16.806206
S06820073_20160623,16.716331
S05020000_20160623,15.617356
S06217000_20160623,18.08347
S06213310_20160623,13.899455
S05022450_20160623,15.501916
S06820138_20160623,14.238922
S05020990_20160623,15.781479
S05007920_20160624,14.727216
S05013200_20160624,15.43294
S05108100_20160624,14.732747
S05119030_20160627,14.134608
S05061950_20160627,18.567213
S05089090_20160628,17.502296
S06148850_20160628,16.84281
S05120143_20160628,15.887177
S05119056_20160628,14.605002
S06579000_20160628,18.335976
S05119105_20160628,16.0945
S06960950_20160629,17.511017
S05061240_20160629,17.00992
S06119000_20160629,17.389658
S06181210_20160630,17.303751
S06178006_20160630,16.834892
S05227000_20160630,13.821446
S06129550_20160630,15.808987
S06189500_20160630,14.733606
S05051500_20160630,15.747526
S04196300_20160630,15.225207
S05133280_20160630,17.69631
S04099400_20160630,13.79121
S04100980_20160701,12.508207
S06193500_20160701,11.707269
S05120085_20160701,15.929668
S05019940_20160701,15.504462
S04163465_20160704,13.327707
S05139215_20160704,15.4877615
S05148020_20160704,19.27602
S04164200_20160704,13.332084
S04126800_20160704,13.5324335
S05061945_20160705,18.176306
S05176090_20160705,17.284756
S06116620_20160705,19.814219
S03222275_20160705,14.721874
S05149000_20160705,19.074787
S03222327_20160705,14.905424
S03223200_20160705,14.819982
S03219450_20160705,14.712736
S05149520_20160705,19.264711
S05061400_20160705,16.778725
S05111530_20160705,13.810895
S06181150_20160705,12.399445
S05148700_20160706,19.08301
S05080960_20160706,13.517703
S04136600_20160706,11.797012
S03085929_20160706,16.128637
S05021900_20160706,16.42372
S03222228_20160706,14.5249815
S03222135_20160706,14.531721
S05176900_20160706,18.752756
S06110900_20160706,18.63142
S05143200_20160706,17.432364
S05074840_20160706,16.484484
S03233896_20160707,14.725469
S04210020_20160707,12.023306
S04338000_20160707,15.686989
S05178200_20160707,18.607258
S03223240_20160707,14.966985
S04416011_20160707,12.015152
S03221860_20160707,14.403147
S06176680_20160707,16.209843
S05076600_20160707,15.737525
S03013740_20160707,15.003319
S05061950_20160707,18.58401
S05091760_20160707,16.196598
S04075882_20160707,18.030146
S04215195_20160708,12.210695
S06177956_20160708,13.680036
S04213000_20160708,12.912338
S05080742_20160708,15.597218
S05075200_20160708,14.896588
S06193660_20160711,11.095246
S06054265_20160711,12.532641
S03056260_20160711,14.82339
S05223210_20160712,14.438824
S05128020_20160712,15.947191
S05234000_20160712,13.438999
S05233500_20160712,13.017465
S04322000_20160712,15.714236
S04173083_20160712,14.734344
S04134890_20160712,12.602371
S06464775_20160712,16.208893
S03085730_20160712,16.184772
S04133000_20160712,13.013389
S04636002_20160713,13.018173
S04043100_20160713,12.637874
S05125780_20160713,16.20396
S03194415_20160713,15.002726
S05197500_20160715,15.811771
S05197900_20160715,14.898163
S05021500_20160718,16.916101
S05011710_20160718,15.71933
S05167950_20160718,18.082748
S02082330_20160718,12.119438
S05022000_20160718,15.385947
S02082710_20160718,12.322802
S05077600_20160719,18.082397
S05077970_20160719,15.777329
S02054000_20160719,13.996907
S04044400_20160719,12.742609
S02011000_20160719,12.410614
S02054100_20160719,13.6981945
S02054300_20160719,13.029907
S04074200_20160719,14.812864
S04070215_20160719,15.110781
S06172930_20160719,18.858978
S02054550_20160719,13.402555
S06002081_20160719,14.5614805
S02010000_20160719,12.803131
S02021700_20160719,14.506353
S02018500_20160719,14.512888
S05091520_20160719,16.71478
S02054500_20160719,13.039248
S05172800_20160719,19.617273
S02057250_20160719,13.800804
S05024180_20160719,15.120661
S05024000_20160719,14.71287
S02007000_20160719,12.612717
S02057350_20160719,13.9095955
S03195417_20160719,14.5032835
S02021000_20160719,14.414717
S04115580_20160719,14.715556
S02000011_20160719,14.829011
S02007300_20160719,12.61852
S05230200_20160720,12.39377
S02005700_20160720,13.5936575
S02004000_20160720,13.93219
S05180700_20160720,19.895561
S03051395_20160720,14.417099
S02052500_20160720,15.04689
S03033306_20160720,17.316261
S02051000_20160720,15.334214
S02067000_20160720,12.722438
S06580601_20160720,14.89542
S02051600_20160720,14.999205
S02051820_20160720,15.135864
S02024000_20160720,13.982618
S02052000_20160720,15.22883
S05218850_20160720,14.691675
S02019500_20160720,14.093332
S02020000_20160720,14.268666
S02001025_20160720,14.549696
S02001000_20160720,14.795535
S04143500_20160720,12.206102
S02022000_20160720,14.505023
S05005605_20160720,13.940272
S02001895_20160721,13.711353
S02063000_20160721,15.210873
S05013700_20160721,15.115771
S02061970_20160721,16.793854
S02018000_20160721,13.702373
S05014100_20160721,16.207039
S02003100_20160721,13.760725
S02003200_20160721,13.875592
S02064770_20160721,14.408419
S02064000_20160721,14.73008
S02019000_20160721,14.669524
S05012000_20160721,15.413432
S03033273_20160721,17.439339
S05007900_20160721,14.593378
S02061500_20160721,16.622938
S02013000_20160721,12.997257
S02003800_20160721,13.796493
S06491950_20160721,14.628544
S04543001_20160721,14.434603
S05068850_20160721,19.075745
S06106935_20160721,18.275414
S03197000_20160721,14.599826
S02001750_20160722,13.714529
S03198750_20160722,15.308651
S02049900_20160722,15.103522
S04426012_20160722,13.923518
S02050000_20160722,15.6249895
S05011500_20160722,15.701788
S02003350_20160722,13.522601
S02049500_20160722,16.499846
S02003400_20160722,13.382124
S02016050_20160722,13.694873
S02009000_20160722,15.276409
S04108530_20160725,14.310439
S05047200_20160725,15.311908
S05047000_20160725,14.704547
S05099170_20160726,17.602274
S05099150_20160726,17.526304
S05163860_20160726,14.198873
S05125700_20160726,14.051406
S06580640_20160726,13.509407
S02085600_20160726,14.507732
S02078900_20160726,13.119817
S04025040_20160726,17.292477
S02115625_20160726,14.223564
S06044900_20160726,13.41397
S02078000_20160726,13.617396
S02077200_20160726,14.723991
S02076800_20160727,12.822006
S02107890_20160727,18.545076
S02107900_20160727,18.50155
S02076180_20160727,13.613522
S03034720_20160727,16.202566
S05139000_20160727,14.814618
S06494200_20160727,15.432648
S03189675_20160727,12.723511
S02111000_20160727,14.916885
S03189652_20160727,12.6314125
S05230020_20160727,12.553756
S02112000_20160727,15.0240555
S04128050_20160727,13.196264
S02085325_20160727,13.727438
S04090000_20160727,14.831544
S05125280_20160727,14.226866
S02060500_20160727,12.41868
S04123800_20160727,12.403479
S02060750_20160727,12.187657
S02086500_20160728,14.03589
S04406006_20160728,14.02381
S02088000_20160728,13.495465
S02089000_20160728,13.233438
S02106750_20160728,14.319457
S02018780_20160728,17.049894
S02106900_20160728,14.794795
S02115675_20160728,14.497818
S05093750_20160728,15.417315
S02107000_20160728,15.982889
S04131200_20160729,13.003394
S02092000_20160729,12.489052
S02089900_20160729,12.312883
S05093550_20160729,15.328538
S02106600_20160729,14.017201
S02084000_20160729,12.017328
S02082900_20160729,12.215648
S04139050_20160729,12.212724
S05057050_20160801,17.707935
S05056850_20160801,17.649248
S06150795_20160801,19.863054
S06076420_20160801,17.90777
S06209945_20160801,12.039973
S05044310_20160801,16.211298
S05044300_20160801,16.195719
S04194500_20160802,16.385256
S05054030_20160802,17.295507
S05054020_20160802,17.22445
S06154000_20160802,16.306118
S04217445_20160802,15.76945
S05222000_20160802,14.597557
S04475002_20160802,14.417913
S02048980_20160803,17.694891
S02049000_20160803,17.41868
S02048960_20160803,17.787825
S05054600_20160803,17.204939
S05053060_20160803,16.291992
S02004300_20160803,17.893139
S05054200_20160803,17.311237
S05055000_20160804,17.388119
S05053920_20160804,16.511843
S05183862_20160804,19.794678
S05192063_20160804,18.427946
S04175100_20160805,13.518172
S05086270_20160805,15.132375
S03134790_20160806,14.803374
S06104000_20160808,14.239753
S05106820_20160808,15.521136
S03133140_20160808,14.590905
S05137000_20160809,17.387505
S02057525_20160809,13.108495
S02057557_20160809,13.7361355
S02057600_20160809,13.024132
S02057760_20160809,12.935409
S05116650_20160809,14.128769
S02095600_20160809,13.118418
S05096085_20160809,17.118647
S06581665_20160809,14.613325
S06149500_20160809,15.734369
S03132615_20160809,14.424589
S06820164_20160809,19.51078
S04040400_20160809,13.203306
S05033510_20160809,16.403534
S02094979_20160810,16.712399
S02057000_20160810,12.304308
S02096000_20160810,12.818538
S02056200_20160810,12.489266
S02094973_20160810,16.54498
S05099120_20160810,17.419874
S02094970_20160810,16.568707
S04068990_20160810,13.294342
S02055580_20160810,12.610502
S02055500_20160810,12.13325
S05134550_20160810,14.80337
S02095500_20160810,13.31925
S02072700_20160810,11.419168
S02059500_20160810,12.606341
S05054020_20160810,17.312782
S06147840_20160810,18.111588
S06147650_20160810,18.883268
S02096500_20160811,13.122873
S02096900_20160811,13.216449
S02096750_20160811,13.139909
S02097000_20160811,13.221914
S05133100_20160811,17.81168
S02098200_20160811,12.999405
S02098800_20160811,13.111525
S04096105_20160811,14.474451
S02067150_20160811,12.545996
S03118300_20160811,14.397476
S02099500_20160811,13.216293
S02098900_20160811,13.22507
S04172030_20160811,13.802212
S02070900_20160811,12.222166
S02068500_20160811,12.127234
S02074000_20160811,11.621027
S06580839_20160811,19.01239
S02070250_20160811,12.018091
S04013000_20160811,12.605314
S02068800_20160811,11.227569
S06540210_20160811,17.91737
S02072400_20160811,11.426725
S02071050_20160811,11.739412
S02069100_20160811,12.305801
S02070000_20160811,12.032845
S02066000_20160812,13.750446
S06123100_20160812,14.505872
S06172100_20160812,12.597019
S02067600_20160812,13.414461
S02065500_20160812,13.970271
S03194080_20160812,14.202875
S05220950_20160812,12.75236
S02067400_20160812,14.194499
S02104000_20160816,13.394923
S02082000_20160816,11.833509
S02104400_20160816,13.813981
S05150900_20160816,19.667484
S03209000_20160816,15.211259
S05192014_20160816,17.891632
S04028500_20160816,14.91142
S05069245_20160816,17.690825
S05075650_20160817,15.988423
S02060100_20160817,13.416198
S03207285_20160817,15.016494
S02107845_20160817,16.28843
S02070750_20160817,12.400649
S05055940_20160817,16.304043
S04187600_20160817,17.065287
S02058000_20160817,12.726836
S05151150_20160817,19.668478
S02042000_20160817,13.585267
S05069230_20160817,18.953785
S02041000_20160817,13.082781
S02081000_20160817,12.596963
S02056020_20160817,12.721128
S02112150_20160817,15.702068
S04187500_20160817,17.192749
S06078560_20160817,17.111372
S02041950_20160817,13.606463
S02081300_20160817,12.639647
S02081100_20160817,13.408869
S06092000_20160817,16.039158
S06139500_20160817,18.510128
S04065800_20160818,16.417625
S03207335_20160818,14.926475
S05148200_20160818,19.367294
S02043450_20160818,13.32089
S02043500_20160818,13.4057255
S02043600_20160818,13.607083
S05151100_20160818,19.57241
S05055950_20160818,16.594006
S03176470_20160818,14.713582
S05069310_20160818,18.213959
S06076650_20160818,16.501423
S02042900_20160819,14.102603
S03177889_20160819,14.424913
S05069400_20160819,18.123638
S05234030_20160819,17.495903
S05071300_20160819,17.528257
S03129380_20160819,13.790638
S06135350_20160822,19.838213
S03149104_20160822,15.19398
S02045050_20160822,13.208023
S02030200_20160822,13.878465
S05068655_20160822,18.180983
S06070465_20160823,18.091148
S04026420_20160823,18.181805
S03101140_20160823,16.128986
S02045000_20160823,13.225222
S04173370_20160823,13.419721
S02044000_20160823,13.518284
S02042500_20160823,13.327955
S02001700_20160823,13.510921
S02026500_20160823,14.586086
S02038000_20160823,13.528047
S05068485_20160823,18.277546
S02028500_20160823,14.215109
S05057098_20160824,18.892662
S02045160_20160824,13.787525
S05057150_20160824,19.56624
S02045200_20160824,13.819209
S06063600_20160824,18.396896
S02045350_20160824,13.614176
S02045170_20160824,13.712557
S04168990_20160824,14.797639
S05068850_20160824,19.0741
S02029160_20160824,15.0683155
S05068660_20160824,16.789207
S02041650_20160824,13.32211
S02041750_20160824,13.613289
S04190750_20160824,15.506551
S02028000_20160824,14.962332
S02041575_20160824,12.974509
S05069220_20160824,18.571815
S04053800_20160824,14.726078
S05068890_20160824,18.40211
