iter	Passed	Remaining
613	68057	264469
614	68164	264344
615	68260	264178
616	68365	264042
617	68500	264027
618	68615	263930
619	68739	263870
620	68858	263789
621	68976	263707
622	69112	263691
623	69227	263597
624	69355	263552
625	69472	263462
626	69592	263387
627	69730	263375
628	69850	263300
629	69976	263246
630	70093	263157
631	70204	263044
632	70318	262945
633	70425	262818
634	70531	262686
635	70645	262587
636	70768	262519
637	70877	262403
638	70984	262276
639	71093	262155
640	71199	262025
641	71310	261916
642	71417	261790
643	71523	261659
644	71631	261537
645	71743	261428
646	71871	261382
647	71978	261257
648	72081	261116
649	72188	260990
650	72293	260855
651	72399	260725
652	72505	260597
653	72615	260483
654	72734	260402
655	72840	260270
656	72941	260123
657	73041	259973
658	73139	259818
659	73244	259684
660	73351	259560
661	73456	259426
662	73554	259271
663	73666	259165
664	73773	259041
665	73881	258919
666	73983	258775
667	74094	258666
668	74208	258565
669	74306	258410
670	74411	258279
671	74523	258170
672	74637	258070
673	74745	257950
674	74868	257881
675	74983	257783
676	75082	257630
677	75187	257500
678	75287	257353
679	75388	257207
680	75495	257083
681	75600	256953
682	75711	256841
683	75817	256716
684	75913	256554
685	76011	256400
686	76111	256253
687	76218	256129
688	76331	256025
689	76447	255931
690	76557	255818
691	76672	255723
692	76777	255591
693	76889	255485
694	76992	255350
695	77112	255269
696	77233	255190
697	77339	255065
698	77446	254942
699	77550	254808
700	77661	254698
701	77766	254570
702	77878	254462
703	77987	254345
704	78101	254245
705	78204	254110
706	78311	253986
707	78432	253907
708	78543	253798
709	78666	253726
710	78770	253593
711	78869	253444
712	78965	253286
713	79067	253150
714	79190	253078
715	79331	253064
716	79455	252993
717	79573	252906
718	79692	252822
719	79809	252730
720	79928	252644
721	80055	252584
722	80167	252478
723	80270	252342
724	80378	252223
725	80491	252118
726	80598	251994
727	80723	251927
728	80838	251830
729	80945	251707
730	81052	251584
731	81161	251466
732	81265	251334
733	81391	251271
734	81493	251134
735	81603	251020
736	81707	250888
737	81809	250749
738	81914	250619
739	82018	250489
740	82132	250386
741	82234	250251
742	82335	250110
743	82440	249981
744	82553	249878
745	82665	249769
746	82776	249659
747	82894	249569
748	83014	249486
749	83117	249352
750	83220	249217
751	83330	249103
752	83433	248970
753	83538	248841
754	83648	248731
755	83755	248608
756	83863	248487
757	83976	248384
758	84078	248246
759	84186	248129
760	84293	248007
761	84393	247863
762	84492	247719
763	84600	247600
764	84714	247500
765	84832	247410
766	84945	247306
767	85069	247232
768	85185	247138
769	85291	247012
770	85406	246914
771	85517	246804
772	85629	246698
773	85731	246561
774	85827	246407
775	85936	246291
776	86039	246158
777	86147	246041
778	86248	245903
779	86354	245777
780	86459	245652
781	86575	245556
782	86687	245449
783	86799	245341
784	86905	245217
785	87006	245078
786	87114	244959
787	87234	244875
788	87350	244780
789	87455	244653
790	87569	244553
791	87694	244480
792	87809	244382
793	87913	244253
794	88013	244114
795	88122	243996
796	88221	243855
797	88324	243721
798	88421	243574
799	88522	243437
800	88628	243314
801	88735	243193
802	88842	243071
803	88953	242962
804	89065	242856
805	89170	242730
806	89270	242590
807	89391	242506
808	89507	242411
809	89620	242306
810	89733	242202
811	89841	242084
812	89951	241973
813	90051	241833
814	90155	241705
815	90256	241569
816	90362	241445
817	90476	241345
818	90589	241239
819	90696	241118
820	90802	240997
821	90916	240896
822	91022	240771
823	91124	240640
824	91230	240518
825	91332	240384
826	91442	240270
827	91565	240194
828	91690	240120
829	91794	239992
830	91895	239858
831	91999	239729
832	92101	239597
833	92211	239485
834	92321	239371
835	92426	239248
836	92545	239158
837	92659	239056
838	92766	238936
839	92881	238838
840	92980	238698
841	93087	238578
842	93198	238467
843	93296	238325
844	93398	238193
845	93501	238063
846	93612	237953
847	93719	237834
848	93844	237761
849	93952	237643
850	94062	237531
851	94171	237418
852	94277	237295
853	94388	237187
854	94500	237079
855	94604	236953
856	94712	236836
857	94815	236708
858	94921	236584
859	95028	236465
860	95133	236342
861	95244	236232
862	95348	236105
863	95462	236003
864	95597	235954
865	95735	235912
866	95844	235797
867	95962	235705
868	96080	235612
869	96186	235491
870	96292	235368
871	96400	235251
872	96500	235116
873	96612	235008
874	96727	234909
875	96827	234772
876	96934	234655
877	97036	234524
878	97152	234424
879	97256	234298
880	97356	234163
881	97467	234054
882	97589	233972
883	97711	233887
884	97823	233780
885	97934	233671
886	98045	233562
887	98149	233437
888	98269	233348
889	98375	233226
890	98492	233131
891	98602	233020
892	98713	232910
893	98821	232793
894	98919	232654
895	99027	232537
896	99126	232401
897	99228	232269
898	99330	232139
899	99442	232033
900	99561	231942
901	99676	231841
902	99786	231729
903	99889	231602
904	99992	231475
905	100098	231354
906	100191	231203
907	100294	231075
908	100422	231004
909	100558	230952
910	100659	230819
911	100770	230710
