,s_tilde
Pse(a01,15.079032758687443
Pseal01,17.75606520591834
Psebi01,5.143891282815867
Psebo01,1.9999999999999574
Psebr01,15.565480884092363
Pseca01,17.157327697498122
Psecl01,6.221477136240661
Pseco01,8.908930989473244
Psege01,18.44481687574991
Pseme01,15.964090209139806
Pseoc01,16.493078015052216
Pseop01,16.363332495712633
Psepa01,17.198113330206667
Psepa02,5.608187529040386
Psepo01,14.03716336094917
Psero01,13.243781500351037
Psesm01,15.871812998340976
Pseso01,17.965710504829254
Psevu01,12.158495420698447
Pulob01,17.02643335882313
Punbo01,12.88136741868119
Pundi01,15.672239442149776
Pungl01,8.010985898997902
Punov01,15.280785310495522
Punpr01,15.97295322878282
Punra01,11.163438480577968
Pyxco01,2.465623694719613
Reifo01,13.507357107155462
Reisi01,19.998540953212736
Reiun01,15.626283165154833
Rhaam01,9.609860154695124
Rhami01,9.843051605600989
Rhasu01,3.028694524720348
Rhipr01,7.43500636428926
Rhoab01,13.76042908518536
Rhobr01,8.825483976993874
Rhogi01,4.13191589616601
Rhogi02,9.331500675938715
Rhote01,18.615036177269424
Rhova01,7.786691994457385
Rosan01,19.12216672255581
Scema01,5.039650132532701
Scemu01,2.0742126705911303
Schbr01,9.984726489582615
Schcr01,1.5613295874700996
Schex01,4.75620768026313
Schla01,14.012500738550399
Selab01,5.265922537633473
Selar01,11.57641224018227
Selar02,12.166942495097649
Selat01,13.506705412756027
Selau01,9.901525766283852
Selba01,13.740094674125594
Selbl01,15.804453082748342
Selbo01,10.458298081015585
Selca01,17.72291060354354
Selch01,2.84972812432974
Selco01,11.569346417472723
Selcr01,11.292012412597376
Selda01,17.075695131035435
Seldi01,18.37351471686485
Selel01,8.040992672856564
Selja01,14.697743251541409
Sella01,8.723745973247153
Sella02,5.315808356280254
Selmu01,3.661677634345917
Selni01,9.482310500844262
Selpa01,9.234520512187887
Selps01,10.900991427607051
Selps02,11.306767508048292
Selps03,11.868807397219669
Selpu01,9.263788168600678
Selra01,15.83728991844037
Selre01,8.521821244152434
Selrh01,19.347724639517374
Selrh02,11.031693346307428
Selro01,18.741850314470557
Selru01,8.797836502572784
Selsa01,9.427495670170835
Selsa02,1.6168247297282747
Selsc01,13.941347743668404
Selsu01,11.887759824303009
Selsu02,13.514540813719938
Seltr01,10.01795154772329
Selut01,9.05086796600303
Selve01,16.07888441801025
Semin01,8.331365021485146
Semro01,16.338767060836894
Skaoe01,7.799847273945883
Skape01,18.660216129849392
Skepe01,4.075738765511079
Skesu01,9.523945851190772
Spisp01,7.154870767112207
Staac01,13.634425683180755
Staac02,11.206661031482227
Staac03,5.555457570505782
Staac04,10.16714988754279
Staag01,16.953631352130778
Staal01,15.156442970089845
Staam01,11.466174725987427
Staam02,12.167865215034098
Staam03,6.926133303655007
Staan01,5.106751458269741
Stabe01,18.57271648552643
Stabo01,2.9613193589068523
Stabo02,17.146507871551616
Stabo03,18.705804060366507
Stabr01,8.270138599368883
Stach01,19.462590536664777
Staco01,2.6694659610942693
Staco02,9.453020001394409
Stacr01,16.996040311921288
Stadi01,8.295040780359537
Stadu01,9.937941612401149
Stadu02,14.512659371006558
Staex01,3.341809429291872
Stagr01,14.753960449021749
Stagr02,11.701160667265011
Stahe01,17.10765583027558
Stain01,8.29558076485115
Stain02,19.24531757170649
Stain03,15.796609316571383
Stakr01,14.86673698703032
Stakr02,4.448256999960007
Stala01,16.942641708336886
Stala02,12.437437527012657
Stala03,14.58121817168421
Stale01,16.06431644299076
Stale02,14.99537672122664
Stale03,8.350023283047319
Stale04,18.529046091975832
Stalo01,12.054184448262125
Stama01,3.0939893966987553
Stami01,17.095039889355338
Stamu01,16.179037444497265
Stana01,7.047717141944249
Stane01,10.873063871578548
Stane02,4.450047562174966
Staob01,3.864903202044117
Staol01,10.430303577856685
Staol02,10.495390893330667
Staov01,18.13584586537051
Stapa01,15.129814357448387
Staph01,7.121265037472664
Stapi01,18.483862163213125
Stapi02,17.226538457496087
Stapl01,8.100594215306222
Stapo01,1.9999999999999858
Stapr01,10.179032833008828
Stapu01,1.9999999999999716
Stare01,5.316527763073116
Stare02,16.406721269957192
Staro01,8.308647413291313
Stasa01,12.653972484755494
Stase01,14.860349473123675
Stasi01,14.201970295290518
Stasm01,17.019509707727632
Stasp01,11.254745511373214
Stast01,14.271547060843792
Stasu01,14.560564123339825
Stasv01,4.630873858032579
State01,4.959725283560178
Stath01,18.923585148167263
Staun01,17.046054222873074
Stave01,15.65698041521968
Stawi01,18.28949369701653
Steal01,4.084148930455315
Stebr01,11.202950721213107
Steco01,11.502877699369863
Stede01,13.669484084705974
Stedu01,6.895718680648782
Steha01,6.538319319443542
Stein01,6.178457956158008
Steme01,6.249717552582683
Stemi01,2.7433284477052657
Stena01,5.299446244903571
Stene01,3.6352670142980146
Stepa01,10.289427848518033
Stero01,14.85968520926525
Stete01,7.833505441913378
Stetr01,11.497647714507542
Steve01,10.084934536164807
Surac01,8.777458594304719
Sural01,9.817126210616962
Suram01,16.026633361966788
Suran01,12.838826037973636
Surbi01,16.558332111988182
Surbi02,18.620411325308176
Surbi03,10.299375295577365
Surbo01,3.160096334716247
Surbr01,10.823727109096014
Surbr02,13.430758118987635
Surca01,10.226409156133439
Surch01,12.845659852714165
Surcr01,18.078334474429642
Surde01,9.675169650292277
Surel01,13.551795229019579
Surhe01,15.630831728480993
Surhi01,3.3671297141192884
Surla01,11.833235312096116
Surli01,11.32845549171101
Surli02,16.5223866607026
Surma01,15.324784382873437
Surmi01,13.867590449791866
Surna01,9.309505036619363
Surol01,2.0
Surov01,9.576938224717413
Surpa01,14.454336834119003
Surre01,10.370426777917466
Surro01,18.924713612659513
Surro02,16.587712769345618
Surst01,14.0094624889429
Surst02,5.446379324058142
Sursu01,15.002771494068254
Sursu02,8.0852993501195
Surte01,2.984568763540566
Surte02,17.37024508733282
Surun01,12.417461911264397
Surve01,15.805555482538294
Survi01,18.849983570743397
Synac01,13.713470082450197
Synac02,17.784061273368096
Synaf01,9.937941612401149
Synam01,8.235293036379131
Synam02,15.431091225325371
Synba01,5.367896829550091
Synbe01,5.088105180172142
Synbi01,16.71317047519429
Synbi02,18.853836701933915
Synca01,12.443881889053106
Syncr01,11.822460830241797
Synda01,18.621274736766633
Synde01,12.152202709962081
Synde02,10.043205377924448
Synfa01,14.420685548334731
Synfa02,18.368278838751255
Synfl01,11.636000609679442
Synla01,18.225634299153857
Synma01,13.028617838339972
Synmi01,18.458153504727974
Synmo01,17.84711525218917
Synmo02,17.938678352355574
Synna01,13.80436835691109
Synpa01,18.737900493416777
Synpl01,15.043686924160381
Synru01,16.980914961122046
Synso01,18.386844066838364
Synul01,14.896772340214465
Synva01,10.445017082694275
Tabfa01,5.273741593304385
Tabfe01,8.510257821108022
Tabfl01,19.893887222818194
Tabin01,11.663841889335655
Tabta01,2.1541020840004403
Tabve01,17.464842968145202
Tetgl01,9.724967716388521
Tetla01,4.5199418402349805
Tetru01,5.8569119864541
Thaba01,18.09313631010789
Thabr01,15.518357787828451
Thadu01,11.792752484595743
Thage01,8.733045966392853
Thani01,1.786381532802095
Thaps01,3.316704652338345
Thavi01,8.081109343238824
Traac01,14.465986674744066
Traas01,14.842967677539447
Traau01,5.199592301875854
Triex01,12.221368184760072
Trire01,7.667132802225432
Tryan01,14.855221458494622
Tryan02,15.649024941013213
Tryap01,12.55390984566235
Trybr01,12.186358970566532
Tryca01,6.2181201189242366
Tryco01,13.282691207491013
Tryco02,13.378777832457553
Tryde01,9.501566746226734
Trygr01,8.491780093189519
Tryku01,13.37114573102138
Tryle01,7.062544773348139
Trysu01,15.753775921640823
Tryvi01,11.212114414593504
Tscmi01,1.4384666937164166
Ulngr01,17.231906058853077
Ulnul01,12.701138960966656
Vibtr01,19.02030265123306
Witan01,2.77836660323797
Withu01,1.0072796436596057
Witps01,11.391971020123547
Witsu01,10.232754604249562
Witsy01,9.583080275688237
Zygsu01,6.694369259775617
