SamplingOperations_code,P(High),P(Good),P(Moderate),P(Bad),P(Poor),y_hat,confidence,entropy,n_votes
S02001046_20100726,5.615815990341323e-31,0.999990465633084,1.3706763164011712e-12,9.534365545421586e-06,1.9733524202750224e-72,Good,0.9999255904968358,0.00011975747543772894,12
S02001050_20120718,5.615815990341323e-31,0.999990465633084,1.3706763164011712e-12,9.534365545421586e-06,1.9733524202750224e-72,Good,0.9999255904968358,0.00011975747543772894,12
S02001050_20160826,1.2318207833167126e-29,0.999987140232631,9.564677031240021e-12,1.2859757804382222e-05,1.4652382094087466e-70,Good,0.999902028555053,0.00015767895783371552,11
S02001150_20170704,1.9388163907819556e-31,0.9999958036541706,6.804553656148779e-12,4.196339024737864e-06,1.2498112608840737e-71,Good,0.9999651103710778,5.6152691538184105e-05,12
S02001200_20160825,1.2318207833167126e-29,0.999987140232631,9.564677031240021e-12,1.2859757804382222e-05,1.4652382094087466e-70,Good,0.999902028555053,0.00015767895783371552,11
S02001500_20070907,5.615815990341323e-31,0.999990465633084,1.3706763164011712e-12,9.534365545421586e-06,1.9733524202750224e-72,Good,0.9999255904968358,0.00011975747543772894,12
S02001500_20080805,1.3253017403027219e-14,2.6754699695873547e-44,1.0987141662756346e-85,0.9999999999999867,4.966712730935836e-100,Bad,0.9999999999313193,1.1053740714000969e-10,12
S02001500_20160826,0.9578847747711382,5.126643304367569e-32,3.5758456193368305e-53,0.04211522522886168,3.062294304040876e-94,High,0.8915092359711275,0.17460914877700906,11
S02001500_20210805,2.322641498957248e-16,1.668563866125456e-34,2.8056146933785453e-67,0.9999999999999998,1.5041104767956185e-109,Bad,0.9999999999313274,1.1052430650831911e-10,12
S02001700_20110720,1.9388163907819556e-31,0.9999958036541706,6.804553656148779e-12,4.196339024737864e-06,1.2498112608840737e-71,Good,0.9999651103710778,5.6152691538184105e-05,12
S02001700_20120718,1.9388163907819556e-31,0.9999958036541706,6.804553656148779e-12,4.196339024737864e-06,1.2498112608840737e-71,Good,0.9999651103710778,5.6152691538184105e-05,12
S02001700_20160823,3.055572729875027e-46,0.9999889888624965,7.561538168014582e-06,3.449599335261782e-06,2.281686967217413e-44,Good,0.9999107970757092,0.00014356656825358148,11
S02001700_20210811,1.9388163907819556e-31,0.9999958036541706,6.804553656148779e-12,4.196339024737864e-06,1.2498112608840737e-71,Good,0.9999651103710778,5.6152691538184105e-05,12
S02001715_20160825,1.2318207833167126e-29,0.999987140232631,9.564677031240021e-12,1.2859757804382222e-05,1.4652382094087466e-70,Good,0.999902028555053,0.00015767895783371552,11
S02001715_20200703,0.9999987178907446,2.735270582342641e-54,3.7643859530940423e-93,1.2821092554976147e-06,3.5021957062495367e-122,High,0.9999883955929241,1.867657269923411e-05,12
S02001717_20160825,1.2318207833167126e-29,0.999987140232631,9.564677031240021e-12,1.2859757804382222e-05,1.4652382094087466e-70,Good,0.999902028555053,0.00015767895783371552,11
S02001725_20160829,1.2318207833167126e-29,0.999987140232631,9.564677031240021e-12,1.2859757804382222e-05,1.4652382094087466e-70,Good,0.999902028555053,0.00015767895783371552,11
S02001750_20160722,6.1788482455941554e-74,1.0631521079035762e-21,0.9999999893601382,5.69603074512058e-26,1.0639861703093365e-08,Moderate,0.9999998719699971,2.060563406845727e-07,11
S02001750_20180716,7.300154377704038e-86,6.315657174043427e-23,0.9999999965764756,2.1781225550102078e-27,3.4235243154660535e-09,Moderate,0.9999999563575638,7.023979144240173e-08,12
S02001750_20210811,9.707311449130905e-119,7.485475347586457e-108,4.384157849604566e-38,2.4907811803017e-90,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,12
S02001895_20160721,1.0810433454547919e-94,1.7410202964207318e-24,0.9999998771262888,2.7748412495076213e-28,1.2287371116181644e-07,Moderate,0.9999987087812242,2.078136450942382e-06,12
S02001915_20180717,1.3027656241779168e-111,9.162831666435358e-88,7.170977069387792e-25,9.64036862292468e-62,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,12
S02002000_20120801,5.615815990341323e-31,0.999990465633084,1.3706763164011712e-12,9.534365545421586e-06,1.9733524202750224e-72,Good,0.9999255904968358,0.00011975747543772894,12
S02003100_20080811,7.234121470091086e-50,0.999980272277603,1.822963071273353e-05,1.4980916843354412e-06,1.187976620666207e-53,Good,0.9998516568284769,0.0002387491243000176,12
S02003100_20160721,1.5347471864817505e-98,6.788738576175882e-84,3.118999248862186e-23,4.4058070094937926e-58,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,11
S02003200_20080808,1.0810433454547919e-94,1.7410202964207318e-24,0.9999998771262888,2.7748412495076213e-28,1.2287371116181644e-07,Moderate,0.9999987087812242,2.078136450942382e-06,12
S02003200_20160721,1.9033581771182714e-118,8.057004694117056e-99,5.93584051303805e-37,9.875086418943874e-81,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,12
S02003350_20160722,8.366058145493288e-100,1.071893463522633e-84,2.4447824746476727e-23,3.061712857685411e-59,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,11
S02003397_20170703,1.9388163907819556e-31,0.9999958036541706,6.804553656148779e-12,4.196339024737864e-06,1.2498112608840737e-71,Good,0.9999651103710778,5.6152691538184105e-05,12
S02003400_20110722,7.300154377704038e-86,6.315657174043427e-23,0.9999999965764756,2.1781225550102078e-27,3.4235243154660535e-09,Moderate,0.9999999563575638,7.023979144240173e-08,12
S02003400_20160722,1.440369237859711e-97,1.8079092311114043e-93,2.39697674710966e-53,2.511242971447423e-86,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,11
S02003400_20200708,1.0810433454547919e-94,1.7410202964207318e-24,0.9999998771262888,2.7748412495076213e-28,1.2287371116181644e-07,Moderate,0.9999987087812242,2.078136450942382e-06,12
S02003610_20170807,7.300154377704038e-86,6.315657174043427e-23,0.9999999965764756,2.1781225550102078e-27,3.4235243154660535e-09,Moderate,0.9999999563575638,7.023979144240173e-08,12
S02003617_20170818,7.517997419286428e-96,3.5070455242858106e-25,0.9999998432404503,2.4600966078236666e-29,1.5675954969667919e-07,Moderate,0.9999983764283905,2.613037701773804e-06,12
S02003620_20180717,7.517997419286428e-96,3.5070455242858106e-25,0.9999998432404503,2.4600966078236666e-29,1.5675954969667919e-07,Moderate,0.9999983764283905,2.613037701773804e-06,12
S02003800_20110722,1.9388163907819556e-31,0.9999958036541706,6.804553656148779e-12,4.196339024737864e-06,1.2498112608840737e-71,Good,0.9999651103710778,5.6152691538184105e-05,12
S02003800_20160721,8.884816254868591e-73,5.277859459651715e-21,0.9999999916600982,6.42478044176223e-25,8.339901811042064e-09,Moderate,0.999999898372323,1.6356343631084514e-07,11
