iter	Passed	Remaining
727	62430	623614
728	62504	623420
729	62585	623280
730	62662	623113
731	62741	622962
732	62815	622755
733	62894	622601
734	62973	622449
735	63062	622400
736	63147	622306
737	63227	622164
738	63299	621947
739	63374	621754
740	63458	621652
741	63540	621535
742	63625	621443
743	63710	621350
744	63798	621287
745	63896	621317
746	63984	621258
747	64065	621129
748	64149	621023
749	64234	620933
750	64326	620908
751	64419	620897
752	64551	621259
753	64679	621571
754	64785	621683
755	64885	621733
756	64988	621811
757	65069	621678
758	65158	621622
759	65248	621573
760	65332	621478
761	65411	621324
762	65493	621205
763	65569	621020
764	65650	620887
765	65726	620712
766	65842	620906
767	65954	621075
768	66053	621111
769	66143	621065
770	66237	621051
771	66338	621107
772	66445	621220
773	66549	621304
774	66636	621226
775	66737	621282
776	66819	621155
777	66914	621148
778	67014	621198
779	67140	621481
780	67248	621600
781	67349	621647
782	67449	621693
783	67546	621707
784	67642	621707
785	67716	621514
786	67795	621357
787	67874	621204
788	67950	621023
789	68031	620898
790	68124	620873
791	68203	620720
792	68284	620584
793	68358	620394
794	68444	620306
795	68535	620260
796	68631	620265
797	68718	620185
798	68810	620154
799	68929	620367
800	69012	620250
801	69094	620129
802	69175	619995
803	69249	619799
804	69340	619753
805	69433	619734
806	69517	619624
807	69596	619474
808	69679	619360
809	69761	619241
810	69849	619170
811	69933	619063
812	70009	618892
813	70094	618796
814	70182	618721
815	70263	618591
816	70344	618464
817	70422	618302
818	70502	618164
819	70585	618057
820	70669	617952
821	70751	617825
822	70839	617754
823	70927	617687
824	71008	617560
825	71099	617518
826	71195	617516
827	71275	617378
828	71355	617238
829	71441	617153
830	71521	617011
831	71605	616910
832	71685	616773
833	71773	616697
834	71858	616603
835	71947	616542
836	72034	616466
837	72124	616416
838	72210	616330
839	72297	616251
840	72384	616173
841	72462	616018
842	72554	615983
843	72640	615893
844	72743	615951
845	72835	615917
846	72923	615846
847	72998	615669
848	73078	615529
849	73159	615398
850	73240	615268
851	73345	615344
852	73432	615270
853	73521	615203
854	73601	615069
855	73691	615010
856	73765	614829
857	73849	614725
858	73933	614621
859	74012	614473
860	74085	614282
861	74159	614094
862	74238	613953
863	74321	613839
864	74406	613746
865	74494	613679
866	74588	613657
867	74671	613543
868	74758	613466
869	74835	613308
870	74918	613192
871	75002	613090
872	75080	612945
873	75161	612812
874	75292	613093
875	75400	613186
876	75496	613180
877	75588	613145
878	75671	613036
879	75743	612831
880	75817	612649
881	75890	612461
882	75966	612294
883	76045	612149
884	76124	612010
885	76219	611993
886	76332	612120
887	76468	612433
888	76594	612668
889	76712	612840
890	76796	612732
891	76887	612687
892	76978	612641
893	77075	612638
894	77171	612625
895	77268	612626
896	77372	612681
897	77463	612632
898	77558	612616
899	77657	612635
900	77773	612777
901	77862	612715
902	77955	612683
903	78045	612618
904	78156	612728
905	78247	612678
906	78381	612966
907	78471	612906
908	78556	612808
909	78644	612731
910	78722	612580
911	78811	612520
912	78899	612440
913	78977	612288
914	79073	612283
915	79161	612203
916	79242	612079
917	79342	612097
918	79432	612039
919	79531	612049
920	79639	612126
921	79747	612204
922	79860	612323
923	79977	612465
924	80061	612358
925	80150	612294
926	80247	612290
927	80355	612364
928	80461	612424
929	80592	612677
930	80786	613405
931	80906	613569
932	81018	613675
933	81122	613716
934	81211	613644
935	81291	613504
936	81382	613454
937	81468	613355
938	81548	613219
939	81630	613097
940	81707	612939
941	81786	612790
942	81863	612628
943	81942	612486
944	82018	612320
945	82102	612207
946	82188	612115
947	82266	611967
948	82352	611869
949	82427	611696
950	82506	611552
951	82589	611440
952	82674	611342
953	82749	611168
954	82829	611030
955	82907	610881
956	82984	610724
957	83065	610593
958	83145	610457
959	83220	610284
960	83297	610128
961	83382	610027
962	83459	609872
963	83555	609854
964	83648	609811
965	83735	609724
966	83814	609584
967	83896	609462
968	83972	609296
969	84051	609154
970	84135	609050
971	84214	608906
972	84298	608804
973	84390	608752
974	84479	608683
975	84557	608534
976	84637	608401
977	84713	608238
978	84793	608103
979	84869	607939
980	84948	607805
981	85028	607665
982	85105	607513
983	85180	607346
984	85265	607248
985	85346	607120
986	85425	606983
987	85507	606864
988	85589	606739
989	85671	606621
990	85752	606494
991	85826	606319
992	85902	606163
993	85977	605992
994	86062	605895
995	86156	605864
996	86241	605766
997	86318	605615
998	86396	605468
999	86474	605323
1000	86586	605410
1001	86683	605396
1002	86783	605411
1003	86873	605347
1004	86961	605269
1005	87058	605257
1006	87151	605216
1007	87234	605104
1008	87345	605186
1009	87448	605210
1010	87564	605333
1011	87751	605938
1012	87879	606137
1013	87978	606132
1014	88065	606049
1015	88146	605922
1016	88224	605776
1017	88306	605656
1018	88388	605533
1019	88469	605411
1020	88548	605265
1021	88624	605108
1022	88708	605001
1023	88805	604984
1024	88886	604862
1025	88967	604734
1026	89037	604539
1027	89131	604496
1028	89234	604522
1029	89333	604521
1030	89429	604496
1031	89535	604537
1032	89628	604496
1033	89744	604604
1034	89820	604447
1035	89893	604264
1036	89976	604153
1037	90056	604022
1038	90135	603882
1039	90240	603920
1040	90330	603849
1041	90421	603791
1042	90513	603743
1043	90610	603722
1044	90698	603643
1045	90784	603551
1046	90880	603526
1047	91010	603724
1048	91116	603764
1049	91226	603835
1050	91330	603860
1051	91421	603796
1052	91507	603706
1053	91588	603579
1054	91673	603478
1055	91764	603423
1056	91843	603279
1057	91917	603112
1058	91992	602947
1059	92074	602830
1060	92157	602713
1061	92240	602603
1062	92319	602462
1063	92398	602328
1064	92484	602233
1065	92563	602095
1066	92646	601986
1067	92730	601879
1068	92833	601895
1069	92926	601853
1070	93022	601821
1071	93143	601958
1072	93242	601949
1073	93326	601843
1074	93409	601730
1075	93486	601583
1076	93564	601435
1077	93654	601371
1078	93746	601315
1079	93878	601518
1080	93975	601497
1081	94065	601428
1082	94160	601394
1083	94254	601349
1084	94338	601244
1085	94430	601187
1086	94511	601067
1087	94591	600932
1088	94674	600824
1089	94759	600725
