SamplingOperations_code,IBD_pred_corr_stack
S02070900_20160811,15.717539068209847
S02070250_20160811,9.620547021425217
S02070000_20160811,11.911283610010376
S02069100_20160811,11.769503166171386
S02071050_20160811,12.322343570923008
S02072400_20160811,11.199550005920681
S06540210_20160811,19.379142028494602
S02068800_20160811,9.941745553506918
S04013000_20160811,10.205321378494158
S04172030_20160811,13.758518252206333
S05133100_20160811,19.00637692612841
S02096500_20160811,14.687673417059901
S02096750_20160811,18.1502800034321
S02096900_20160811,13.530579483219896
S02097000_20160811,12.967706162649856
S02098200_20160811,14.381714773137166
S02098800_20160811,13.337871178721253
S02098900_20160811,15.04243512531683
S02099500_20160811,12.681365319286112
S03118300_20160811,14.26047975265786
S02067150_20160811,14.937969210105827
S04096105_20160811,17.097955802930663
S02067400_20160812,15.167558428392908
S05220950_20160812,14.00479209448899
S03194080_20160812,15.072657556718033
S02067600_20160812,11.315169374483512
S02065500_20160812,18.661568309533298
S06172100_20160812,8.856974519611168
S02066000_20160812,14.281533419965845
S06123100_20160812,14.924334151670141
S03209000_20160816,15.578570327261271
S05192014_20160816,17.185130068561744
S04028500_20160816,15.141561865293829
S05069245_20160816,18.738440047700387
S05150900_20160816,19.582282690849723
S02082000_20160816,14.834531141011116
S02104000_20160816,12.390571084537347
S02104400_20160816,14.092405116429397
S02112150_20160817,16.868283487094622
S02056020_20160817,14.756346182899406
S02081000_20160817,12.59943064891682
S02041000_20160817,11.764478531057943
S05069230_20160817,18.413612490339148
S06092000_20160817,15.764241477887214
S02081100_20160817,14.633407795333866
S06139500_20160817,16.17944019935251
S02081300_20160817,13.38892192587112
S02041950_20160817,12.829795918640318
S06078560_20160817,17.425382387584627
S04187500_20160817,17.036843031539036
S02042000_20160817,13.856893478059321
S04187600_20160817,19.185618591939566
S02107845_20160817,16.059676674690706
S03207285_20160817,15.677061579696339
S02060100_20160817,19.18951019037918
S02070750_20160817,13.08076655267038
S05075650_20160817,18.71582469405575
S05055940_20160817,17.009209335939353
S05151150_20160817,19.400233024302388
S02058000_20160817,13.714856492097393
S05151100_20160818,19.728189061673344
S05055950_20160818,16.652681814063072
S03176470_20160818,14.48727809574417
S06076650_20160818,15.84632215567514
S05069310_20160818,18.575233653870995
S04065800_20160818,19.309155909944995
S03207335_20160818,14.211180189027155
S05148200_20160818,19.624788098759915
S02043450_20160818,11.540438001377705
S02043500_20160818,14.385995607777893
S02043600_20160818,14.372871434078093
S05069400_20160819,15.551130369413524
S05234030_20160819,19.62705483438313
S05071300_20160819,17.675278144827523
S03129380_20160819,12.345929422653409
S02042900_20160819,13.848554101155491
S03177889_20160819,14.870368607810457
S02045050_20160822,14.061142304421113
S02030200_20160822,14.57816582662709
S05068655_20160822,19.642382905575758
S03149104_20160822,10.92347238740049
S06135350_20160822,18.950674358984102
S05068485_20160823,19.41467658860867
S02028500_20160823,14.27997327930623
S02038000_20160823,13.805829885522703
S02042500_20160823,13.283287350430102
S03101140_20160823,16.159486732626995
S06070465_20160823,19.501292826287624
S04026420_20160823,18.35338266921012
S02045000_20160823,10.164912327557438
S04173370_20160823,13.177336528549827
S02044000_20160823,13.661999021617955
S02001700_20160823,14.952493755213913
S02026500_20160823,15.409109600158581
S02029160_20160824,17.13167857324899
S05068660_20160824,16.04394140076508
S02028000_20160824,17.411419825223142
S02041650_20160824,14.621883015676467
S02041750_20160824,13.161857957272758
S04190750_20160824,13.140158520019805
S02041575_20160824,14.725720801956882
S02037500_20160824,14.632998881250584
S02107400_20160824,16.601068257776134
S04053800_20160824,14.587525038387476
S05069220_20160824,19.396914466152474
S05068890_20160824,19.003450982037563
S05068850_20160824,18.715016062087315
S04168990_20160824,15.392766062136412
S05057098_20160824,18.35308598301627
S05057150_20160824,19.561696271235043
S02045200_20160824,13.47043723509526
S06063600_20160824,16.276411038559907
S02045350_20160824,13.835908196795538
S02045170_20160824,15.090517322303265
S02045160_20160824,14.506028849533651
S02025700_20160825,18.564003970625176
S02022730_20160825,13.911372172346784
S02023000_20160825,13.972466187081192
S05055150_20160825,17.71533653138824
S05055600_20160825,19.696252860463595
S02025500_20160825,13.583731350319383
S05055550_20160825,19.919356397566382
S04096430_20160825,14.98484332779012
S02043780_20160825,15.061561138151392
S05068640_20160825,17.122812052749428
S02045283_20160825,13.273829014944825
S05069400_20160825,12.415861332312833
S02000010_20160825,14.27009743561661
S02036250_20160825,13.446930933557027
S02001200_20160825,15.820535943046972
S02001715_20160825,15.257827322464296
S02001717_20160825,15.964932166558983
S02032800_20160825,14.003123596636197
S06002013_20160825,16.710799269432002
S03103440_20160825,19.321851036218078
S06177965_20160826,16.964396932709484
S02046000_20160826,14.003474661497101
S02047000_20160826,14.835566404986334
S02022700_20160826,14.69644204813838
S02036000_20160826,12.57151927608168
S02001050_20160826,15.393588429009835
S02001500_20160826,17.312701320631945
S05117430_20160829,15.388360470100897
S05117530_20160829,16.546239009882168
S02001725_20160829,15.7831585990781
S02122200_20160830,19.467418920686402
S05158200_20160830,14.564571086250107
S02116570_20160830,17.564760639219507
S02120400_20160830,12.431428565954592
S02118750_20160830,14.710271256185106
S02029000_20160830,12.948927025554624
S02030500_20160830,11.925443993754381
S02037000_20160830,13.983725495888521
S04053000_20160830,16.225677875524894
S05234280_20160830,17.072887068658623
S02045500_20160830,14.437671936023227
S02115725_20160830,16.45988303121989
S06140010_20160830,19.88076492175155
S02094950_20160830,12.06646744207046
S02115650_20160830,14.693517698396214
S02113000_20160831,15.04983529434659
S03245840_20160831,15.130498925356973
S02114500_20160831,15.61931842888467
S03105918_20160831,15.067715840203453
S02094800_20160831,15.11480939841282
S02094900_20160831,13.452137859940258
S02027000_20160831,14.691359799410183
S02117000_20160831,14.56628742816709
S05163800_20160831,11.160547913609317
S02094500_20160831,14.182282769396586
S02094700_20160831,13.931742718343399
S02093600_20160901,14.87185083814739
S02094000_20160901,15.3093836837245
S05108000_20160901,11.856422193271644
S06175517_20160901,20.085461159428828
S02093100_20160901,13.359277085817522
S04056000_20160901,17.45567397351702
S02105000_20160901,14.354634216328215
S02106430_20160901,14.658198980685816
S05068410_20160901,18.99779975476607
S05031000_20160901,17.01224478923637
S02065280_20160901,16.037723001743167
S02031650_20160901,15.241214571028836
S05154400_20160901,15.590566075951235
S02031400_20160901,14.756983646335305
S02115820_20160901,16.817294601083546
S02115762_20160901,15.910204617579103
S02115750_20160901,14.897258502104487
S05052540_20160901,16.0646050132093
S02065090_20160901,16.376214871212717
S05234025_20160901,14.55084929229372
S05068420_20160901,18.407228358605508
S02106410_20160901,14.867612712234799
S04125400_20160902,11.221889709498724
S02067800_20160902,13.078207765923487
S02082350_20160902,13.983523812682323
S05053010_20160902,18.425575791390024
S02079000_20160902,12.281075169223763
S05167008_20160905,16.085167144162277
S05166900_20160905,14.020049147739947
S05074710_20160906,14.348683646776445
S05199600_20160906,17.36708321001034
S03127001_20160906,13.46351048707337
S03075860_20160907,13.349195243051241
S06003000_20160907,19.029945520133726
S06000998_20160907,12.523156350970746
S06000997_20160907,15.200890201978524
S05111360_20160907,17.20367049471257
S06098000_20160907,13.99092170247752
S06580965_20160908,19.858798973884134
S05199800_20160908,16.76006690054787
S04119750_20160908,14.93278184586526
S05150400_20160908,16.04316408085797
S03122008_20160908,14.08377637007298
S03128935_20160908,14.585120151128123
S04031000_20160908,12.55088263242999
S03011175_20160908,14.298418542916387
S03008267_20160909,16.350714006830387
S05096445_20160912,16.710765716315592
S06212400_20160913,20.288780176053084
S03114000_20160913,11.971704262170157
S05027010_20160913,14.11852816645258
S05217350_20160913,19.487318275781462
S05202150_20160913,12.245223455307322
S05179000_20160913,18.008012087768485
S05035200_20160914,18.107209532665337
S04076100_20160914,19.32262955338176
S05211500_20160914,14.850483012065883
S06580616_20160914,19.397581175342253
S05211550_20160914,17.443014308293783
S05234026_20160914,15.008961652941737
S05221600_20160914,14.57645325790633
S05061229_20160914,13.563253831211805
S03032695_20160915,18.085009536582046
S05207000_20160915,19.73116669694788
S06004995_20160915,15.025011378222349
S06016000_20160916,12.352471520537453
S03022000_20160916,19.249520605406673
S03105946_20160919,15.496094005849336
S03105125_20160919,16.091101995856956
S04074300_20160919,14.52405470063038
S02058990_20160920,18.5053614241763
S04070211_20160920,15.346553313771745
S03112710_20160920,15.292935167234988
S02057520_20160920,14.549412890173546
S05167550_20160920,15.131679008722184
S03105902_20160920,16.468198265100206
S05137090_20160920,18.734138923047606
S02057400_20160920,14.405337414217831
S05137050_20160920,19.045833994510254
S06070800_20160921,14.61054469531357
S05200115_20160921,16.38538168103203
S05203058_20160922,19.111402599245274
S04087700_20160922,16.886901272625032
S05178000_20160923,19.570604461090298
S03115915_20160923,14.742242816024907
S05006200_20160923,15.565460182838468
S03277563_20160923,17.40853477299245
S03219000_20160923,14.292481878440762
S03150000_20160924,14.281754869117721
S03277173_20160924,14.838268334520142
S05063000_20160926,18.25201805237137
S05151975_20160926,15.176338655739094
S06820350_20160926,11.704690076786989
S05061050_20160926,18.59300089313821
S06097000_20160926,10.105478286603113
S06462700_20160927,18.949047403321394
S05058922_20160927,16.55587054583453
S05183930_20160927,18.241870354880458
S05068020_20160927,18.046568063263056
S05153942_20160927,15.775926491090106
S05155300_20160927,17.743735458623444
S05068355_20160927,18.57506569802684
S04124985_20160928,14.125446291581806
S03000456_20160928,16.668293802861108
S06052930_20160928,15.112491847794848
S05144520_20160928,15.279863028963094
S05218700_20160928,20.124789224849632
S06457310_20160928,12.95316227138858
S03153000_20160929,14.813529182084368
S06471450_20160929,11.481960040748
S06091600_20160930,17.59255329400276
S05181200_20161003,18.60632149720167
S04473009_20161003,14.59137318830905
S05165250_20161003,15.139970802525461
S05114910_20161004,12.802597317348464
S05180900_20161004,16.542768208195938
S05180850_20161005,19.89888622620206
S05180820_20161005,19.703486604334365
S06110110_20161005,14.547156411685412
S05218450_20161006,19.859647352550056
S04422006_20161006,15.540558324874
S05235850_20161007,19.494334680554687
S05218700_20161007,19.46233195525106
S04003160_20161012,16.928451404562253
S04001940_20161013,14.993891291256732
S04093200_20161014,16.494092770012998
S04068470_20161020,14.635216472281748
S03025368_20161026,19.05711195524035
S06133000_20170222,19.782533933223483
S03118270_20170503,16.11062968105103
S06173563_20170504,18.010506350147264
S06300250_20170516,7.333385717622127
S06189678_20170516,15.757267712535295
S04301000_20170516,13.18474725036435
S06202750_20170517,19.119603803222155
S06202860_20170517,13.985860994726622
S06150820_20170518,12.586112449324974
S03115860_20170529,14.819602707876157
S05220190_20170531,15.703504133415953
S06147130_20170531,18.12035941509869
S03096332_20170531,15.253151609285974
S06195000_20170531,12.387107656056248
S03194415_20170601,13.590081151090544
S06580498_20170601,19.59866788329598
S04325000_20170601,13.537434569012689
S05083587_20170602,14.989350520905088
S06107980_20170605,19.688550302139255
S04046621_20170607,18.80007267375618
S05002500_20170607,15.351069425006674
S04072840_20170607,15.910936160685297
S05019000_20170608,12.644746888865772
S05018950_20170608,17.585138725770783
S04472007_20170608,14.268965891182656
S04602011_20170608,14.502659767761633
S05013900_20170609,15.655605781355268
S06106250_20170609,16.26239156926728
S05007920_20170610,16.75288727296332
S04405002_20170612,17.32259460995862
S05157820_20170612,15.982875977185
S05227260_20170612,18.570308222699452
S05111610_20170613,15.529658160419693
S05106430_20170613,14.909670525538642
S05111550_20170613,15.910255778012134
S05114400_20170613,15.316625347040265
S05142200_20170613,14.459481464027332
S05025835_20170613,13.507806579190385
S05120005_20170613,11.059895208515913
S05129074_20170613,16.015282384235235
S05074700_20170614,15.212622032203065
S04601001_20170614,19.591255421246487
S05119065_20170614,6.815264470212984
S05120015_20170614,14.130257266467437
S05226150_20170614,15.55004753598218
S05125960_20170615,8.49029554549058
S05126040_20170615,14.965894447394332
S05148180_20170615,19.44756947497774
S05148080_20170615,19.14741327869587
S03052094_20170616,17.385919548326754
S05148020_20170616,19.38423090193512
S05120091_20170616,18.4563645445567
S05124270_20170616,14.452248486396138
S06098700_20170619,9.778012094968613
S05125300_20170619,15.240240983198435
S04030020_20170619,15.043189946704329
S05061240_20170619,18.647422502710704
S06463600_20170620,20.408709181883708
S05077700_20170620,15.014862398207343
S03119560_20170620,13.9772565938835
S05060920_20170620,18.77915362671502
S05127400_20170620,15.432898403906785
S03096706_20170620,18.783582930766606
S05128020_20170620,14.39139279792656
S05125280_20170620,12.472356550303108
S04012050_20170621,13.796955548630972
S05052000_20170621,14.962727691066933
S03226488_20170621,15.300306571909221
S03077596_20170621,14.782299819144413
S06217000_20170621,17.071978550243173
S05125235_20170621,18.067251990211098
S04123300_20170621,9.858037094253058
S06216800_20170621,19.77321040454586
S03036030_20170622,16.1964104654721
S03035570_20170622,15.330118079794223
S06179000_20170622,15.065945978973204
S03055369_20170622,15.399295531390388
S04500004_20170622,15.601041187853411
S06580812_20170622,18.10850461462146
S04102070_20170622,15.352532694170995
S04010130_20170622,12.277398238733756
S03109935_20170622,15.092373919177607
S06219590_20170622,20.3408844170482
S06215850_20170622,19.37272785718465
S04134920_20170623,13.810036362166343
S03113280_20170623,15.391820223193893
S05191100_20170623,19.187968913902626
S06840540_20170626,14.201180345765247
S03239010_20170626,11.902646385816356
S05021650_20170626,14.510819644604213
S03006354_20170627,19.362184842743396
S03000890_20170627,19.917386015611466
S04339003_20170627,14.653328607373478
S04043200_20170627,6.515581695325723
S03006271_20170627,18.930862870081594
S05219170_20170627,15.64304617180664
S03000033_20170627,19.56444113326539
S05022440_20170627,15.291204333734326
S03186682_20170627,18.48717256119501
S06215000_20170628,17.39419268423637
S05013100_20170628,15.469078418035952
S05004500_20170628,15.168602890244987
S05005950_20170628,14.791532680094958
S06035325_20170628,13.103074061109009
S04524000_20170629,15.237995904207068
S06440370_20170630,15.39380066176783
S02005700_20170703,17.643753846954667
S02000010_20170703,15.796743646970272
S03082805_20170703,9.053189246671021
S02003397_20170703,15.063062298690127
S04068483_20170703,18.851556570831118
S02001150_20170704,15.935834367239522
S06172930_20170704,19.82592440118627
S06212100_20170704,19.55618080616918
S02016050_20170704,17.64735607619903
S03163300_20170704,15.363273301402572
S04201000_20170705,13.76624266237641
S04201170_20170705,14.66209346746195
S03025368_20170705,18.713419973392103
S03033306_20170705,19.215752721819065
S03034465_20170705,13.421541590495067
S03034720_20170705,14.745100947093961
S02022800_20170705,8.880498952345746
S03133690_20170705,14.631603932962156
S03162240_20170705,15.46748568729098
S03134730_20170705,15.450182762306625
S06710010_20170706,19.18300625395
S02026250_20170706,16.368028063531575
S03168230_20170706,14.539995027553969
S02025500_20170706,13.302905071677095
S03178660_20170706,16.155018767670786
S05120094_20170706,15.937957527160798
S05120093_20170706,15.69805522021291
S06106670_20170707,15.23079663182821
S02035000_20170707,6.493673990169115
S03269438_20170707,10.552822116833232
S04364001_20170707,19.03200744729542
S03262780_20170710,14.410591471619368
S04130500_20170711,12.934952444517096
S04128050_20170711,14.979151312341806
S05110000_20170711,14.756165585066189
S04023680_20170711,13.75981465914618
S05234013_20170712,16.534849303925476
S05134375_20170712,12.760437984911452
S06173650_20170712,16.15431044072136
S03251190_20170713,8.227177729217214
S04412010_20170713,15.458553739788337
S05075250_20170713,15.912062106551236
S04015000_20170717,6.957524878608243
S05007900_20170717,15.770437085102175
S05143000_20170717,15.496180117778277
S05058938_20170717,16.29733210516728
S02082160_20170717,14.456921404708341
S05091063_20170717,15.465349573438482
S05116600_20170718,15.486484997368855
S05117000_20170718,13.305243318553192
S04059000_20170718,14.1685483880529
S05117110_20170718,14.99420510662769
S06114295_20170718,17.069742522377293
S02081300_20170718,10.758896806470034
S02096950_20170718,13.34981015490355
S04604000_20170718,14.034996348619137
S05111620_20170719,14.584918339098301
S04104200_20170719,14.342389957123988
S04504000_20170719,14.813985694149046
S03001000_20170719,17.54050002106169
S05134300_20170719,13.99586608320342
S02102000_20170719,8.003785373549768
S05134260_20170719,15.032313204196326
S04023700_20170719,10.800940920575279
S05033505_20170719,15.113634405831636
S04082930_20170719,15.016018921139562
S02096500_20170719,14.1081317846609
S02098800_20170719,8.288062592782655
S05055550_20170719,19.392961963297203
S03035840_20170720,17.046935679780788
S05111608_20170720,14.438686698675586
S05183860_20170720,19.09544567108255
S03029530_20170720,15.507498156491893
S05157800_20170720,15.246539253039375
S03017000_20170720,18.931973542427137
S05111602_20170720,11.793193173736661
S04115200_20170720,13.267426374210219
S03207235_20170720,12.675983145641
S03176470_20170720,15.215170712511544
S05157650_20170720,13.802597276249042
S03207710_20170721,15.606509746285205
S03225030_20170721,16.47998974799353
S04152000_20170724,9.568774912735941
S02082878_20170724,15.549021242526374
S05232220_20170725,15.163427047474586
S05118990_20170725,16.928115612899404
S06193660_20170725,14.730263422205825
S04217100_20170725,16.216158197690582
S03215000_20170725,15.18869083742615
S05232290_20170725,12.970313822154287
S05104325_20170725,18.191435876044416
S02090000_20170725,12.159807336238417
S04199078_20170725,12.571631017503863
S04133000_20170725,11.261197986136041
S02085600_20170726,12.647649640356583
S04133600_20170726,13.938071504782696
S03085855_20170726,13.329356172603726
S06182050_20170726,15.921519006206598
S05106330_20170727,14.012691965308653
S02076195_20170727,15.442066979559725
S04146000_20170801,11.936735568363176
S03076443_20170801,13.3215574279273
S06152700_20170801,20.392040878042533
S03272685_20170801,15.380268452713327
S05234290_20170801,19.22785915361377
S03272060_20170801,13.01885813025026
S05173420_20170802,19.846227753845675
S03271615_20170802,11.818353980708267
S04026500_20170802,17.88332500228227
S03271565_20170802,11.045419628449094
S05234082_20170802,17.279341937075756
S03076002_20170802,14.608595695652355
S03071080_20170802,14.927633787178348
S04476000_20170802,15.867509125771587
S03190895_20170803,14.869624434714876
S06100970_20170803,15.408670866970386
S04041675_20170803,15.261279676128398
S03144735_20170804,14.581860814949687
S03189000_20170804,13.377278099394044
S03153139_20170804,14.225416015792579
S05086270_20170804,15.646956253912267
S03128907_20170805,14.662682350616192
S06850166_20170807,16.13115589672293
S03050000_20170807,15.381736785426327
S06580819_20170807,16.210215525195963
S02057453_20170807,15.100071320469633
S02003610_20170807,13.846751335452073
S04500006_20170807,17.790478647707097
S05192018_20170807,18.293834719304243
S02057000_20170808,13.642606677623993
S05108200_20170808,12.469902932585864
S05218850_20170808,12.79347364142019
S02068500_20170808,12.388471755070983
S05042930_20170808,15.412419310627897
S05044232_20170809,16.435830604135145
S03161695_20170809,15.236405350219702
S03161540_20170809,15.944712433564453
S05111360_20170809,18.889507491298772
S05068020_20170809,18.972397211467367
S04067400_20170810,15.589316360866171
S05159468_20170810,10.193338811603276
S02052500_20170810,17.92601989005182
S04196449_20170810,11.968422623877473
S05111100_20170810,18.004672263602806
S02061500_20170810,16.268700350300634
S04134000_20170811,13.56846792522745
S02100603_20170811,12.696009611433677
S03128837_20170811,14.89181487687448
S03129020_20170811,14.87764620406843
S03125000_20170815,12.434929053644955
S03105946_20170816,15.26245423358154
S05220000_20170816,13.089052261500122
S05149600_20170816,19.191436055152682
S02036250_20170816,14.0652994764516
S04070211_20170817,15.094915504104288
S05151200_20170817,19.450200566601943
S05150000_20170817,19.108292150298926
S02045283_20170817,13.995264253968845
S03277600_20170817,14.710934767793352
S05219000_20170817,13.53356909765713
S02042000_20170818,12.347218106800982
S02041500_20170818,13.769802703737124
S02003617_20170818,12.063224968916586
S02117575_20170821,14.294911399467944
S04422000_20170821,14.770015489942153
S06407150_20170822,16.078972104102817
S04178000_20170822,9.52840046701415
S04615011_20170822,15.094096822979377
S05068480_20170822,14.613960403286955
S06178035_20170822,18.641856563536884
S05135300_20170822,14.105453550750719
S02123300_20170822,16.242102645108297
S05214310_20170822,14.197685643226652
S05049860_20170822,19.034200277909207
S05214320_20170823,10.402651867364595
S04108285_20170823,14.199805090214225
S02112170_20170823,16.460973278696837
S05218460_20170823,18.381069920794694
S03128935_20170823,13.09996906489291
S04000600_20170824,18.79178318265038
S05217800_20170824,20.28016370099414
S05233500_20170824,9.274647287911835
S02115685_20170824,14.416394980351338
S02115725_20170824,15.301117181855036
S05052540_20170824,18.619986724603102
S04027810_20170825,16.70093305337432
S05232000_20170825,11.493413766144059
S05167450_20170828,15.258262943348642
S05167020_20170828,19.825312494129875
S04208395_20170828,13.913170935571781
S05069975_20170829,16.908339405914802
S03098000_20170829,16.93622743568975
S04545004_20170829,15.837306837521984
S03096650_20170829,15.716468182561186
S05166850_20170829,13.914826532350924
S05069970_20170829,19.5855739221093
S04175100_20170829,8.773147421963166
S04630002_20170830,14.145140554873405
S05068660_20170830,16.58847457679741
S03112710_20170830,15.3717018858025
S03103370_20170830,19.036512879564093
S05225100_20170830,13.863347281923035
S05207050_20170830,19.7745807798126
S04632011_20170831,11.774397879839388
S03155600_20170831,15.406435535418082
S05069310_20170831,18.89215262338476
S04050000_20170901,17.161421493048337
S03144675_20170901,17.168172956831977
S05093000_20170904,15.138382117344507
S05092975_20170904,14.923217228346143
S06031400_20170904,19.2123549687501
S05131000_20170904,11.768854574455426
S06175600_20170904,18.61256875609526
S05163000_20170905,12.247141302838397
S06300300_20170906,13.495902387092265
S05155230_20170906,14.57873951246184
S03266920_20170906,12.811978495981057
S06003500_20170906,14.12685699870691
S05095150_20170907,15.172064149728461
S06114850_20170907,19.64053317473231
S05057150_20170907,19.000587860620918
S06026000_20170907,13.762743827248881
S04684000_20170907,10.85237096547647
S04137025_20170908,11.629979191912284
S06021500_20170908,16.536581067209767
S04002010_20170912,7.667480328423389
S05096030_20170912,17.27000907411709
S03173273_20170912,16.06803645172793
S05076050_20170912,16.429560697471807
S05083586_20170912,15.044306985935776
S06010000_20170912,14.943757920667176
S06439900_20170912,13.842818504481155
S04002800_20170913,9.817713085637246
S05102000_20170913,17.105017857204206
S05100000_20170913,14.685365203051767
S06004995_20170913,14.826940144746482
S06049010_20170913,13.60238674331371
S05068369_20170914,16.63006065948653
S05068368_20170914,19.22689641434186
S04145000_20170914,13.184260503440925
S04206000_20170918,7.8724613991836865
S05159260_20170919,14.391301830348375
S05096810_20170919,19.29148898001249
S04040355_20170919,14.264786064949245
S04023000_20170919,13.061511991295557
S04003900_20170919,17.68010980314829
S04074350_20170920,14.798847085347292
S03203472_20170921,15.718352484056785
S03184850_20170921,11.55163252545881
S04027430_20170921,12.110152755856483
S04027360_20170921,14.442255792761433
S05068920_20170925,15.670817725425598
S05054190_20170925,16.033128872295812
S05056850_20170925,16.60090374616678
S05145687_20170925,15.359777233392903
S04103480_20170926,17.573279189446218
S04433002_20170926,17.50024563961425
S03193000_20170926,15.491438591971312
S03149900_20170927,15.209443421488812
S03073000_20170927,14.400106626196159
S03157485_20170927,16.512143351186808
S03149077_20170927,15.325204400570373
S05201060_20170927,16.815091671401227
S05042080_20170927,14.482554706479357
S03051590_20170928,14.828836371152686
S05053910_20170928,18.531268040082445
S05183600_20170928,19.871458501031597
S05063985_20170928,14.765882222229155
S05199700_20170928,18.306544028609466
S05096360_20170928,15.632172654254763
S03144945_20170929,15.885922870054506
S05199450_20171002,14.83012951804954
S05226102_20171002,17.11931217567413
S05092000_20171002,14.8490362868566
S05221600_20171003,13.647958726843571
S04003500_20171003,17.104091635709942
S04195400_20171003,18.20362920277689
S05061050_20171004,18.050714701493753
S05201000_20171004,14.632038347678266
S05058935_20171004,13.697215429404084
S04062000_20171004,12.173904055094651
S05200190_20171005,15.31169505685847
S05060000_20171006,14.984454772199001
S05203060_20171010,19.688163577379903
S04053400_20171010,15.478920330515777
S05216130_20171010,15.015106961884019
S05216140_20171010,19.236780609539586
S03152000_20171011,15.761150322712755
S04205605_20171012,12.00273337736447
S04163050_20171012,15.721727404051304
S04212390_20171012,14.180910134063474
S04091400_20171013,14.119641299950903
S05216210_20171013,15.301721361142244
S03152830_20171018,13.09632045342457
S03174000_20171019,13.57970241699335
S03151300_20171019,15.454245633892949
S03142520_20171019,14.379962238941216
S05056000_20171020,18.21518689116977
S05238500_20171102,17.07022599126787
S06175400_20171207,19.59036852068559
S03113040_20180404,15.350473684711735
S06067802_20180425,19.787903564621885
S06035450_20180426,12.22554147636956
S06076720_20180504,20.30903517014559
S03015000_20180514,18.563719111406336
S04371000_20180516,17.064591798820814
S02020000_20180517,9.33202161999152
S06063600_20180522,19.518527248701346
S04475000_20180522,13.665535751233561
S04392001_20180523,8.968073307550222
S04441005_20180524,15.096289205302142
S03078110_20180524,13.841703957062183
S04199370_20180524,17.60581144968899
S04212390_20180524,13.814685216010094
S05014195_20180528,17.533815748045843
S05170750_20180529,17.300983768167296
S05025835_20180604,13.667029872070268
S05029820_20180605,15.85309515112916
S05058105_20180611,18.30936419800679
S05184900_20180618,14.133393906711547
S05031350_20180619,15.854512435277256
S06216100_20180620,19.0927453377194
S05163860_20180620,16.45505848191958
S03202250_20180621,14.473962139421372
S05075700_20180621,15.115618121651105
S06035500_20180621,16.902830853658063
S03178660_20180621,10.25409398541301
S05048010_20180621,16.717200537270728
S05085545_20180622,15.425760855347088
S05033400_20180622,15.470308896914135
S06190045_20180622,15.097479619178365
S04044800_20180625,14.229144783835617
S05148020_20180625,20.312446927173646
S06177949_20180626,13.273449400029687
S06850166_20180626,15.494544117988255
S03231740_20180627,11.115976230253867
S04096430_20180627,15.00833029247114
S06003550_20180627,14.588637092211982
S05116055_20180628,14.218781692430506
S03115986_20180628,10.673487729160005
S06048480_20180628,14.111497623961046
S06471450_20180628,14.500410208603888
S03104543_20180628,15.583104990440392
S04187525_20180628,17.213068408210134
S05022285_20180628,18.05027419947541
S06178056_20180628,14.128341891751601
S04014500_20180628,14.489371084976032
S05078910_20180628,15.072349930726581
S06426000_20180629,16.83798760420185
S06027000_20180629,16.002537068160503
S04456002_20180629,18.2111218965726
S05028110_20180629,13.311357836553034
S06179615_20180702,19.252760544742877
S05013175_20180702,13.067238912087866
S05085000_20180702,15.190575805999078
S05025055_20180702,13.766364259574093
S05234007_20180703,14.77620762828383
S04165800_20180703,14.92060269348865
S06117220_20180703,20.293995826606437
S04137993_20180703,12.930071987737637
S06107980_20180703,20.32456755718215
S04462000_20180703,12.396412437422565
S05000250_20180703,14.490406084884322
S03109805_20180703,10.414056129008744
S05080725_20180703,15.021687412636277
S03071017_20180704,13.59044261992936
S06190020_20180704,13.427125344533406
S04440002_20180704,14.614188251677833
S03273800_20180704,13.76438870211476
S05085950_20180704,19.86491831394843
S06580890_20180704,16.594512783241647
S06110900_20180704,20.345009694408276
S06106100_20180704,14.849811827017527
S04521000_20180704,17.68149848352518
S05234013_20180704,14.755375002434821
S05097650_20180704,17.927287853647066
S06014955_20180704,15.476544315794436
S04097200_20180704,10.547263787146058
S06101000_20180705,16.499214441857685
S06594800_20180705,16.483264536311943
S05057150_20180705,19.682697380473737
S05097760_20180705,15.090915386739638
S04604004_20180705,15.194226632731999
S05015300_20180706,13.749835110553082
S05029800_20180709,12.367149099895677
S05011500_20180709,14.977228313266618
S05036500_20180709,13.064462118924691
S05030000_20180709,13.028737230387229
S05134430_20180709,16.563868440571266
S05031050_20180710,15.444888485119725
S03006271_20180710,19.55705157941358
S04057800_20180710,12.613726490304145
S03002100_20180710,19.577481094640945
S05020100_20180710,14.983853376888197
S05021500_20180710,16.39445139481893
S04524000_20180710,15.807054311915032
S05013150_20180710,15.870584331129454
S05011725_20180710,14.842812682254054
S05023050_20180711,15.04917084245486
S04083000_20180711,16.248713627078757
S05023960_20180711,17.122229670663323
S04089300_20180711,14.32368891515987
S05005610_20180711,10.731817493005826
S03076220_20180711,12.647510998226384
S05080960_20180711,15.222692207350265
S05061100_20180711,14.200167472407655
S04022050_20180712,12.412548334361567
S05022705_20180712,16.819420814461218
S04601001_20180712,18.024205818488056
S05061300_20180712,14.027579902064327
S06580341_20180712,15.569942464767152
S04178650_20180712,19.024255601312753
S05226030_20180712,10.868422805685627
S05012550_20180712,18.289875742434
S05033300_20180712,16.70923758851326
S03050000_20180712,14.517148225484062
S04113720_20180712,14.32304747025084
