SamplingOperations_code,IBD_pred,region
3903,15.047033650749928,10
3904,14.816049133840895,10
3905,14.211991614385907,10
3906,14.241608593813826,10
3907,16.969196233202094,10
3908,17.444267268179424,10
3909,18.141511515681444,10
3910,16.946667905615094,10
3911,15.384857627788755,10
3912,15.25125586330404,10
3913,13.843870800232247,10
3914,14.207865530004403,10
3915,18.019635613689356,10
3916,15.478306163942502,10
3917,15.760613181809266,10
3918,14.851609259456005,10
3919,15.284210062883085,10
3920,16.212541721833766,10
3921,12.685445647895701,10
3922,12.717753715269822,10
3923,19.382675309821728,10
3924,16.464892302891503,10
3925,15.059381280615872,10
120,17.169591689366367,22
121,17.76722969460446,22
122,11.839285092937347,22
123,13.485564888980374,22
124,14.230238543171618,22
125,14.260777279894672,22
126,13.03390896705737,22
127,15.477574339566587,22
128,13.057872638808382,22
129,13.434942423731435,22
